dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
01;08;2019;00:00:00.000;7843.451660;7930.912109;7914.698242;13676.675;2122.002441;1961.316528;1804.662842;661.920776;578.476868;556.795959;283.979950;258.286255;239.124771;5887.981934
01;08;2019;00:10:00.000;7853.100586;7935.615723;7925.395996;13691.119;2168.711670;1980.959961;1826.910522;660.071045;565.641541;554.552612;289.255005;260.065674;241.424133;5976.582031
01;08;2019;00:20:00.000;7842.508301;7929.339355;7920.479492;13678.533;2169.931152;1966.498413;1771.668945;658.826599;563.672913;532.744385;289.764893;258.467194;234.148529;5908.098145
01;08;2019;00:30:00.000;7835.978516;7918.189453;7912.609375;13663.762;2195.684082;1995.015869;1801.745483;633.700989;553.787537;535.782166;292.289673;261.964966;238.146027;5992.445313
01;08;2019;00:40:00.000;7824.570801;7903.962891;7900.517090;13641.946;2208.373291;2026.856079;1811.639038;626.467224;558.410767;526.997864;294.103241;266.529541;239.465118;6046.868652
01;08;2019;00:50:00.000;7836.336914;7912.872070;7908.495117;13658.463;2233.879639;2070.555908;1813.814087;631.351440;554.794189;527.887878;297.018768;271.488251;239.561996;6118.250000
01;08;2019;01:00:00.000;7831.201660;7910.263672;7907.683594;13653.480;2280.468018;2060.976807;1847.600952;617.876892;556.455688;519.007690;302.567993;270.520935;243.482758;6189.045898
01;08;2019;01:10:00.000;7835.538086;7912.540527;7913.068359;13660.330;2307.228516;2118.201660;1918.641968;619.103577;547.475220;519.260071;305.934418;277.293396;252.124069;6344.072266
01;08;2019;01:20:00.000;7844.349121;7916.542969;7915.996582;13669.329;2287.781494;2181.052734;1929.160522;571.166931;538.874939;498.279816;301.852905;284.720947;252.822968;6397.994629
01;08;2019;01:30:00.000;7868.545410;7940.933594;7938.199707;13710.099;2274.378418;2144.995605;1921.629395;558.716003;514.270935;466.871857;299.027954;278.868561;250.399506;6341.003418
01;08;2019;01:40:00.000;7902.154297;7977.369629;7977.481445;13773.153320;2200.943848;2079.491699;1888.385742;529.883728;510.031067;452.813110;287.984375;269.547485;244.740692;6168.821777
