dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
01;09;2019;00:00:00.000;7961.348145;8055.367676;8044.314941;13891.364;2185.285156;1959.072998;1824.074219;727.938416;656.074463;612.597595;290.038239;257.052429;239.849319;5968.432617
01;09;2019;00:10:00.000;7969.220215;8059.732422;8047.585938;13900.314;2174.614746;1982.189209;1828.975708;710.164063;654.291870;618.532776;287.799469;259.552521;240.554443;5985.779785
01;09;2019;00:20:00.000;7967.454102;8056.043945;8045.776367;13896.118;2170.742188;1976.781006;1808.922974;723.253052;677.453430;619.682068;287.918427;259.966400;238.322418;5956.445801
01;09;2019;00:30:00.000;7971.115234;8060.721680;8051.005371;13903.956;2153.049805;1968.109863;1805.244019;707.916626;661.950012;589.973145;285.091309;258.177856;236.556473;5926.403809
01;09;2019;00:40:00.000;7970.683594;8058.404785;8048.821777;13901.102;2175.560791;1983.548218;1799.666260;713.772339;665.604431;605.838989;288.021973;260.207825;236.592682;5958.775391
01;09;2019;00:50:00.000;7961.375977;8053.533203;8038.441406;13886.919;2196.531738;1983.204102;1807.747559;716.621033;661.436340;610.417175;290.967651;260.178558;238.024414;5987.483398
01;09;2019;01:00:00.000;7971.633789;8059.022461;8045.855469;13900.284180;2183.933838;2008.668823;1812.486450;697.914978;663.037292;609.647705;288.403992;263.064850;238.333359;6005.089355
01;09;2019;01:10:00.000;7976.544922;8064.355957;8057.378906;13912.843;2154.070313;1970.363037;1773.131714;699.486389;652.815430;572.112183;284.753998;258.011658;231.945938;5897.564941
01;09;2019;01:20:00.000;7995.789063;8082.978027;8072.971191;13943.665;2091.135986;1952.140991;1758.462036;699.163635;656.020264;579.324951;276.626831;255.437958;230.083206;5801.739258
01;09;2019;01:30:00.000;7974.528320;8061.554199;8049.110840;13905.167;2023.462036;1870.481934;1696.271606;635.913025;601.246216;528.840271;266.940796;244.473099;221.545349;5590.215332
01;09;2019;01:40:00.000;8000.904297;8081.103027;8071.926758;13944.811;1936.504395;1819.942627;1632.106567;609.569214;580.026978;487.258362;254.788284;237.174881;211.890152;5388.553711
01;09;2019;01:50:00.000;8023.214844;8102.877930;8088.998535;13980.100;1939.096191;1808.134399;1606.901245;610.219543;585.475220;488.424164;254.492310;235.385834;208.553268;5354.131836
01;09;2019;02:00:00.000;8019.672363;8094.940918;8081.487305;13969.118;1929.566284;1812.031006;1635.676880;595.129089;588.981262;501.046753;252.953827;236.240509;212.637054;5377.273926
01;09;2019;02:10:00.000;7924.300781;7999.779297;7986.738770;13804.411;1947.815308;1817.869141;1660.391113;559.017761;558.513733;460.295807;256.888489;238.614014;216.680725;5426.075684
01;09;2019;02:20:00.000;7923.713867;7999.948730;7991.236816;13806.754;1989.352051;1841.324829;1626.133423;577.842957;571.957703;463.810516;262.625610;241.942780;212.616531;5456.810547
01;09;2019;02:30:00.000;7905.650391;7980.896973;7967.758301;13771.744;2043.010010;1910.841797;1693.686279;585.347900;573.960754;492.158691;270.017639;250.965134;222.371429;5647.538086
01;09;2019;02:40:00.000;7898.778320;7973.220703;7964.924316;13761.695;2073.998535;1943.528931;1718.104980;588.276489;584.829651;477.224030;274.161621;255.537247;224.929321;5735.632324
01;09;2019;02:50:00.000;7887.391602;7968.617676;7955.770508;13747.166;2105.708008;1949.835693;1729.034424;613.332642;553.447266;474.926544;279.320465;255.419678;226.504333;5784.578125
01;09;2019;03:00:00.000;7883.784180;7960.824707;7952.032227;13738.398;2152.812500;2023.342407;1766.057495;601.785156;572.808350;465.793243;284.865204;265.247040;230.838974;5942.212402
01;09;2019;03:10:00.000;7890.219727;7972.110840;7966.977051;13757.234;2270.700195;2067.549072;1839.543945;625.363892;576.685608;500.643524;299.808899;270.322784;240.376221;6177.793457
01;09;2019;03:20:00.000;7900.642090;7977.794434;7977.289063;13772.465820;2258.297363;2099.011963;1859.047607;613.927368;571.706116;493.285919;297.604187;273.811096;242.250076;6216.356934
01;09;2019;03:30:00.000;7893.358398;7969.418945;7971.795898;13760.245;2259.960449;2116.005615;1887.022583;625.257141;586.963196;494.021698;298.507568;276.654877;245.846268;6262.988770
01;09;2019;03:40:00.000;7882.225098;7957.895996;7961.974121;13741.454;2328.150879;2174.544434;1892.582275;632.842896;603.423218;496.361725;307.592133;284.731110;246.990677;6395.277832
01;09;2019;03:50:00.000;7877.445313;7953.020996;7956.352539;13732.619;2377.495117;2210.940918;1962.428833;644.922485;615.651062;525.465210;314.192169;289.768799;256.606476;6550.864746
01;09;2019;04:00:00.000;7864.457520;7941.686035;7944.574219;13711.750000;2419.892822;2233.664795;2006.270386;645.537231;602.630066;517.304443;319.966492;292.530182;262.089111;6659.828125
01;09;2019;04:10:00.000;7861.412109;7938.444824;7943.322754;13707.380;2498.123291;2282.627197;2027.121460;659.435303;626.263123;530.685791;330.236664;299.369415;265.080597;6807.872070
01;09;2019;04:20:00.000;7845.290527;7926.655273;7926.768066;13681.698;2526.049072;2287.435791;2054.728027;675.434692;616.822266;542.617493;334.843384;300.134338;269.381409;6868.212891
01;09;2019;04:30:00.000;7848.875000;7924.436523;7930.708496;13684.738;2544.764893;2331.171143;2058.925537;654.758911;623.873779;523.677795;336.443726;305.791748;269.199829;6934.861328
01;09;2019;04:40:00.000;7838.567871;7911.871582;7920.592285;13665.672;2561.437012;2316.485107;2052.161377;658.156067;631.484497;522.549255;339.087311;304.771454;268.742859;6930.083496
01;09;2019;04:50:00.000;7837.691895;7910.488770;7916.400879;13661.923;2605.676025;2338.086426;2067.676025;661.121460;638.250366;536.480042;344.709106;307.691528;271.272369;7011.438477
01;09;2019;05:00:00.000;7826.062988;7900.908203;7912.878418;13647.632;2645.878174;2359.428467;2119.377197;687.267151;639.597717;541.086121;351.041901;310.707245;277.813202;7124.683594
01;09;2019;05:10:00.000;7820.747559;7894.914551;7904.620605;13636.332;2634.965088;2397.009033;2108.271484;686.998718;658.825012;554.299316;349.920288;316.224213;277.179352;7140.245117
01;09;2019;05:20:00.000;7822.141602;7893.682617;7906.757324;13637.646;2639.127686;2394.391602;2133.740967;674.282715;632.183899;538.931946;349.998535;315.088715;279.757629;7167.260254
01;09;2019;05:30:00.000;7814.132324;7884.664063;7896.175293;13621.694;2647.156006;2389.394775;2160.124512;688.816833;637.503479;545.539856;351.788147;314.997406;283.614410;7196.675781
01;09;2019;05:40:00.000;7812.773438;7883.753418;7891.654785;13617.769;2672.235352;2401.591309;2176.197510;683.570435;647.821716;576.771362;354.859985;316.842865;286.684174;7250.023926
01;09;2019;05:50:00.000;7806.761230;7876.355957;7884.195801;13605.718;2670.272461;2414.147461;2173.172852;681.712585;653.266235;561.558289;354.839294;318.892792;286.093384;7257.592773
01;09;2019;06:00:00.000;7799.371582;7869.006348;7881.908203;13595.916;2660.242188;2417.968262;2142.650146;692.766846;652.684265;546.872375;354.221313;319.569611;281.973328;7220.860352
01;09;2019;06:10:00.000;7795.557617;7868.104004;7879.756836;13591.939;2706.292725;2396.940186;2178.893311;693.309509;641.383606;544.380920;360.136658;316.683136;286.427216;7282.126465
01;09;2019;06:20:00.000;7795.187500;7867.117188;7874.728516;13588.256;2752.647949;2470.550293;2234.610596;692.159973;653.477295;573.789490;365.858826;326.151489;294.332733;7457.808594
01;09;2019;06:30:00.000;7786.488770;7859.997070;7869.662598;13576.209;2781.403076;2497.837158;2259.604004;716.986389;648.495789;557.021606;370.603363;329.648224;297.091248;7538.844238
01;09;2019;06:40:00.000;7785.779297;7857.370117;7868.916504;13573.846;2817.492676;2527.422119;2267.356689;714.864502;661.103333;564.990234;375.057739;333.757324;298.312317;7612.271484
01;09;2019;06:50:00.000;7778.093750;7848.043945;7862.621094;13560.365;2845.823975;2512.884766;2291.730225;719.558899;661.578491;573.956604;379.114624;332.445496;301.807495;7650.438477
01;09;2019;07:00:00.000;7773.477051;7842.560547;7855.698242;13550.541;2909.763184;2560.369141;2348.314697;744.491577;665.030823;596.933655;388.054382;338.613953;309.722260;7818.446777
01;09;2019;07:10:00.000;7770.905762;7838.337891;7850.787598;13543.788;2865.881104;2578.723145;2344.328125;728.813965;668.395874;588.775391;382.241150;341.162476;309.201752;7788.932617
01;09;2019;07:20:00.000;7777.046875;7844.770020;7854.956055;13553.442;2834.016846;2560.570557;2330.019043;721.093201;667.558289;591.783020;377.770233;338.668854;307.375916;7724.605957
01;09;2019;07:30:00.000;7765.459961;7831.076172;7839.924316;13530.184570;2836.612305;2603.026611;2323.557129;720.409607;677.406555;580.433044;378.575775;344.774231;306.806274;7763.196289
01;09;2019;07:40:00.000;7760.453613;7828.294434;7832.937988;13521.661;2802.051514;2618.449219;2375.767334;722.070740;671.908630;606.464417;374.591461;346.652344;314.329559;7796.268066
01;09;2019;07:50:00.000;7759.226074;7826.042969;7836.051758;13521.445;2847.148926;2614.572754;2345.557861;724.962708;682.269958;592.559875;380.360077;346.567902;310.052582;7807.279297
01;09;2019;08:00:00.000;7759.818359;7828.618164;7832.720703;13521.364;2839.410889;2629.784180;2380.713135;724.333435;670.455505;622.854431;379.318329;347.992554;315.438416;7849.908203
01;09;2019;08:10:00.000;7754.959473;7823.940430;7829.614258;13514.074;2851.300049;2637.401611;2352.739014;728.444397;676.421204;615.822144;381.107697;349.319000;311.875244;7841.440430
01;09;2019;08:20:00.000;7759.170898;7822.402832;7837.852539;13520.369;2870.446777;2638.021484;2384.027588;732.000549;704.604675;611.776306;383.411713;350.353180;315.272095;7892.495605
01;09;2019;08:30:00.000;7748.313477;7814.334961;7828.374512;13503.980;2845.511719;2664.929443;2356.580811;735.975342;708.510254;600.872314;380.957703;354.184418;311.929565;7867.021973
01;09;2019;08:40:00.000;7750.353027;7814.062988;7825.730469;13503.488;2841.645996;2687.638428;2374.901855;746.284485;713.808533;637.275452;380.677216;357.120911;315.454163;7904.186523
