dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
01;07;2021;00:10:00.000;7801.439453;7893.028320;7905.510742;13625.004;1974.577637;1783.219360;2161.543457;851.937683;762.128296;1073.394409;276.194855;246.148514;305.791870;5919.340332
01;07;2021;00:20:00.000;7811.100098;7900.594727;7917.295898;13641.759;1983.560669;1813.344604;2151.972412;853.362488;779.133728;1066.065063;277.005920;250.266953;303.860565;5948.877441
01;07;2021;00:30:00.000;7805.970703;7898.174805;7913.641602;13635.285;1978.147461;1832.367432;2164.977295;838.414673;764.243469;1068.070801;275.815186;251.827667;305.593903;5975.492188
01;07;2021;00:40:00.000;7801.262695;7895.354492;7908.311035;13627.849;1990.570557;1837.462402;2169.590332;843.654663;771.669067;1078.373657;277.718567;252.903107;306.925201;5997.623535
01;07;2021;00:50:00.000;7808.148438;7899.849121;7912.755859;13636.987;1973.397949;1850.152954;2160.082031;840.085022;772.786743;1073.695068;275.310303;254.307068;305.433929;5983.632813
01;07;2021;01:00:00.000;7812.503906;7905.582520;7915.356445;13644.298;1993.106812;1846.849365;2168.245850;851.522339;771.033569;1079.943359;278.076721;253.681549;306.629517;6008.201660
01;07;2021;01:10:00.000;7894.653809;7978.136719;7990.566895;13777.061;1832.211792;1720.527710;2009.152710;751.343689;679.753784;1001.884460;251.609467;232.533417;281.688995;5561.892090
01;07;2021;01:20:00.000;7924.979004;8002.618652;8011.418457;13820.729;1840.503296;1705.199951;1991.923950;733.044556;678.507568;969.934570;250.800812;230.036407;277.338928;5537.627441
01;07;2021;01:30:00.000;7949.838379;8025.764648;8035.631836;13862.406250;1837.536133;1685.247314;1984.579102;732.043945;674.815857;965.204224;249.717407;227.000687;275.543274;5507.362793
01;07;2021;01:40:00.000;7963.054199;8036.964844;8041.633789;13879.950;1873.498413;1779.177490;2053.790039;743.316650;693.628784;976.442383;254.105164;238.478836;283.774811;5706.466309
01;07;2021;01:50:00.000;7949.233398;8020.766602;8031.315430;13856.611;1890.166382;1743.385254;2100.355225;732.032837;689.103027;967.886414;256.030426;234.646011;289.014404;5733.906738
01;07;2021;02:00:00.000;7940.560547;8014.706055;8019.558105;13841.291;1967.798462;1847.388062;2183.548340;749.615173;704.053589;995.380981;266.292358;247.639252;300.335480;5998.734863
01;07;2021;02:10:00.000;7896.290039;7971.022461;7983.598145;13769.718750;2022.072754;1908.896484;2230.091064;755.920959;711.201294;970.972717;274.516541;256.539093;305.880127;6161.060547
01;07;2021;02:20:00.000;7889.498535;7960.351074;7970.055176;13751.768;2080.244629;1936.266479;2256.730957;732.710388;718.827026;980.716492;280.750275;260.516571;309.990295;6273.242188
01;07;2021;02:30:00.000;7868.548340;7939.943359;7950.550781;13716.612;2121.259766;1991.586182;2331.563477;735.635376;698.564026;972.914124;286.545654;266.902679;319.035706;6444.409668
01;07;2021;02:40:00.000;7833.422852;7904.338379;7916.265625;13655.949;2242.921631;2061.411865;2389.439209;752.088989;729.162659;987.836853;303.188293;277.726807;327.943359;6693.772949
01;07;2021;02:50:00.000;7858.565430;7925.804199;7935.943359;13694.198;2296.750977;2140.841064;2473.348389;758.546875;742.040649;1016.419556;309.008301;286.976379;338.298035;6910.939941
01;07;2021;03:00:00.000;7848.564453;7917.414063;7925.209473;13677.326;2431.772461;2232.968994;2570.223389;765.062683;753.734375;1045.170410;326.044281;298.817596;351.483521;7234.965332
01;07;2021;03:10:00.000;7799.220215;7867.982910;7877.538086;13592.733;2535.187500;2370.355225;2738.540039;780.272827;759.221252;1056.778442;341.350372;317.456818;373.991638;7644.082520
01;07;2021;03:20:00.000;7785.026367;7857.750977;7864.482422;13571.044;2686.083984;2459.391602;2878.392334;799.851440;773.382935;1092.525024;361.238068;329.222076;392.834991;8023.867676
01;07;2021;03:30:00.000;7758.178223;7833.100098;7844.184082;13529.544;2831.176270;2548.657227;2946.412598;813.111755;761.267090;1087.850708;380.915466;340.736176;401.774139;8326.246094
01;07;2021;03:40:00.000;7757.279297;7834.156250;7842.960938;13528.862;2942.354492;2591.904541;2994.984131;813.623596;777.020264;1126.390015;394.852814;346.554199;409.367798;8529.243164
01;07;2021;03:50:00.000;7885.709473;7968.542969;7974.273438;13756.358;3125.087891;2718.587158;3127.002441;892.611450;846.295471;1209.250854;413.506500;358.470093;421.861755;8970.676758
01;07;2021;04:00:00.000;7867.067871;7948.313477;7950.497559;13720.152;3143.307129;2785.620117;3160.758545;891.404663;859.407349;1260.250000;416.753021;367.949188;429.453705;9089.686523
01;07;2021;04:10:00.000;7830.388184;7915.167480;7918.095703;13661.067;3235.842041;2829.179932;3255.796875;901.924500;858.451843;1239.956787;430.466461;374.746948;441.507813;9320.818359
01;07;2021;04:20:00.000;7837.781250;7924.445313;7929.317383;13677.155;3344.160156;2905.616211;3340.946289;931.877869;870.502808;1266.513672;444.374268;383.973114;452.046417;9590.722656
01;07;2021;04:30:00.000;7837.101074;7920.799316;7924.985840;13672.127930;3357.366455;2932.919189;3355.072021;919.679016;887.208923;1278.682983;445.660889;388.083160;454.571259;9645.357422
01;07;2021;04:40:00.000;7824.622559;7908.396484;7910.555664;13649.377930;3427.600098;2949.077881;3426.177490;914.605225;876.950867;1299.515869;454.854553;390.297607;464.746552;9802.855469
01;07;2021;04:50:00.000;7811.839355;7891.267578;7900.773926;13626.456;3461.389160;3016.763184;3458.146240;905.327454;874.525391;1283.770508;459.510315;399.255920;468.420532;9936.298828
01;07;2021;05:00:00.000;7782.445801;7865.309082;7877.486328;13581.040;3575.651123;3106.201172;3530.081543;941.005493;891.823547;1273.479492;476.526550;412.133118;477.947815;10211.934570
01;07;2021;05:10:00.000;7778.145996;7866.268555;7874.831543;13577.538;3636.896484;3113.479004;3575.703857;927.091797;889.876160;1273.141357;483.996674;412.903320;483.524963;10326.079
01;07;2021;05:20:00.000;7769.786133;7856.827637;7865.466309;13561.789;3721.911133;3177.535156;3708.060547;946.648621;913.497803;1318.119751;495.738556;422.069702;501.839844;10607.507
01;07;2021;05:30:00.000;7778.200684;7864.951660;7874.973633;13576.864;3746.466797;3239.272705;3709.363037;977.328003;939.452942;1332.561523;499.238892;430.076691;502.019073;10695.103
01;07;2021;05:40:00.000;7765.651855;7851.661133;7859.132324;13552.750000;3779.883301;3238.161377;3751.427734;961.015015;924.552307;1342.314819;503.698486;430.173645;508.498260;10769.473
01;07;2021;05:50:00.000;7737.250488;7826.778320;7832.909668;13506.819;3823.899658;3254.463867;3810.225098;951.825623;925.425232;1330.405884;510.725342;433.590790;516.736816;10888.589
01;07;2021;06:00:00.000;7755.050293;7839.257324;7852.768555;13535.775;3861.946289;3318.915527;3821.208252;966.211792;937.337952;1340.419800;514.762939;441.204376;517.210571;11002.069
01;07;2021;06:10:00.000;7722.475098;7813.624023;7819.640625;13483.029;3859.676514;3364.693115;3864.813232;978.464417;916.035095;1364.142944;517.041809;447.585846;525.677124;11089.183
01;07;2021;06:20:00.000;7726.970703;7813.648926;7822.860840;13487.498;3902.445068;3390.152344;3878.113281;948.586060;928.257874;1331.617554;521.198181;451.130524;525.720093;11170.711
01;07;2021;06:30:00.000;7732.874023;7820.163574;7829.746582;13498.619;3979.905273;3387.091797;3909.230469;950.695740;919.370605;1356.218750;530.533630;450.018036;529.912231;11276.228
01;07;2021;06:40:00.000;7731.167480;7817.758789;7830.791992;13496.908;3981.483643;3422.301514;3915.523926;969.778076;937.034607;1337.838379;531.372559;455.062439;529.787903;11319.309570
01;07;2021;06:50:00.000;7720.135742;7809.673828;7821.770996;13480.648;4060.901611;3458.099121;3907.292969;963.308228;917.881165;1334.413696;541.931458;459.332001;529.249451;11426.293
