dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
01;07;2020;00:00:00.000;7907.801270;7983.709473;7976.549805;13779.794;2057.321777;1921.869141;2220.082764;928.205688;865.289551;1161.463257;285.909271;264.429932;314.627869;6199.273438
01;07;2020;00:10:00.000;7904.460938;7979.509766;7970.886719;13772.158;2064.198730;1904.406494;2203.971191;923.885132;855.757690;1145.499756;286.600800;262.100311;312.158051;6172.576660
01;07;2020;00:20:00.000;7899.722656;7974.898438;7969.208984;13765.795;2066.077148;1912.386230;2193.291260;918.048889;852.511475;1132.133545;286.695557;262.997070;310.290192;6171.754883
01;07;2020;00:30:00.000;7910.138184;7987.160645;7978.407227;13784.183;2059.543457;1893.843018;2210.603516;926.453064;843.503235;1148.718628;285.998077;260.030670;312.814484;6163.990234
01;07;2020;00:40:00.000;7885.033203;7961.027832;7959.533203;13743.704;2062.753662;1914.770630;2200.037354;922.487000;841.830688;1133.295654;287.091339;263.197174;311.507080;6177.562012
01;07;2020;00:50:00.000;7888.329590;7961.006836;7959.112305;13745.325;2072.919678;1901.582642;2213.505859;906.085815;845.414856;1121.092163;287.333160;261.896057;312.361328;6188.008301
01;07;2020;01:00:00.000;7892.331055;7967.326172;7965.170898;13754.774;2061.468262;1934.138306;2230.113770;903.802856;835.825562;1130.454712;285.778473;264.965271;314.538452;6225.720215
01;07;2020;01:10:00.000;7882.380371;7955.049805;7949.117676;13732.660;2045.333862;1944.891357;2236.746826;887.145081;815.328979;1110.487427;283.468536;265.642914;314.819305;6226.971680
01;07;2020;01:20:00.000;7923.636719;7994.327148;7983.800293;13799.166;2014.320190;1894.448364;2191.721191;868.239014;795.497803;1088.112305;277.509979;257.628845;307.235992;6100.489258
01;07;2020;01:30:00.000;7968.241699;8026.720703;8020.557129;13864.852;1916.659668;1826.355103;2064.459229;801.559143;767.523254;1016.659119;261.484863;247.492538;287.757050;5807.474121
01;07;2020;01:40:00.000;7993.683594;8056.482422;8051.705566;13914.657;1929.077271;1832.231201;2080.340820;817.531433;772.092346;1017.887024;262.959808;247.588486;288.620911;5841.649414
01;07;2020;01:50:00.000;8005.140625;8060.048828;8055.071777;13925.226;1955.545532;1886.898804;2158.746826;808.342529;797.869568;1057.895752;265.255310;255.008667;299.489990;6001.191406
