dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
1;12;2021;2:30:00.000;7903.681641;7993.804688;7957.456543;13772.193;2186.064209;1917.051392;2209.121094;752.614807;621.912048;905.517334;293.270935;252.752548;300.799408;6312.236328;
1;12;2021;2:40:00.000;7909.082520;7997.937988;7963.685547;13781.291;2164.130371;1866.383789;2173.416748;747.899780;618.352051;895.514771;290.247467;246.497177;295.916504;6203.931152;
1;12;2021;2:50:00.000;7902.209961;7992.486328;7955.647461;13769.551;2137.170410;1848.682739;2134.637695;745.047974;617.247253;877.715820;287.141449;244.508545;290.863556;6120.491211;
1;12;2021;3:00:00.000;7906.240723;7992.965332;7960.048340;13774.687500;2155.044678;1833.748047;2147.666748;733.373962;605.578491;889.957458;288.638824;242.250656;292.753906;6136.459473;
1;12;2021;3:10:00.000;7914.483398;7998.272461;7969.374512;13787.903320;2142.770264;1847.203003;2125.808350;733.672607;616.984802;893.340454;286.894135;244.096924;290.067780;6115.781738;
1;12;2021;3:20:00.000;7911.789551;7996.510254;7964.009766;13782.239;2114.716797;1842.993164;2136.151367;725.771423;616.125610;884.596680;283.323914;243.616821;291.017975;6093.861328;
1;12;2021;3:30:00.000;7910.552734;7998.820313;7961.744141;13781.555;2117.450928;1835.567871;2139.493896;726.093811;616.737305;894.646484;283.679138;242.684357;291.952759;6092.512695;
1;12;2021;3:40:00.000;7898.449219;7979.226074;7944.486816;13753.313;2079.521240;1841.981934;2099.417236;720.388245;609.958679;867.014160;279.351685;243.764313;286.610962;6020.920410;
1;12;2021;3:50:00.000;7893.478516;7971.902832;7944.510254;13746.221680;2078.140625;1819.891968;2091.310303;724.218018;614.285950;861.051086;279.519470;241.516022;285.390076;5989.342773;
1;12;2021;4:00:00.000;7898.054688;7976.945313;7948.519531;13754.102;2092.344482;1837.835815;2103.644775;730.169800;618.951538;866.159485;281.269287;243.672775;286.897644;6033.825195;
1;12;2021;4:10:00.000;7898.851563;7979.517578;7945.926270;13754.547;2060.387939;1809.433350;2095.213867;729.147034;608.980225;877.488342;277.404297;239.845764;286.567261;5965.035156;
1;12;2021;4:20:00.000;7902.531250;7981.860352;7948.809082;13759.689;2077.637939;1820.070557;2093.465576;731.833496;621.344238;880.202759;279.459473;241.520294;286.378326;5991.174316;
1;12;2021;4:30:00.000;7905.463379;7985.104492;7954.600098;13766.593750;2060.896729;1799.768555;2095.066406;719.071655;613.644836;883.643982;276.827484;238.694611;286.507965;5955.731445;
1;12;2021;4:40:00.000;7906.628906;7983.939453;7950.776367;13764.388;2040.298096;1786.176758;2060.761475;714.715515;611.794800;863.036682;274.152283;237.064072;281.699097;5887.235840;
1;12;2021;4:50:00.000;7902.693359;7981.398438;7947.303711;13758.647;2048.224854;1792.607300;2066.676758;712.876038;612.880005;870.222412;275.166901;237.924789;282.848022;5907.508789;
1;12;2021;5:00:00.000;7900.211426;7982.925781;7948.483398;13758.752;2040.823730;1768.663208;2091.397217;714.604980;601.415222;860.250671;274.463715;234.617767;285.211639;5900.884277;
1;12;2021;5:10:00.000;7901.359863;7980.477539;7944.586426;13755.752;2067.294922;1799.829834;2090.781738;698.512024;604.527222;875.493164;276.934204;238.516174;286.031128;5957.906738;
1;12;2021;5:20:00.000;7903.178711;7982.844727;7946.334961;13759.175;2031.514771;1790.672119;2075.936523;714.325317;613.882202;872.273865;273.296356;237.757385;284.091949;5898.123535;
1;12;2021;5:30:00.000;7900.821289;7982.432617;7945.681641;13757.199;2069.394043;1801.953247;2086.264160;710.010376;605.200012;871.109558;277.720001;238.750671;285.277863;5957.611328;
1;12;2021;5:40:00.000;7912.185059;7994.356934;7960.623047;13779.255;2064.976807;1797.270508;2097.196045;721.982483;596.671326;858.402710;277.318512;237.530777;285.440247;5959.443359;
1;12;2021;5:50:00.000;7904.348145;7980.778809;7948.768555;13760.047;2054.213379;1841.493530;2110.299561;715.174011;627.803894;870.212952;276.054535;244.401031;287.958496;6006.006836;
1;12;2021;6:00:00.000;7903.273926;7978.597656;7943.196777;13754.933;2079.494385;1852.427124;2108.792725;713.376770;613.118408;867.297668;279.082703;245.224594;287.901550;6040.713867;
1;12;2021;6:10:00.000;7924.625000;8004.913574;7967.123047;13796.228;2120.845947;1821.971436;2122.786865;713.637390;595.059875;845.277710;283.331451;240.202011;287.677490;6065.604492;
1;12;2021;6:20:00.000;7965.850098;8038.515625;7999.950684;13858.365;1983.890625;1794.605469;2039.074707;645.149597;546.899780;793.284119;262.992554;234.266571;274.537262;5817.570801;
1;12;2021;6:30:00.000;7988.488770;8054.866699;8020.412598;13892.692;1913.883911;1704.950684;1923.614258;583.376770;491.327271;733.505798;251.706223;221.289932;257.896759;5542.448730;
1;12;2021;6:40:00.000;7988.374512;8059.736816;8019.563477;13894.913;1931.128174;1753.271118;1993.192383;589.982178;484.085968;736.618103;254.090820;226.757599;266.292877;5677.591797;
1;12;2021;6:50:00.000;7989.978516;8061.002930;8023.843262;13899.020;1958.182373;1789.578491;2066.240234;599.156921;487.320557;742.277222;257.664551;231.192719;274.967133;5814.001465;
1;12;2021;7:00:00.000;7978.384277;8055.472656;8010.286621;13881.271;2040.587891;1840.202271;2110.608398;599.327637;494.135559;751.235840;267.931122;237.729340;281.100586;5991.398438;
1;12;2021;7:10:00.000;7962.647461;8031.612305;7995.803711;13850.009;2080.905518;1883.708984;2144.302490;597.765625;510.736084;746.612305;273.377228;244.194260;285.492493;6108.916992;
1;12;2021;7:20:00.000;7955.346680;8028.231445;7986.400391;13838.371;2154.624512;1895.981689;2209.777100;609.851379;498.724274;761.728882;282.994751;245.466385;294.261871;6260.383301;
1;12;2021;7:30:00.000;7951.125000;8022.095703;7979.937012;13828.588;2178.059814;1938.795776;2307.688232;598.069092;513.521973;774.542419;285.712524;251.356430;306.697357;6424.543457;
1;12;2021;7:40:00.000;7964.307129;8034.584473;7994.463379;13851.766;2284.149902;2007.917114;2308.440918;623.321777;543.715027;777.614990;298.925262;260.317627;306.388367;6600.507813;
1;12;2021;7:50:00.000;7953.141602;8025.516113;7981.616211;13832.653320;2306.813721;2061.772949;2359.020020;630.692322;543.906250;807.988159;302.333679;267.092712;314.137268;6727.606934;
1;12;2021;8:00:00.000;7953.220703;8025.544922;7983.081055;13833.529;2433.213623;2142.407959;2457.484619;634.463928;544.451355;805.255127;317.814911;276.825867;325.694489;7033.105957;
1;12;2021;8:10:00.000;7937.347656;8001.521973;7963.418945;13799.133;2528.855469;2250.138428;2532.389160;624.438843;567.275696;835.315857;329.843353;291.352051;336.592072;7311.383301;
1;12;2021;8:20:00.000;7943.870605;8008.387207;7965.510254;13808.114;2633.631104;2367.303223;2639.973877;653.302612;609.768372;864.708496;343.085052;306.514404;350.291168;7640.907715;
1;12;2021;8:30:00.000;7921.725098;7993.873047;7948.780762;13777.267;2788.724121;2481.147705;2773.741699;717.450073;613.898804;904.965027;364.963318;320.970734;368.583282;8043.613770;
1;12;2021;8:40:00.000;7906.964844;7978.493652;7929.726074;13748.826;2912.838379;2555.748047;2806.152344;703.724792;611.170532;920.610046;380.510010;330.627777;373.966248;8274.738281;
1;12;2021;8:50:00.000;7901.672852;7976.229004;7928.330078;13743.611;2968.739502;2601.438477;2880.437256;722.991821;610.324341;919.651550;388.252441;336.329834;382.976105;8450.615234;
1;12;2021;9:00:00.000;7890.798340;7963.267578;7918.780273;13724.287;3078.185303;2644.647461;2948.545654;748.167542;630.009338;942.282227;403.054443;342.729340;392.521545;8671.377930;
1;12;2021;9:10:00.000;7890.507813;7965.686523;7913.524902;13722.430;3088.906982;2657.145508;3010.676514;720.591797;629.872375;966.012634;403.702240;344.228180;401.168213;8756.729492;
1;12;2021;9:20:00.000;7877.209961;7954.998535;7897.795898;13699.453;3183.658936;2711.247070;3109.918213;735.851746;630.022949;976.396179;416.585052;351.316559;414.365845;9004.824219;
1;12;2021;9:30:00.000;7884.444336;7961.594727;7910.106445;13714.540;3243.819580;2771.306641;3102.444580;761.733521;646.071228;974.119324;424.380127;358.787781;412.802429;9117.570313;
1;12;2021;9:40:00.000;7867.836914;7947.953125;7897.236816;13689.610;3278.390137;2731.804932;3114.384521;777.679199;628.954102;942.782959;430.040833;354.134369;413.754089;9124.580078;
1;12;2021;9:50:00.000;7861.556641;7946.049316;7896.315430;13684.316;3310.787842;2760.202637;3160.463379;778.311462;646.318787;960.969055;434.374390;358.189911;420.109924;9231.454102;
1;12;2021;10:00:00.000;7861.722168;7947.426270;7898.982422;13686.718;3351.791992;2775.313232;3153.984131;770.576477;622.890930;973.415283;439.265381;359.316956;419.684509;9281.089844;
1;12;2021;10:10:00.000;7859.361816;7940.899902;7893.427246;13678.377;3383.044922;2817.366455;3139.023438;776.916138;634.643799;966.746338;443.479584;365.138458;417.940582;9339.434570;
1;12;2021;10:20:00.000;7856.386230;7936.708984;7884.282227;13668.933;3416.455566;2860.546631;3204.180664;756.150879;619.731995;983.933655;447.229309;370.268066;426.928467;9481.182617;
1;12;2021;10:30:00.000;7850.785645;7925.876953;7879.760254;13656.800;3446.072510;2875.368652;3214.913086;747.406372;636.807861;990.996277;451.028748;373.048767;428.767029;9536.353516;
1;12;2021;10:40:00.000;7835.629395;7915.250000;7866.424316;13634.194;3452.551025;2856.575684;3201.785400;743.288940;646.634094;982.861389;452.588715;371.498322;427.680908;9510.912109;
1;12;2021;10:50:00.000;7831.968750;7914.572266;7860.986328;13628.555;3566.984863;2954.862793;3360.486572;796.496094;657.743774;1030.047607;468.407715;383.942810;448.930542;9882.334961;
1;12;2021;11:00:00.000;7818.032715;7904.109375;7849.407227;13607.752;3637.246582;2984.672363;3395.580566;808.952576;653.841125;1027.974487;478.349945;388.060669;453.793518;10017.499;
1;12;2021;11:10:00.000;7819.258789;7902.097168;7849.395508;13607.324;3653.258057;3090.333008;3476.236572;821.045105;661.145020;1031.095703;480.594421;401.370697;463.676575;10219.827;
1;12;2021;11:20:00.000;7829.438965;7906.690918;7858.411621;13621.047;3639.961426;3081.401611;3480.014404;794.670227;690.437256;1054.205933;477.625458;400.781433;464.465485;10201.377930;
1;12;2021;11:30:00.000;7820.434082;7902.235352;7851.381348;13609.221;3667.180664;3110.961914;3511.975342;799.880493;687.078857;1028.631104;481.708252;404.583099;467.860229;10290.118;
1;12;2021;11:40:00.000;7812.296875;7889.034668;7840.007813;13590.342;3739.452393;3175.390625;3548.843018;802.652100;702.636597;1046.976807;491.284332;413.632904;473.636078;10463.687;
1;12;2021;11:50:00.000;7829.329102;7903.880371;7848.948730;13613.910;3691.182617;3166.199463;3591.062256;779.834595;704.526550;1071.518066;483.609283;411.782745;479.101959;10448.445;
1;12;2021;12:00:00.000;7834.407227;7910.945313;7854.602539;13624.183;3694.344727;3183.456055;3597.021484;802.573669;716.244263;1077.500366;484.330688;413.899872;479.698120;10474.822;
1;12;2021;12:10:00.000;7830.184082;7906.968262;7856.667480;13620.629;3683.041504;3150.186279;3537.637695;796.720825;696.567078;1050.485352;483.035095;409.455902;471.430969;10370.866;
1;12;2021;12:20:00.000;7827.586426;7906.587402;7850.297363;13615.234;3654.513428;3193.908936;3556.158203;802.728271;692.565063;1077.241333;479.826294;414.779022;475.052917;10404.581;
1;12;2021;12:30:00.000;7831.836914;7911.927246;7858.680664;13625.606;3703.863037;3224.025146;3578.330322;824.020752;703.483398;1070.720459;486.273010;418.526764;477.012024;10506.218750;
1;12;2021;12:40:00.000;7835.380859;7912.061035;7859.948242;13628.459;3733.598633;3269.822021;3596.526123;817.269165;710.359192;1082.679810;489.576874;424.360565;479.580841;10599.946;
1;12;2021;12:50:00.000;7840.597656;7913.161133;7859.751953;13631.977;3739.508057;3254.338867;3667.500244;813.181946;742.059631;1104.262451;489.878265;423.285736;488.980469;10661.348;
1;12;2021;13:00:00.000;7838.696289;7907.357422;7854.450195;13624.468;3739.081787;3292.652588;3651.742432;807.128113;756.831970;1114.759644;489.801971;428.720062;487.807617;10683.477;
1;12;2021;13:10:00.000;7826.185547;7896.368164;7842.815430;13604.160;3737.234863;3292.627441;3704.087646;806.708008;755.026123;1098.906494;490.316345;429.281036;494.374298;10733.950;
1;12;2021;13:20:00.000;7820.101074;7889.529297;7839.986816;13595.088;3764.824707;3326.642822;3697.624268;812.046326;748.040161;1092.561157;494.278625;433.608429;493.485474;10789.092;
1;12;2021;13:30:00.000;7819.813965;7890.733398;7839.701172;13595.441;3772.118652;3378.852295;3701.249023;821.731750;751.261292;1097.170532;495.465820;440.158417;494.154968;10852.220;
1;12;2021;13:40:00.000;7825.233398;7893.924805;7845.568359;13603.804;3801.434814;3344.074707;3652.406494;813.097229;774.689392;1084.197876;498.538330;436.298340;487.366333;10797.916;
1;12;2021;13:50:00.000;7813.115723;7883.111328;7834.472656;13584.151;3835.239014;3410.296387;3744.743896;821.440857;781.012878;1102.465210;503.725311;445.249634;499.991333;10990.278320;
1;12;2021;14:00:00.000;7809.241211;7890.780762;7838.000977;13588.396;3868.938232;3350.550781;3728.739258;849.911987;767.525574;1095.317383;508.840485;437.092285;497.517365;10948.229;
1;12;2021;14:10:00.000;7806.107422;7878.987793;7831.663574;13576.109;3872.789795;3354.884521;3730.836426;848.717529;767.355408;1106.015869;509.553802;438.243835;498.558777;10958.511;
1;12;2021;14:20:00.000;7803.894043;7878.681641;7824.144043;13570.332;3859.538818;3404.677734;3770.453857;857.098450;773.738281;1134.840454;508.274292;444.600189;504.902222;11034.671;
1;12;2021;14:30:00.000;7819.879883;7887.177246;7841.006348;13594.183;3799.487793;3315.791016;3651.345703;815.307678;761.484619;1091.680908;498.630310;432.846771;487.787140;10766.625000;
1;12;2021;14:40:00.000;7814.319824;7888.388184;7839.665039;13590.897;3841.814209;3266.469727;3664.615723;864.394226;743.574829;1111.313477;505.565704;426.208313;490.132813;10772.899;
1;12;2021;14:50:00.000;7810.572754;7890.689941;7842.780273;13591.854;3810.057373;3216.071289;3633.015381;857.011902;729.905396;1090.702271;501.638153;419.444855;485.394958;10659.145;
1;12;2021;15:00:00.000;7810.555176;7883.881348;7837.788574;13585.062;3814.378418;3284.020508;3633.531738;865.406128;743.321106;1130.587402;502.437164;428.537598;487.197632;10731.931;
1;12;2021;15:10:00.000;7823.465332;7894.076660;7843.139648;13601.507;3784.590576;3241.176514;3594.310303;825.210571;734.324524;1107.814575;496.789612;422.461273;481.226624;10620.078;
1;12;2021;15:20:00.000;7823.786621;7891.439453;7849.905273;13604.090;3813.280273;3321.356689;3607.148438;845.002197;745.239990;1123.936890;500.851776;432.755096;482.993103;10741.785;
1;12;2021;15:30:00.000;7829.106934;7897.563477;7849.539551;13610.485;3733.414307;3243.144775;3594.424561;834.073792;749.079102;1086.368408;490.324158;422.947937;480.027008;10570.983;
1;12;2021;15:40:00.000;7824.770996;7904.811523;7853.004883;13614.161;3829.799316;3285.562988;3635.896729;873.992065;730.224548;1116.589111;503.645599;427.225159;486.016449;10751.259;
1;12;2021;15:50:00.000;7834.182617;7916.351074;7864.595703;13632.922;3804.136475;3237.237061;3636.731201;858.083374;741.501343;1104.381348;499.468506;420.958649;485.011475;10678.105;
1;12;2021;16:00:00.000;7839.878418;7916.761719;7866.179688;13637.366;3770.731445;3221.020752;3566.826660;845.268250;740.870605;1094.991821;494.620636;418.974915;476.067413;10558.578;
1;12;2021;16:10:00.000;7852.911133;7934.535645;7881.125488;13663.749;3732.162109;3131.521484;3552.233398;833.867615;735.098206;1088.770386;488.796783;406.930481;473.163330;10415.918;
1;12;2021;16:20:00.000;7852.079102;7935.937500;7879.250977;13662.965;3707.726563;3116.435791;3533.176025;849.687561;717.479858;1093.108887;486.304657;404.589783;471.187500;10357.338;
1;12;2021;16:30:00.000;7855.246582;7933.618652;7882.204590;13665.096680;3704.432129;3120.831299;3512.818359;812.305298;692.664978;1074.141968;484.787170;404.583130;467.946106;10338.082;
1;12;2021;16:40:00.000;7851.238281;7929.110352;7875.520508;13656.314;3624.911377;3109.577148;3466.245605;806.824707;711.503540;1077.673218;475.041473;403.986450;462.856171;10200.733;
1;12;2021;16:50:00.000;7861.192871;7939.397949;7889.061035;13675.762;3602.860596;3046.210205;3425.231201;780.166016;678.477844;1036.778076;471.084137;394.829163;455.676331;10074.303;
1;12;2021;17:00:00.000;7870.623535;7951.684082;7894.180176;13691.245;3518.379395;3021.297852;3426.056885;784.494263;650.218750;1036.962646;460.212738;390.479797;455.580109;9965.734375;
1;12;2021;17:10:00.000;7864.924805;7944.641113;7893.783203;13683.669;3475.395508;2901.189697;3293.102051;776.449768;640.824097;995.744507;455.023743;375.822174;438.027405;9669.687500;
1;12;2021;17:20:00.000;7883.340332;7960.368652;7913.224121;13714.566;3442.554199;2885.983398;3262.455811;769.719727;660.755920;1011.078003;449.838013;373.798370;433.897980;9590.993164;
1;12;2021;17:30:00.000;7888.028809;7967.295898;7915.835938;13722.744;3391.877197;2821.946289;3268.481445;758.302612;640.537231;1020.916992;442.998169;365.217651;434.865356;9482.304688;
1;12;2021;17:40:00.000;7890.592773;7968.889160;7917.631836;13726.183;3295.404785;2826.573730;3220.213379;753.326721;640.356628;996.913513;430.929291;365.739471;428.099762;9342.192383;
1;12;2021;17:50:00.000;7885.503906;7967.644531;7918.327637;13722.889;3315.509521;2855.197510;3215.819824;766.152771;652.117126;975.560974;434.117126;369.639221;426.918274;9386.527344;
1;12;2021;18:00:00.000;7881.972656;7961.377441;7914.328613;13714.849;3260.718506;2859.511719;3179.595947;748.909790;635.923157;959.669189;427.192108;370.130829;422.392548;9299.825195;
1;12;2021;18:10:00.000;7818.491699;7905.475586;7856.251953;13612.215;3317.967773;2890.443848;3229.305664;810.225342;667.791565;1004.475342;439.769348;377.551331;433.363220;9437.717773;
1;12;2021;18:20:00.000;7783.518555;7881.708984;7832.578125;13564.446;3454.986816;2924.814209;3358.755859;859.014709;682.703613;1053.108887;460.412384;383.495209;452.336090;9738.557617;
1;12;2021;18:30:00.000;7754.771973;7857.393066;7807.949219;13519.416;3559.173096;3040.539795;3499.103760;890.411560;738.035095;1088.953979;476.237427;400.766815;472.475586;10098.817;
1;12;2021;18:40:00.000;7752.943848;7849.508789;7809.570313;13514.646;3599.291016;3112.049316;3516.451904;857.295349;724.972961;1062.113892;480.499298;409.717194;473.708801;10227.792;
1;12;2021;18:50:00.000;7761.836914;7858.531738;7813.689941;13527.309;3535.197266;3057.826904;3538.731934;828.817749;694.051941;1054.874878;471.210571;401.755890;475.985962;10131.756;
1;12;2021;19:00:00.000;7756.284668;7859.783691;7813.815430;13524.861;3510.057861;3017.823975;3543.945801;838.935364;685.457031;1033.742676;468.682465;396.596191;475.921783;10071.828;
1;12;2021;19:10:00.000;7772.194824;7872.554688;7824.011230;13547.297;3434.275635;2985.520752;3529.272705;821.359192;681.343323;1025.344482;457.802216;391.983490;473.276642;9949.069336;
1;12;2021;19:20:00.000;7774.477539;7874.878418;7830.120605;13553.468750;3430.195557;2982.253418;3504.637695;810.847168;672.042969;1002.266785;456.877380;391.220825;469.161926;9917.086914;
1;12;2021;19:30:00.000;7775.483887;7873.425781;7832.080078;13554.373;3425.556396;3020.512695;3471.737549;822.960510;683.098267;997.996704;456.553986;396.275513;464.928680;9917.806641;
1;12;2021;19:40:00.000;7778.574219;7877.509277;7836.334961;13560.978;3380.965088;2944.774658;3405.302734;812.716553;672.583374;991.287170;450.486542;386.449921;456.378540;9731.041992;
1;12;2021;19:50:00.000;7784.260254;7880.744141;7839.792480;13568.137;3383.017334;2956.071777;3424.535645;814.599670;678.954224;994.293640;450.393768;387.862762;458.636414;9763.625000;
1;12;2021;20:00:00.000;7786.183594;7888.571777;7842.874023;13575.573;3334.535400;2905.468262;3420.923828;840.592773;670.642273;996.033936;445.005127;381.038300;458.011078;9660.927734;
1;12;2021;20:10:00.000;7801.372070;7907.167480;7859.580078;13604.740;3321.716553;2902.622803;3356.292480;828.345764;668.870728;983.335693;442.117584;379.834808;448.811035;9580.630859;
1;12;2021;20:20:00.000;7802.096680;7906.593750;7857.268066;13603.496;3248.648193;2862.943359;3367.445801;813.520630;669.368103;984.232117;432.646149;374.975616;450.275055;9479.037109;
1;12;2021;20:30:00.000;7802.614746;7907.485840;7858.274414;13604.906250;3191.101318;2846.323242;3340.239258;808.650024;655.163269;982.157715;425.309143;372.494873;446.859650;9377.663086;
1;12;2021;20:40:00.000;7804.959961;7910.235352;7858.658203;13608.068;3203.546143;2821.003906;3375.350586;796.172119;643.155823;981.067444;426.235565;368.941589;451.070251;9399.900391;
1;12;2021;20:50:00.000;7805.659668;7910.052734;7862.083008;13610.343;3158.571533;2795.404053;3320.181885;783.276550;643.662109;965.010193;420.287292;365.784119;443.572723;9274.157227;
1;12;2021;21:00:00.000;7811.860840;7909.520996;7864.423340;13615.032;3144.786133;2853.876465;3303.913330;769.924927;674.451965;968.690613;417.771149;373.766113;441.583282;9302.576172;
1;12;2021;21:10:00.000;7809.414551;7914.660156;7865.176270;13617.075;3122.221191;2850.830078;3281.305420;800.240356;660.401489;973.625244;415.984253;372.735260;438.907257;9254.356445;
1;12;2021;21:20:00.000;7816.087891;7923.258789;7876.625000;13632.529;3164.600342;2798.635254;3286.308105;793.507568;659.032715;965.568359;420.602814;365.812836;438.463226;9249.543945;
1;12;2021;21:30:00.000;7820.804199;7926.342285;7881.591797;13639.950;3160.224854;2783.052979;3252.868896;797.214294;665.426758;962.780457;419.799133;363.910492;433.945221;9196.146484;
1;12;2021;21:40:00.000;7818.846191;7924.631836;7875.892578;13634.589;3097.484619;2719.985596;3206.145264;775.783203;642.142395;964.305969;411.425262;355.575012;428.552979;9023.616211;
1;12;2021;21:50:00.000;7824.308594;7933.493652;7886.577637;13649.078;3112.273438;2701.854492;3168.512695;784.474548;646.171265;954.538879;413.139313;353.067261;422.999695;8982.640625;
1;12;2021;22:00:00.000;7825.464355;7931.757813;7887.609863;13649.392;3077.067627;2672.168213;3144.605713;796.739197;654.875854;944.316650;409.029999;349.687744;419.663269;8893.840820;
1;12;2021;22:10:00.000;7835.170410;7944.348633;7893.609863;13665.836;3065.746094;2665.991211;3157.736328;796.310730;647.601074;968.764160;406.959106;347.966766;421.590057;8889.473633;
1;12;2021;22:20:00.000;7840.225098;7945.566406;7897.909668;13672.024;2995.209473;2657.318848;3114.329346;770.499390;652.999207;958.380676;397.081635;346.874054;415.628113;8766.857422;
1;12;2021;22:30:00.000;7846.055664;7950.421875;7901.078613;13680.093750;2942.475830;2608.224609;3100.006348;780.552246;670.480347;959.672546;390.516602;341.172241;413.579163;8650.707031;
1;12;2021;22:40:00.000;7859.979980;7966.124023;7917.775391;13706.925;2932.729492;2559.721436;3036.183594;765.647644;659.107849;951.612183;388.061554;334.092133;404.627808;8528.634766;
1;12;2021;22:50:00.000;7864.626953;7969.346680;7923.658691;13715.002930;2836.405029;2516.970947;2991.428467;782.858154;660.100037;957.445496;376.411987;328.599182;398.930695;8344.804688;
1;12;2021;23:00:00.000;7847.299805;7943.984375;7894.395996;13673.568;2830.506592;2477.880371;2974.760986;771.993225;649.079773;971.872559;376.001831;324.363983;398.759888;8283.148438;
1;12;2021;23:10:00.000;7850.314453;7941.276367;7897.156250;13675.432;2796.206787;2430.866211;2869.970215;743.974060;651.499634;940.469177;370.615448;318.750977;384.622711;8097.042969;
1;12;2021;23:20:00.000;7859.740723;7951.981934;7908.937012;13693.967;2756.569824;2398.213623;2818.923096;771.092590;654.590698;941.852966;366.046326;314.287018;377.795959;7973.706055;
1;12;2021;23:30:00.000;7847.168945;7943.416992;7900.061035;13676.713;2709.028564;2363.986572;2783.936035;768.451538;637.818909;925.262756;360.595612;309.814087;373.246033;7856.951660;
1;12;2021;23:40:00.000;7867.874023;7957.945313;7916.955078;13706.885;2636.370361;2336.382813;2721.615234;750.977905;639.912170;919.535217;350.105927;305.858215;364.627319;7694.368164;
1;12;2021;23:50:00.000;7864.922852;7958.834473;7915.478027;13704.906250;2603.687012;2276.937012;2667.809326;772.669739;635.732727;923.699219;346.877350;298.421082;358.340424;7548.433594;
2;12;2021;0:00:00.000;7861.342773;7951.378418;7908.160156;13694.377;2534.625977;2222.332764;2608.185303;751.258789;642.219727;922.760864;337.773071;292.224640;351.400848;7365.144043;
2;12;2021;0:10:00.000;7875.225586;7964.236816;7924.651855;13719.413;2518.589111;2202.827881;2552.259521;768.377686;639.104431;923.467834;335.703156;289.183716;343.965973;7273.676758;
2;12;2021;0:20:00.000;7882.108887;7971.165039;7929.267090;13730.093750;2512.379639;2154.993652;2551.469238;765.516418;659.984680;939.179810;334.449921;283.855164;344.235321;7218.842773;
2;12;2021;0:30:00.000;7874.084473;7965.247559;7923.381836;13718.690430;2497.747314;2125.333496;2468.228271;778.140198;638.547913;929.700256;333.382477;279.684814;334.183289;7091.309082;
