dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
1;10;2021;0:00:00.000;7798.062988;7856.080078;7894.187500;13595.227;2007.246826;1859.138672;2164.595703;857.337952;771.059631;1105.163574;280.390259;256.599396;308.297821;6030.981445;
1;10;2021;0:10:00.000;7801.250488;7857.891113;7895.444336;13598.834;1992.727783;1866.136230;2172.889404;849.055420;789.326294;1111.209961;278.161255;258.254028;309.560730;6031.753418;
1;10;2021;0:20:00.000;7779.125000;7835.088867;7873.906250;13560.449;1969.540894;1832.318726;2138.650635;836.930481;774.400391;1067.783081;275.621155;254.314209;304.078339;5940.510254;
1;10;2021;0:30:00.000;7796.046875;7858.408203;7893.645996;13595.082;1998.611084;1856.974365;2147.101318;845.093323;779.484497;1084.491699;278.856018;256.690643;305.218506;6002.686523;
1;10;2021;0:40:00.000;7797.527832;7858.092773;7892.290527;13594.953;1984.924683;1839.733521;2145.283936;844.811768;780.210693;1101.128296;277.206512;254.740479;306.038666;5969.942383;
1;10;2021;0:50:00.000;7788.852539;7850.308105;7887.451172;13582.645;2020.918823;1855.020752;2159.543213;848.474365;768.710510;1082.342041;281.957947;256.235901;306.789154;6035.482910;
1;10;2021;1:00:00.000;7819.500000;7873.164063;7913.384766;13628.502930;1947.416260;1780.313843;2079.048828;815.380005;741.571533;1049.737427;270.617065;245.485901;294.912140;5806.779297;
1;10;2021;1:10:00.000;7937.644043;7980.348145;8022.495605;13821.573;1835.390381;1685.387573;1952.676392;742.825256;704.665466;972.926758;250.188995;229.559921;272.645660;5473.454102;
1;10;2021;1:20:00.000;7981.277344;8020.689453;8063.038086;13893.443;1834.031616;1711.998047;1971.505981;764.803711;718.271606;999.721924;249.811737;232.181656;274.925812;5517.535645;
1;10;2021;1:30:00.000;7999.168457;8040.492188;8072.900879;13920.883;1876.164063;1745.868896;2024.182861;781.139465;723.877197;1021.123535;254.914627;235.778076;281.640442;5646.215820;
1;10;2021;1:40:00.000;7983.422363;8020.041016;8059.291504;13892.130;1934.955200;1830.256348;2054.961670;766.542053;730.208496;998.881470;261.560913;246.440018;284.354858;5820.172852;
1;10;2021;1:50:00.000;7980.931641;8020.472656;8052.479004;13886.976;1992.272095;1834.799438;2104.718750;771.432434;727.414185;1016.173218;268.531281;246.868149;291.140381;5931.790039;
1;10;2021;2:00:00.000;7958.461426;8003.179199;8029.700684;13850.845;2052.055664;1890.042114;2167.708008;776.427917;724.928040;1028.648071;276.576721;253.732651;299.745575;6109.805664;
1;10;2021;2:10:00.000;7931.713379;7970.932129;8006.036621;13803.113;2120.668701;2003.223022;2264.373535;786.294800;741.788086;1032.836060;286.075317;268.789154;311.807373;6388.265137;
1;10;2021;2:20:00.000;7905.377930;7942.509277;7978.679688;13755.689;2161.553467;2040.432495;2279.046143;779.709900;748.643005;1031.530518;291.629181;274.458435;314.513367;6481.032227;
1;10;2021;2:30:00.000;7881.524414;7919.140137;7949.159180;13711.345;2221.839355;2086.072998;2368.288574;767.362061;760.157471;1037.934937;299.235107;281.240265;326.286774;6676.201172;
1;10;2021;2:40:00.000;7874.757813;7915.054199;7941.297363;13700.526;2263.959961;2155.229248;2430.762695;783.015930;742.624512;1052.038330;305.183197;288.901215;334.563080;6849.952148;
1;10;2021;2:50:00.000;7865.842773;7908.853516;7933.994629;13687.552;2374.388916;2208.196289;2463.292725;784.603760;749.304504;1054.080566;318.881683;295.753326;338.793274;7045.878418;
1;10;2021;3:00:00.000;7811.781738;7862.412598;7885.463867;13601.463;2475.928711;2251.043701;2535.935791;793.348206;744.110413;1064.272949;333.769745;302.485718;349.860168;7262.908203;
1;10;2021;3:10:00.000;7851.628906;7897.685059;7910.159668;13659.070;2604.834473;2404.867432;2747.349609;841.169617;765.453674;1153.424438;349.579376;320.443665;377.755249;7757.051758;
1;10;2021;3:20:00.000;7865.401855;7929.440918;7925.470215;13694.182;2713.182373;2450.448730;2857.868896;879.607788;810.080261;1162.224487;363.627197;326.413177;390.352386;8021.500488;
1;10;2021;3:30:00.000;7868.960938;7938.005371;7928.611328;13702.970;2823.141602;2521.986816;2898.411133;882.529114;808.430725;1173.080566;376.895599;334.600861;395.502808;8243.540039;
1;10;2021;3:40:00.000;7831.770020;7897.859375;7892.129395;13637.221680;2941.522949;2650.162842;2997.432373;907.076355;849.076416;1181.272827;394.135651;353.314575;409.394287;8589.118164;
1;10;2021;3:50:00.000;7811.835938;7883.185059;7875.403320;13607.511;3032.334229;2648.858643;3085.639404;892.324280;826.276123;1179.820435;405.746613;353.016541;420.646362;8766.832031;
1;10;2021;4:00:00.000;7804.690430;7869.237793;7863.937988;13588.687;3188.115479;2780.826660;3173.609619;897.441895;860.372864;1218.384521;425.465637;370.930054;433.468750;9142.551758;
1;10;2021;4:10:00.000;7773.869141;7835.668945;7840.675781;13537.999;3275.788086;2797.034180;3248.765869;908.605713;830.335205;1216.479126;438.435120;373.380859;443.606445;9321.587891;
1;10;2021;4:20:00.000;7776.126465;7830.838867;7842.688965;13537.632;3388.952881;2942.330078;3361.633789;922.156616;879.112183;1238.816528;452.829498;393.199585;458.018951;9692.916992;
1;10;2021;4:30:00.000;7784.645508;7842.606934;7856.261719;13557.184570;3406.574219;2925.193848;3303.634277;928.997498;859.220642;1215.356079;454.769775;389.791840;449.298004;9635.402344;
1;10;2021;4:40:00.000;7752.135254;7813.059082;7824.529785;13503.028320;3489.057617;3008.096924;3353.692383;957.183105;872.063477;1227.235840;467.887268;401.922241;457.636169;9850.846680;
1;10;2021;4:50:00.000;7790.295410;7851.882324;7852.244629;13563.467;3514.707764;3027.593018;3465.974365;952.991699;890.519897;1283.093384;468.632904;402.949158;471.829254;10008.275;
1;10;2021;5:00:00.000;7784.441406;7842.626465;7845.540527;13550.834;3556.160400;3058.234375;3484.099121;923.976563;884.283936;1288.973267;473.187683;406.973633;474.697968;10098.494;
1;10;2021;5:10:00.000;7788.090820;7855.211426;7851.823730;13563.811;3570.124023;3033.903076;3500.399658;949.230652;889.602966;1282.687500;475.590332;403.568604;476.005341;10104.427;
1;10;2021;5:20:00.000;7785.027832;7849.805176;7847.179688;13556.241;3623.606445;3111.918701;3541.063477;954.526794;917.734070;1288.667725;482.603577;414.370422;481.424622;10276.589;
1;10;2021;5:30:00.000;7758.314453;7820.453125;7820.909668;13508.684;3578.329346;3124.905029;3546.841064;927.989807;911.169495;1289.449463;477.763672;417.309937;483.791199;10250.075;
1;10;2021;5:40:00.000;7754.562500;7814.364258;7813.532715;13498.744;3637.602783;3170.348633;3575.352051;956.116760;928.218262;1314.790283;486.300537;423.815277;488.761536;10383.304;
1;10;2021;5:50:00.000;7754.616699;7816.843750;7812.619629;13499.670;3669.956543;3189.842529;3621.177734;954.718628;939.615417;1332.136719;490.279480;426.463165;495.109283;10480.978;
1;10;2021;6:00:00.000;7866.292969;7929.877930;7930.414063;13697.427;3734.012695;3288.239502;3683.670166;1018.599060;1004.256409;1415.793823;493.275421;434.640930;498.846313;10705.923;
1;10;2021;6:10:00.000;7886.115234;7951.311035;7948.376953;13731.613;3761.979736;3312.886963;3721.847412;1031.237549;977.211670;1412.748657;495.895569;435.480377;502.073700;10796.714;
1;10;2021;6:20:00.000;7859.498047;7925.677734;7922.986816;13686.767;3841.654785;3380.669922;3789.586182;1022.696472;991.086121;1426.767456;507.038269;445.583893;512.294678;11011.911;
1;10;2021;6:30:00.000;7843.398438;7912.949707;7911.989746;13663.783;3887.011719;3418.088867;3798.221680;1031.416138;972.004883;1398.815063;513.913635;450.154572;512.795227;11103.322;
1;10;2021;6:40:00.000;7861.114258;7929.644531;7925.939453;13691.689;3922.438721;3487.396240;3896.011719;1042.916504;1012.722900;1428.521606;517.494995;459.032135;524.784973;11305.846680;
1;10;2021;6:50:00.000;7848.384766;7920.919434;7914.457031;13672.655;3955.849365;3491.026123;3893.874023;1048.370361;999.590820;1421.301880;522.648621;459.552032;524.967590;11340.749;
1;10;2021;7:00:00.000;7857.175781;7928.705566;7923.462891;13687.432;3979.928955;3520.475098;3928.046875;1075.562744;1019.332092;1441.439941;525.905762;463.345703;529.289490;11428.450;
1;10;2021;7:10:00.000;7830.216797;7892.916504;7901.138672;13638.313;4039.475342;3560.419922;3905.732422;1077.247681;1023.498657;1411.713989;535.090576;470.420502;526.863892;11505.627930;
1;10;2021;7:20:00.000;7804.159180;7863.035156;7866.195313;13585.805;4057.025635;3572.786133;3932.866943;1033.221924;1005.573730;1415.521240;537.675903;473.101959;532.622131;11562.679;
1;10;2021;7:30:00.000;7837.506348;7903.633789;7906.344238;13651.657;4003.131836;3552.852295;3987.777344;1063.634521;1007.143738;1440.943115;529.736938;468.328796;537.564209;11543.762;
1;10;2021;7:40:00.000;7833.349121;7900.608398;7903.959473;13646.130;4025.223145;3541.827148;3926.896973;1057.128052;1001.749634;1426.089600;532.552673;466.996155;529.861267;11493.947;
1;10;2021;7:50:00.000;7858.209473;7926.506836;7925.256836;13687.713;4063.355225;3578.675781;4002.176758;1088.534302;1026.387451;1473.693848;536.567810;470.832184;539.429016;11644.208;
1;10;2021;8:00:00.000;7841.786621;7903.982910;7908.895020;13655.802;4059.262207;3593.037598;3967.262939;1076.486938;1024.458374;1458.850952;536.800598;473.825775;535.732300;11619.562500;
1;10;2021;8:10:00.000;7833.837891;7899.743164;7908.875488;13648.723;4072.752930;3563.490723;3955.461914;1091.013062;1013.509277;1427.298706;539.476746;470.148773;533.012512;11591.706;
1;10;2021;8:20:00.000;7812.089844;7878.040039;7886.000000;13610.444;4014.642090;3562.549316;3958.288818;1066.302002;996.816162;1418.504517;532.950012;470.771057;534.514709;11535.479;
1;10;2021;8:30:00.000;7819.058594;7881.270996;7891.230469;13619.345;4043.056885;3564.153320;3947.533936;1057.495239;1016.341431;1424.351563;535.724915;471.425018;533.135742;11554.743;
1;10;2021;8:40:00.000;7816.733887;7882.213867;7887.503906;13616.391;4106.794922;3608.385010;3969.466797;1082.299683;1024.395752;1456.345215;544.536865;477.043091;537.381470;11684.646;
1;10;2021;8:50:00.000;7827.758301;7891.695313;7895.616211;13632.953;4026.854004;3607.375488;3971.027832;1082.938599;1026.615845;1438.349243;533.944092;476.408295;536.257446;11605.257;
1;10;2021;9:00:00.000;7796.640625;7860.199219;7871.726563;13582.986;4116.474609;3645.952393;4038.656006;1076.042847;1012.584412;1419.698853;546.920044;482.538086;545.134583;11801.083;
1;10;2021;9:10:00.000;7822.270996;7884.456055;7895.292480;13625.427;4122.040527;3671.822266;3980.208252;1096.320801;1044.307373;1439.226440;546.473511;485.291168;537.386841;11774.071;
1;10;2021;9:20:00.000;7839.235840;7909.161133;7914.884766;13660.789;4099.162109;3627.159668;4000.540283;1083.985962;1042.320923;1455.357910;542.056213;478.241516;539.151245;11726.862;
1;10;2021;9:30:00.000;7848.778809;7920.054199;7922.893066;13677.215;4135.887695;3637.741455;4032.640137;1112.722168;1057.412476;1467.876709;546.850159;479.397552;542.915405;11806.269;
1;10;2021;9:40:00.000;7809.105957;7874.691895;7881.990234;13604.527;4100.175293;3646.240234;3993.649170;1084.148071;1023.836609;1433.732910;544.236389;482.022675;539.624695;11740.064;
1;10;2021;9:50:00.000;7835.595215;7904.952637;7906.794922;13651.624;4086.584961;3635.104004;4018.601074;1094.190552;1055.953613;1468.322510;541.053345;479.936096;542.348206;11740.290;
1;10;2021;10:00:00.000;7843.317871;7912.745605;7917.981934;13667.050;4091.237549;3622.262451;3980.961426;1106.698486;1071.220825;1464.949951;541.457764;478.469696;536.994385;11694.462;
1;10;2021;10:10:00.000;7854.448730;7924.856445;7923.568359;13683.686;4087.829346;3571.070557;3971.566406;1098.900269;1056.390015;1477.937622;540.053162;470.985046;536.052368;11630.467;
1;10;2021;10:20:00.000;7855.305664;7925.155273;7919.476563;13681.993;4083.113525;3625.049316;4002.244141;1083.206665;1054.747437;1494.048706;538.912903;477.450226;540.674744;11710.407;
1;10;2021;10:30:00.000;7844.135254;7919.478516;7918.713867;13671.817;4098.845215;3604.383057;4017.789063;1121.432983;1051.656006;1479.273193;542.868774;475.184174;541.901245;11721.018;
1;10;2021;10:40:00.000;7838.579102;7916.719727;7916.745117;13665.870;4139.016602;3577.857422;3993.488770;1115.601196;1046.781128;1461.623047;547.984314;471.970978;538.387573;11710.362;
1;10;2021;10:50:00.000;7867.589844;7945.154785;7943.258789;13714.384;4105.780762;3553.957520;3981.520508;1142.958618;1063.695923;1478.392212;542.800720;467.961548;535.863098;11641.258;
1;10;2021;11:00:00.000;7855.624512;7937.936035;7928.687988;13694.856;4045.022705;3484.974121;3962.453857;1103.791260;1046.857666;1464.476807;534.904907;459.508881;534.007019;11492.451;
1;10;2021;11:10:00.000;7864.192871;7943.408691;7935.375000;13706.859;4015.641113;3464.894775;3911.528076;1102.447998;1019.839661;1478.929565;530.640015;455.772583;528.142578;11392.063;
1;10;2021;11:20:00.000;7880.964844;7964.622559;7952.721680;13738.802;3972.437256;3456.624023;3913.858643;1125.959229;1057.610596;1495.656006;525.078857;454.932587;528.060608;11342.920;
1;10;2021;11:30:00.000;7902.248047;7988.774414;7975.841797;13778.401;3970.056885;3429.029541;3897.882080;1130.299072;1073.540283;1500.758789;523.505066;450.841003;524.839172;11296.968750;
1;10;2021;11:40:00.000;7916.659180;8005.467285;7987.404297;13803.048;3928.702881;3354.019531;3789.463623;1145.348145;1074.269043;1504.458740;518.083069;440.987732;511.626953;11072.186;
1;10;2021;11:50:00.000;7883.592285;7965.209961;7959.118164;13744.367;3896.575928;3312.881836;3727.356934;1111.862793;1040.199951;1447.875610;515.172913;437.018036;503.584106;10936.814;
1;10;2021;12:00:00.000;7910.197266;7998.477051;7982.259277;13792.309570;3825.891846;3267.485107;3688.283691;1101.032104;1032.277832;1453.381470;504.463867;429.498688;497.864441;10781.660;
1;10;2021;12:10:00.000;7915.286133;8004.345215;7991.396973;13803.905;3728.198486;3198.671143;3619.427002;1091.328857;1012.181702;1445.104004;492.002960;420.263428;488.957123;10546.297;
1;10;2021;12:20:00.000;7919.219238;8004.806152;7993.235352;13807.498;3663.550537;3156.918213;3574.804443;1078.614746;1006.031982;1424.277344;483.549225;415.064850;482.700562;10395.272;
1;10;2021;12:30:00.000;7926.039063;8008.529297;7998.347656;13816.490;3598.642822;3117.847900;3568.405273;1068.756226;989.531799;1429.368042;474.976196;409.651825;481.984589;10284.896;
1;10;2021;12:40:00.000;7960.113281;8047.598145;8029.681152;13876.816;3566.699707;3092.447510;3510.135742;1083.595581;1000.641418;1439.857300;469.702850;405.134186;473.893799;10169.283;
1;10;2021;12:50:00.000;7949.398438;8039.212402;8021.169922;13860.817;3559.751953;3074.155518;3489.169678;1072.970093;986.469238;1404.527588;469.203918;402.922729;470.413879;10123.077;
1;10;2021;13:00:00.000;7971.391113;8063.028320;8036.940918;13896.313;3482.171143;3030.605225;3516.066162;1060.820313;973.595947;1417.238770;458.304321;396.174133;473.274780;10028.843;
1;10;2021;13:10:00.000;7940.769531;8030.716309;8009.526855;13844.085;3430.056641;3073.447998;3446.832031;1043.572998;973.760864;1378.355347;453.386566;402.941437;465.265320;9950.335938;
1;10;2021;13:20:00.000;7789.457520;7905.185059;7871.698242;13604.445;3519.946777;3108.662354;3521.410156;1093.455444;979.455139;1408.323730;475.273407;413.960388;483.859985;10150.019;
1;10;2021;13:30:00.000;7733.400879;7849.079590;7821.480469;13510.459;3645.332520;3230.785889;3690.701416;1112.279663;1013.176025;1428.981323;495.038849;433.204773;508.273041;10566.820;
1;10;2021;13:40:00.000;7752.653320;7869.521973;7838.586426;13543.148;3671.643066;3246.721924;3740.504883;1074.905029;982.278259;1419.475098;495.800629;432.997131;512.767212;10658.870;
1;10;2021;13:50:00.000;7765.179199;7881.609375;7848.920410;13563.254;3637.765137;3250.061523;3752.760986;1073.712158;980.998047;1415.994995;490.919373;432.763062;513.553772;10640.588;
1;10;2021;14:00:00.000;7788.844238;7905.530762;7873.181152;13604.680;3562.029785;3229.836670;3783.150391;1063.400024;971.404175;1405.186035;479.848267;428.747559;515.180542;10575.017;
1;10;2021;14:10:00.000;7797.012207;7912.785156;7881.879883;13618.623;3530.983887;3197.102051;3725.657471;1059.905640;964.799927;1381.598511;475.398804;424.182678;506.824554;10453.743;
1;10;2021;14:20:00.000;7804.411133;7924.788086;7886.864746;13632.684570;3514.650146;3159.294434;3756.662598;1062.054077;956.445251;1388.642822;473.025696;418.779572;510.423615;10430.607;
1;10;2021;14:30:00.000;7817.272461;7936.472656;7897.408691;13652.958;3457.856445;3172.441162;3709.913086;1063.163086;959.129517;1381.418091;465.439880;419.851440;503.949463;10340.211;
1;10;2021;14:40:00.000;7833.448730;7950.781250;7915.885742;13681.221;3453.087646;3161.819336;3716.073975;1075.025146;953.567139;1392.369751;464.318146;417.642914;504.014801;10330.981;
1;10;2021;14:50:00.000;7824.984375;7943.470215;7906.740723;13666.831;3391.203369;3111.347412;3645.670654;1049.175781;950.566650;1355.365967;456.297821;411.897888;494.711151;10148.221680;
1;10;2021;15:00:00.000;7842.650879;7956.362793;7927.154785;13696.317;3338.062012;3061.378662;3580.093994;1048.507446;953.478760;1349.522095;448.728058;405.278076;485.415680;9979.534180;
1;10;2021;15:10:00.000;7850.877441;7963.662109;7939.727051;13712.557;3305.529785;3040.775879;3540.253418;1062.852295;947.259216;1334.798462;444.827332;402.259521;479.379486;9886.559570;
1;10;2021;15:20:00.000;7841.734863;7947.731445;7930.882324;13692.957;3229.342529;3022.236328;3515.294678;1026.304932;939.197021;1302.613281;434.785095;400.568573;475.616180;9766.873047;
1;10;2021;15:30:00.000;7833.036133;7942.575195;7925.049316;13681.596680;3240.896484;3017.254883;3508.105713;1043.126221;945.722351;1311.502930;437.258118;400.470520;475.517792;9766.256836;
1;10;2021;15:40:00.000;7844.220703;7956.752930;7938.439453;13703.993;3273.517822;2995.077881;3483.901367;1046.359741;937.243652;1315.506592;440.605713;396.786194;472.036804;9752.497070;
1;10;2021;15:50:00.000;7864.969238;7974.157227;7957.791504;13737.215820;3257.706543;2974.624756;3472.005615;1036.964478;926.384644;1314.358643;437.167755;393.078186;469.361115;9704.336914;
1;10;2021;16:00:00.000;7864.589355;7975.188477;7956.101563;13736.623;3236.352295;2929.109863;3450.586914;1040.146729;932.332214;1316.648682;434.730621;387.828247;467.036804;9616.048828;
1;10;2021;16:10:00.000;7858.515625;7955.185059;7949.627930;13717.862;3164.355225;2890.620361;3444.056152;1017.258057;915.889832;1301.918823;425.402283;383.449005;465.871552;9499.031250;
1;10;2021;16:20:00.000;7789.401367;7875.058105;7886.502930;13595.241;3143.112793;2850.240479;3387.306885;995.408020;885.659180;1271.114014;425.657715;381.326691;461.473724;9380.660156;
1;10;2021;16:30:00.000;7816.612793;7910.145020;7921.054688;13651.183;3171.451660;2818.967285;3352.827393;1014.019592;873.053223;1269.944214;428.287872;375.393585;455.371674;9343.246094;
1;10;2021;16:40:00.000;7817.346680;7905.846191;7923.153320;13650.396;3121.784668;2818.630859;3348.955078;1014.944336;878.498169;1272.902344;422.168549;375.691406;454.833466;9289.371094;
1;10;2021;16:50:00.000;7799.372070;7881.054199;7903.549805;13614.399;3060.293457;2797.866699;3311.010742;973.018433;873.461243;1265.756104;414.033752;374.134644;451.123871;9169.171875;
1;10;2021;17:00:00.000;7836.672363;7923.060059;7944.764648;13684.037;3081.514160;2771.718506;3302.641113;998.371887;900.817749;1278.625122;415.510620;370.015839;448.323547;9155.874023;
1;10;2021;17:10:00.000;7846.132324;7932.626953;7949.986816;13698.048;3055.770996;2723.960938;3335.536133;990.283997;874.994202;1288.816772;411.530579;362.827667;452.223572;9115.267578;
1;10;2021;17:20:00.000;7902.084961;7992.975098;8004.319824;13796.708;3009.854736;2736.613770;3289.669922;1022.084839;906.716675;1305.965698;404.257996;362.702393;444.453308;9036.138672;
1;10;2021;17:30:00.000;7825.184082;7913.998047;7944.244629;13672.063;2948.593750;2678.298584;3221.207764;970.242615;859.519653;1252.723145;398.623932;357.355225;437.259949;8848.099609;
1;10;2021;17:40:00.000;7806.516602;7888.012695;7928.665039;13637.348;2944.242188;2673.264893;3181.615479;958.939758;876.621582;1248.720703;398.512939;358.469360;433.180145;8799.122070;
1;10;2021;17:50:00.000;7826.776367;7908.001465;7948.509766;13672.126;2921.543457;2668.052002;3141.685059;965.749023;878.352356;1258.183350;394.906708;356.937225;427.725098;8731.280273;
1;10;2021;18:00:00.000;7802.400391;7882.678223;7922.867188;13628.692;2890.223633;2645.150146;3116.324707;947.726685;868.206970;1261.466431;391.518463;354.815063;426.138489;8651.698242;
1;10;2021;18:10:00.000;7826.343750;7903.070313;7944.424316;13666.842;2834.944580;2620.785400;3048.209229;954.412354;869.240051;1246.107178;383.811432;350.900085;416.222107;8503.939453;
1;10;2021;18:20:00.000;7812.856934;7894.541992;7935.454590;13648.991;2819.535400;2536.887695;3030.487061;959.853149;851.781067;1229.404663;382.679474;340.422333;413.675293;8386.909180;
1;10;2021;18:30:00.000;7820.182617;7897.944336;7939.883789;13657.829;2765.065430;2550.941162;2976.339111;958.025513;858.527039;1249.605225;375.623138;342.140411;408.040039;8292.346680;
1;10;2021;18:40:00.000;7822.786621;7903.080566;7946.521973;13666.195;2779.851318;2512.336426;2917.285400;967.973450;861.545654;1236.260742;377.569550;337.309326;400.114532;8209.472656;
1;10;2021;18:50:00.000;7807.776367;7884.732910;7927.092285;13635.762;2697.712891;2424.457764;2861.602051;956.458801;842.129883;1214.222412;367.852478;326.693726;393.459290;7983.772949;
1;10;2021;19:00:00.000;7846.678711;7921.417969;7960.442871;13698.738;2649.819336;2400.439941;2800.376709;960.990112;852.040833;1223.250366;360.406586;322.667633;385.110931;7850.635742;
1;10;2021;19:10:00.000;7862.119629;7942.365234;7968.831543;13724.678;2620.609863;2401.946289;2752.576904;968.234131;874.753662;1241.811890;356.459137;322.898468;380.085693;7775.133301;
1;10;2021;19:20:00.000;7828.511230;7907.182617;7939.570313;13668.085;2594.444580;2349.970703;2702.446533;944.813049;846.140808;1209.651611;353.790588;316.884399;374.017242;7646.861816;
1;10;2021;19:30:00.000;7846.355957;7926.949707;7958.106445;13700.569;2545.314453;2354.284912;2681.786865;953.409973;853.829407;1216.369385;347.419220;316.858856;371.027130;7581.385742;
1;10;2021;19:40:00.000;7868.347168;7951.004883;7979.931641;13739.781250;2520.249023;2298.370605;2638.170410;958.536621;843.453674;1220.543945;343.654144;308.807129;365.213501;7456.790527;
1;10;2021;19:50:00.000;7879.605957;7959.447754;7988.177734;13755.967;2507.189209;2324.756104;2617.662354;949.065857;873.164978;1232.263550;341.122986;312.810730;363.058899;7449.607422;
1;10;2021;20:00:00.000;7874.044434;7955.287109;7983.827148;13747.875000;2476.123047;2284.945557;2595.091797;965.803894;866.425842;1238.157837;338.388977;307.952454;360.964111;7356.160645;
1;10;2021;20:10:00.000;7880.582031;7960.410156;7987.571289;13756.795;2424.360107;2260.886963;2570.036133;960.007385;880.909546;1235.231567;331.700806;305.534943;357.777863;7255.283203;
1;10;2021;20:20:00.000;7870.108887;7953.549805;7978.532227;13741.569;2415.966064;2209.840820;2570.572266;958.978271;871.490601;1241.360718;331.051636;299.359283;358.518188;7196.379395;
1;10;2021;20:30:00.000;7883.404297;7961.860840;7990.643555;13761.064;2382.939941;2186.682373;2551.309082;964.311523;877.526794;1239.589355;326.838745;296.604706;355.670135;7120.931641;
1;10;2021;20:40:00.000;7881.052246;7962.804199;7988.024902;13758.759;2363.926025;2179.479736;2505.135986;944.741455;862.773621;1237.826538;323.728821;295.011017;350.474945;7048.541504;
1;10;2021;20:50:00.000;7887.690430;7975.730469;7992.627441;13772.732;2368.990967;2148.855225;2488.145752;957.851379;846.469604;1222.837280;324.641571;290.178528;347.521515;7005.991699;
1;10;2021;21:00:00.000;7913.538574;7998.147949;8019.356934;13816.026;2369.967285;2131.092041;2484.387451;963.952942;869.646240;1235.539673;323.956757;288.373260;346.633545;6985.446777;
1;10;2021;21:10:00.000;7943.002441;8031.664063;8045.766602;13867.682;2321.558594;2132.121338;2459.374512;973.376465;887.630127;1239.481689;317.570038;288.106384;342.906647;6913.054199;
1;10;2021;21:20:00.000;7933.232910;8014.295410;8041.187988;13849.375000;2323.275879;2104.731689;2445.566650;961.463623;876.759033;1227.183594;317.563416;285.013611;340.835419;6873.574219;
1;10;2021;21:30:00.000;7923.371582;8006.841797;8031.516602;13833.800;2293.042969;2065.395996;2430.006836;981.560425;876.209839;1232.954468;315.404175;280.721558;339.803711;6788.445801;
1;10;2021;21:40:00.000;7920.756836;8003.256348;8023.295898;13825.500000;2248.426514;2064.207764;2426.912598;975.259094;868.351379;1234.052368;310.010132;280.311829;339.837219;6739.546387;
1;10;2021;21:50:00.000;7932.748047;8012.732910;8033.949219;13844.047;2246.205322;2043.336060;2391.585205;958.453796;863.685608;1223.583496;308.444305;277.341003;334.890350;6681.126465;
1;10;2021;22:00:00.000;7940.328613;8021.304688;8041.307129;13857.636;2249.409668;2049.411621;2375.871582;969.850525;868.707275;1226.836304;309.066162;277.973450;333.024963;6674.692871;
1;10;2021;22:10:00.000;7940.896973;8019.702637;8037.105469;13854.624;2219.037842;2053.992432;2365.558594;951.302673;855.259155;1216.204102;304.599426;277.899414;331.441711;6638.588867;
1;10;2021;22:20:00.000;7935.803711;8019.546875;8033.564453;13849.558;2184.336670;2006.012329;2352.730713;956.087463;858.387451;1211.808472;301.002472;272.534302;329.890503;6543.080078;
1;10;2021;22:30:00.000;7940.809082;8027.605469;8041.484863;13861.661;2219.228271;1991.255981;2355.462891;969.909119;858.410400;1217.333008;305.523468;270.573608;330.190582;6565.947266;
1;10;2021;22:40:00.000;7940.676758;8023.832520;8039.253418;13858.134;2203.397461;2005.993896;2337.112793;961.893982;856.668518;1215.314331;303.283997;272.280853;328.125366;6546.504395;
1;10;2021;22:50:00.000;7948.713867;8032.705566;8048.379395;13873.184;2206.488525;1991.268188;2300.957764;964.096619;860.099548;1198.968018;303.435730;270.458160;322.822327;6498.714355;
1;10;2021;23:00:00.000;7948.546387;8030.704590;8044.338867;13869.596680;2173.281982;1991.360474;2298.647705;947.096924;859.843872;1210.682739;298.759949;270.527924;323.407837;6463.290039;
1;10;2021;23:10:00.000;7948.415527;8032.009277;8044.227539;13870.211;2179.349121;2002.605103;2305.377930;952.217468;859.624573;1218.381348;299.714630;271.752075;324.601624;6487.332031;
1;10;2021;23:20:00.000;7832.028320;7905.454590;7921.930664;13659.354;2124.166504;1961.401978;2265.152832;884.774292;804.473694;1135.849731;294.283997;268.592072;320.312347;6350.721680;
1;10;2021;23:30:00.000;7813.872070;7888.019531;7906.004883;13629.607;2127.606934;1935.077515;2235.802490;890.301208;806.425354;1123.962036;295.658600;266.199249;316.965027;6298.486816;
1;10;2021;23:40:00.000;7806.384277;7880.879883;7901.272461;13618.423;2128.123047;1921.380981;2251.637207;900.173340;801.842957;1128.971069;296.479980;264.604797;319.212585;6301.141113;
1;10;2021;23:50:00.000;7814.824707;7889.852051;7907.582031;13632.138;2112.406006;1938.037354;2233.060791;900.120789;816.744446;1131.993652;294.304657;266.975677;317.049194;6283.504395;
2;10;2021;0:00:00.000;7825.938477;7899.823730;7914.203125;13648.117;2091.035889;1908.977295;2239.587402;877.441956;808.876892;1130.188965;290.275116;262.861725;317.417328;6239.600586;
2;10;2021;0:10:00.000;7823.536133;7893.556641;7910.152344;13640.788;2088.233887;1928.522095;2203.810059;865.337158;801.052979;1127.424805;289.437500;264.970032;313.396790;6220.565918;
2;10;2021;0:20:00.000;7820.301758;7895.108398;7911.998047;13640.881;2097.479248;1912.903687;2197.562500;890.083191;796.951172;1122.309570;291.866882;262.893188;312.335419;6207.945313;
