dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
01;08;2021;01:50:00.000;7943.380371;8006.883789;8026.118164;13842.291;1826.107422;1686.959106;1976.883667;768.703796;723.325134;986.333679;250.307007;229.959351;276.094421;5489.950195;
01;08;2021;02:00:00.000;7916.967285;7984.326660;8000.664063;13799.311;1838.455566;1696.599976;1994.065430;760.910889;702.158142;974.969910;252.211243;230.699768;278.319855;5529.121094;
01;08;2021;02:10:00.000;7903.623535;7969.385254;7989.236328;13776.374;1835.749634;1707.125854;2000.746826;751.806152;694.706421;969.252319;251.892838;232.023743;279.197144;5543.622070;
01;08;2021;02:20:00.000;7889.458496;7954.883789;7969.574707;13748.462;1841.552124;1737.122437;2025.084106;751.544739;712.150146;967.282043;253.017944;236.788315;282.578247;5603.758789;
01;08;2021;02:30:00.000;7884.377930;7953.184570;7965.224121;13742.014;1880.328735;1770.910645;2061.987061;756.745605;700.732727;973.145081;258.037659;240.262177;287.265076;5713.226074;
01;08;2021;02:40:00.000;7871.025391;7939.358398;7948.440430;13716.581;1878.372559;1777.383911;2094.428223;730.892883;706.772156;982.431885;257.153076;241.795639;292.143036;5750.184570;
01;08;2021;02:50:00.000;7846.019531;7915.730957;7926.911133;13676.052;1909.023193;1805.688477;2139.025146;750.313232;697.646912;975.798523;262.490692;245.450333;297.718109;5853.737305;
01;08;2021;03:00:00.000;7824.737793;7886.306641;7906.584473;13635.028320;1928.073120;1812.310791;2150.808105;729.968384;708.967468;963.097900;264.533875;247.676102;299.206299;5891.191895;
01;08;2021;03:10:00.000;7812.633301;7875.949707;7894.470703;13615.073;1995.147339;1892.067993;2181.222900;733.554199;697.235779;942.693848;273.149933;256.968445;302.193909;6068.437988;
01;08;2021;03:20:00.000;7793.690918;7865.347168;7875.380371;13586.973;1996.840088;1919.189941;2246.668701;740.540344;683.904968;950.812317;274.359711;260.049774;310.993469;6162.698730;
01;08;2021;03:30:00.000;7781.748535;7851.706543;7857.854004;13562.047;2010.728394;1915.234009;2292.957520;731.008179;692.488342;955.019958;276.078156;260.408508;317.386932;6218.919922;
01;08;2021;03:40:00.000;7757.042969;7820.123047;7838.191895;13518.162;2079.107910;1941.243164;2319.519287;725.954163;691.547302;964.361816;285.064240;264.553680;321.773102;6339.870605;
01;08;2021;03:50:00.000;7720.817871;7785.146484;7808.982910;13460.161;2153.956787;1991.712280;2363.853027;741.602356;683.427124;968.064697;296.223114;271.517303;328.463013;6509.522461;
01;08;2021;04:00:00.000;7833.641113;7896.911621;7915.200684;13651.144;2190.457275;2037.717163;2434.987793;778.303528;734.633789;1050.966553;297.938690;275.334717;336.358490;6663.162109;
01;08;2021;04:10:00.000;7808.583008;7870.837402;7888.680176;13606.297;2231.026855;2099.576904;2492.067871;765.546021;742.560547;1052.433960;303.249115;283.977905;344.251801;6822.671875;
01;08;2021;04:20:00.000;7764.740234;7820.809570;7851.666016;13530.680;2272.134033;2104.281982;2517.813477;747.454712;722.159668;1030.822876;309.300171;285.542908;347.864441;6894.229492;
01;08;2021;04:30:00.000;7816.129395;7874.981445;7901.955566;13620.668;2317.187256;2191.904297;2602.305908;795.390381;756.915833;1069.694092;314.694458;295.505127;357.406403;7111.397461;
01;08;2021;04:40:00.000;7804.479980;7863.921875;7889.979980;13600.604;2379.503906;2194.236816;2613.427979;797.986206;766.016052;1098.729980;322.852081;296.605743;360.684296;7187.168945;
01;08;2021;04:50:00.000;7786.777344;7848.992676;7873.766113;13572.377;2417.086426;2222.582520;2662.762207;805.201538;754.454773;1088.526245;328.482574;300.131287;366.756409;7302.431152;
01;08;2021;05:00:00.000;7769.149902;7833.427246;7859.488281;13544.934;2442.214355;2250.844727;2713.752930;809.363770;745.130432;1081.958252;332.527954;303.804352;373.153992;7406.812012;
01;08;2021;05:10:00.000;7759.730957;7818.370117;7855.985840;13528.783;2429.042969;2277.815674;2708.142578;818.134705;758.719910;1078.911377;331.633423;308.241333;372.556732;7415.001953;
01;08;2021;05:20:00.000;7769.384277;7831.225098;7867.202637;13548.226;2571.705322;2322.653320;2771.059570;840.039856;778.346680;1118.479370;349.474854;313.892548;381.236786;7665.418457;
01;08;2021;05:30:00.000;7751.352051;7813.756348;7847.403809;13516.295;2614.799316;2353.556885;2793.721680;848.656189;773.205139;1120.350708;355.906342;318.155487;384.950623;7762.077637;
01;08;2021;05:40:00.000;7738.185059;7802.557617;7833.411133;13494.140;2611.621826;2360.135254;2827.667725;844.290405;760.744263;1119.571533;355.974579;318.920685;389.619385;7799.424805;
01;08;2021;05:50:00.000;7735.513184;7797.891602;7830.069336;13487.941;2684.391846;2379.138672;2843.927246;844.653442;778.677124;1132.802124;365.102539;322.139038;392.343262;7907.458008;
01;08;2021;06:00:00.000;7717.230957;7778.306641;7813.541992;13456.527;2675.440430;2419.240967;2908.241943;842.429016;768.374207;1112.048096;364.804688;327.471405;399.879364;8002.922852;
01;08;2021;06:10:00.000;7850.778809;7927.060547;7955.046875;13701.213;2765.293701;2495.458984;2956.616699;924.085693;832.612793;1201.507080;372.663818;332.949615;402.568390;8217.370117;
01;08;2021;06:20:00.000;7832.292969;7907.149414;7934.581543;13667.221;2782.799316;2550.943115;3024.500488;927.350098;837.503235;1234.303101;375.787109;340.637756;413.060516;8358.243164;
01;08;2021;06:30:00.000;7821.909180;7897.230957;7923.529785;13649.117;2821.591797;2590.869141;3060.554688;921.060486;840.937744;1217.243530;380.769409;346.005005;417.051300;8473.015625;
01;08;2021;06:40:00.000;7827.858398;7898.282227;7928.488770;13656.030;2840.576660;2624.103271;3066.245117;917.283386;858.648804;1208.339600;382.625580;350.637024;417.031677;8530.924805;
01;08;2021;06:50:00.000;7827.011719;7900.089355;7925.076172;13654.582;2880.681152;2612.763916;3065.864014;921.339844;864.156738;1227.117432;387.718964;349.440460;418.066315;8559.308594;
01;08;2021;07:00:00.000;7824.993164;7892.038574;7924.233398;13648.272;2897.551270;2613.033936;3080.465820;903.219666;848.620667;1228.276489;389.135254;349.220642;419.839203;8591.050781;
01;08;2021;07:10:00.000;7809.024414;7878.022461;7909.835449;13622.655;2872.062500;2630.201660;3088.994385;923.266602;847.490295;1231.284546;387.641113;351.844330;421.750305;8591.258789;
01;08;2021;07:20:00.000;7798.745117;7864.997559;7898.858398;13602.869;2911.175537;2648.291748;3107.581787;920.320007;843.575073;1218.502197;392.749298;354.464355;423.938263;8667.048828;
01;08;2021;07:30:00.000;7799.564941;7866.710449;7900.225586;13605.110;2929.362061;2673.369385;3170.755127;923.077026;848.743042;1225.039917;395.029327;357.610168;431.596893;8773.486328;
01;08;2021;07:40:00.000;7793.452148;7861.854980;7894.567383;13595.507;2946.172363;2682.456055;3189.166992;937.608582;854.056213;1252.880005;397.909637;359.141510;435.328918;8817.795898;
01;08;2021;07:50:00.000;7788.975098;7856.705566;7887.712891;13585.960;2920.292969;2656.474854;3200.824463;921.512634;851.255737;1250.179199;394.393860;356.155243;436.999725;8777.591797;
01;08;2021;08:00:00.000;7790.663086;7855.931641;7891.839355;13588.936;2881.829590;2657.486572;3098.425537;923.226929;862.596069;1224.703369;389.656006;356.757874;423.499939;8637.742188;
01;08;2021;08:10:00.000;7769.462402;7837.257324;7873.202148;13555.109;2900.994629;2623.745605;3141.433594;920.463989;849.503174;1224.839111;392.931549;353.004883;429.605255;8666.173828;
01;08;2021;08:20:00.000;7780.913086;7847.568848;7884.966797;13574.500000;2916.031738;2680.832764;3116.928955;922.143005;859.983826;1223.260498;394.268921;359.848846;425.985321;8713.793945;
01;08;2021;08:30:00.000;7781.507813;7841.952637;7878.398438;13567.807;2887.797119;2665.491699;3088.509033;904.171631;851.627502;1230.575806;390.098969;357.933228;423.353119;8641.797852;
01;08;2021;08:40:00.000;7778.591797;7841.084473;7883.650879;13568.661;2902.078857;2682.255615;3084.270508;917.100891;848.118774;1222.964233;392.470337;359.863800;422.213379;8668.605469;
01;08;2021;08:50:00.000;7770.133789;7839.469238;7876.734863;13558.826;2923.140625;2617.519531;3094.896729;935.817383;830.072327;1233.735596;396.184021;351.373260;424.343597;8635.556641;
01;08;2021;09:00:00.000;7777.720215;7852.764648;7889.646484;13578.355;2900.461670;2608.538574;3090.677246;964.755371;837.415833;1233.107300;394.178406;349.975220;423.117554;8599.677734;
01;08;2021;09:10:00.000;7789.218262;7865.340820;7894.117188;13594.857;2872.494385;2637.393799;3073.629639;952.289490;862.039551;1248.797363;389.699158;353.866150;421.623444;8583.517578;
01;08;2021;09:20:00.000;7789.816895;7861.803223;7893.123047;13592.596680;2862.603027;2616.013672;3085.609375;934.456848;858.256592;1255.213379;387.668762;351.255310;423.360962;8564.225586;
01;08;2021;09:30:00.000;7782.202637;7851.141602;7888.010742;13579.116;2839.046631;2639.216797;3048.972656;924.652771;848.302368;1232.275879;384.792664;354.165344;418.260468;8527.236328;
01;08;2021;09:40:00.000;7788.999512;7857.012207;7891.829102;13588.630;2794.954346;2592.516602;3030.286865;929.671082;854.930298;1246.383057;379.299255;348.497345;416.540985;8417.757813;
01;08;2021;09:50:00.000;7795.240234;7862.053711;7896.085449;13597.649;2793.220703;2611.340332;3013.901367;921.710815;855.822144;1223.901611;378.432892;350.542542;413.280518;8418.462891;
01;08;2021;10:00:00.000;7795.256348;7861.135254;7896.422852;13597.308;2783.429199;2560.822998;2972.471191;915.762573;842.131226;1218.919678;377.006775;343.946472;408.170197;8316.723633;
01;08;2021;10:10:00.000;7779.786133;7847.782715;7889.153320;13576.471680;2784.409912;2572.938965;2959.931152;932.765564;844.344788;1206.492798;378.567902;346.081818;406.511261;8317.280273;
01;08;2021;10:20:00.000;7783.348633;7853.649414;7892.766113;13583.958;2764.579834;2515.883789;2973.916748;913.323486;833.604004;1203.687622;375.231506;338.570374;407.828705;8254.380859;
01;08;2021;10:30:00.000;7789.492188;7858.310547;7894.653809;13591.294;2764.178711;2517.966309;2998.609863;917.420410;839.884766;1231.636719;375.002167;338.840546;411.925812;8280.754883;
01;08;2021;10:40:00.000;7797.845703;7869.269531;7901.962891;13606.661;2748.609619;2484.851318;2990.329590;928.221802;844.096741;1232.938965;373.169830;334.567932;410.622101;8223.790039;
01;08;2021;10:50:00.000;7794.125977;7866.024902;7900.365234;13601.711;2743.511963;2455.285400;2986.114014;911.342773;818.467468;1214.077759;372.034576;330.112946;409.312042;8184.911133;
01;08;2021;11:00:00.000;7805.447754;7878.298340;7911.400879;13621.733;2723.157959;2463.205078;2951.159912;923.993225;827.869995;1225.464722;369.503632;330.935577;405.197205;8137.522461;
01;08;2021;11:10:00.000;7811.187988;7877.518066;7914.794922;13626.563;2726.750000;2449.401611;2910.346436;923.347595;846.609192;1222.767700;369.673370;330.035095;400.158081;8086.497559;
01;08;2021;11:20:00.000;7805.822754;7874.620117;7911.150391;13619.679;2703.908936;2418.686768;2892.373535;909.416138;822.666931;1204.949341;366.601746;325.525543;397.389618;8014.969238;
01;08;2021;11:30:00.000;7813.552246;7879.109863;7920.663574;13632.235;2682.829102;2429.818848;2909.139160;911.329529;845.510498;1207.998169;363.765900;327.596985;398.977905;8021.787109;
01;08;2021;11:40:00.000;7817.330566;7885.162598;7921.582520;13638.433;2682.768311;2400.747314;2899.497314;917.775513;846.640808;1222.041016;363.854553;323.914520;398.499939;7983.012695;
01;08;2021;11:50:00.000;7822.071289;7891.626953;7930.825684;13650.218;2676.693604;2381.215332;2909.750000;911.915955;839.622742;1206.211914;362.655701;321.036407;398.486938;7967.658691;
01;08;2021;12:00:00.000;7836.822754;7904.611328;7942.605957;13673.074;2592.278564;2379.281982;2855.525146;913.000793;830.511108;1202.774658;351.888031;319.879395;391.422760;7827.085938;
01;08;2021;12:10:00.000;7838.129395;7901.654785;7934.046387;13667.183;2552.823242;2380.765381;2843.875977;878.150208;839.313843;1226.720703;345.641235;320.521301;391.682068;7777.464355;
01;08;2021;12:20:00.000;7841.595215;7905.008301;7942.187500;13675.789;2546.321289;2332.269043;2850.756592;885.375610;842.526428;1208.045654;345.030212;314.788849;391.159241;7729.347168;
01;08;2021;12:30:00.000;7839.836426;7899.564941;7936.455078;13668.330;2552.674561;2346.663086;2830.908936;875.639832;824.705444;1221.122192;345.491302;315.953094;389.762177;7730.246582;
01;08;2021;12:40:00.000;7859.154297;7927.418945;7953.377930;13705.301;2568.633057;2333.814209;2843.366699;888.946167;831.922485;1225.774170;347.132751;313.681702;390.663757;7745.813965;
01;08;2021;12:50:00.000;7883.418945;7951.782715;7980.443848;13748.985;2573.531982;2319.000488;2828.670654;887.691101;836.309753;1207.753052;346.625946;311.162262;386.820892;7721.203125;
01;08;2021;13:00:00.000;7891.536621;7963.886230;7989.270996;13765.729;2561.346436;2324.597656;2850.973877;902.483459;837.994446;1212.905029;345.480560;311.462524;389.250854;7736.918457;
01;08;2021;13:10:00.000;7894.742188;7966.208008;7990.692871;13769.710;2579.741943;2337.773193;2857.294922;899.949951;824.135925;1202.847046;347.503723;312.407776;389.493225;7774.810059;
01;08;2021;13:20:00.000;7904.081543;7976.937988;8002.059570;13787.787;2624.073730;2384.033447;2851.557861;874.220947;837.596130;1197.074585;351.474915;318.097687;388.165070;7859.665039;
01;08;2021;13:30:00.000;7814.934570;7902.372070;7931.041992;13652.112;2678.644043;2416.533203;2916.568604;892.043030;836.171021;1192.028687;362.981293;325.067169;399.176300;8011.745605;
01;08;2021;13:40:00.000;7759.182129;7850.339355;7887.927246;13564.854;2764.595215;2528.348877;3023.509033;906.872009;864.304626;1218.538940;376.812256;341.926056;415.317810;8316.453125;
01;08;2021;13:50:00.000;7754.284180;7857.645020;7889.500000;13566.941;2971.358398;2721.425293;3252.139648;994.948242;928.405945;1294.903442;406.099060;367.663635;445.905029;8944.923828;
01;08;2021;14:00:00.000;7752.495605;7851.859863;7883.782715;13559.164;2983.613037;2738.664795;3291.790283;965.312073;892.491760;1272.127197;406.654572;368.735962;449.998413;9014.067383;
01;08;2021;14:10:00.000;7746.885254;7843.434570;7889.473145;13554.226;3090.708252;2768.618896;3292.474854;943.612427;889.895386;1237.352051;419.412689;372.733337;448.368683;9151.801758;
01;08;2021;14:20:00.000;7749.774414;7844.266113;7889.637695;13556.441;3022.369385;2752.645996;3296.125977;933.593201;885.010925;1233.581177;410.543457;370.653809;448.712860;9071.141602;
01;08;2021;14:30:00.000;7764.297363;7863.413574;7907.079102;13585.896;3079.845947;2774.760742;3324.011719;942.316833;882.699402;1238.314087;417.198151;372.369904;451.349121;9178.618164;
01;08;2021;14:40:00.000;7762.967773;7860.604492;7902.185547;13580.644;3077.668945;2794.855713;3328.640869;944.915588;881.078369;1239.062256;417.159546;374.947479;452.306732;9201.166016;
01;08;2021;14:50:00.000;7769.714844;7867.656250;7908.254883;13592.096;3060.362305;2780.578369;3363.418701;946.329285;879.579285;1239.454224;414.771179;372.820099;456.106323;9204.359375;
01;08;2021;15:00:00.000;7774.191895;7873.665527;7915.652344;13602.390;3116.165283;2817.223633;3376.247559;952.897827;892.592346;1245.714600;421.645874;377.504944;457.547028;9309.636719;
01;08;2021;15:10:00.000;7777.061035;7870.729004;7916.215820;13602.674;3071.990967;2803.461914;3369.672852;947.872742;884.225525;1231.272705;415.950867;375.684326;456.135254;9245.125977;
01;08;2021;15:20:00.000;7794.905273;7895.333984;7935.127441;13638.104;3031.022705;2800.886719;3394.535400;965.649597;890.533691;1255.880005;410.679779;374.459717;459.048584;9226.445313;
01;08;2021;15:30:00.000;7803.136230;7899.557129;7942.532715;13649.579;3054.349854;2820.229492;3361.871826;961.614563;886.465393;1254.513672;412.903259;376.452881;454.731018;9236.451172;
01;08;2021;15:40:00.000;7815.130371;7912.610352;7962.179688;13675.380;3097.665771;2796.825439;3327.432129;964.759949;898.236084;1239.678833;417.615845;373.472076;448.963074;9221.923828;
01;08;2021;15:50:00.000;7819.367676;7914.346680;7962.053711;13678.752;3091.967529;2820.178223;3386.879639;961.971558;897.009094;1247.743652;416.596741;376.124420;456.272797;9299.025391;
01;08;2021;16:00:00.000;7836.640625;7933.318848;7977.480957;13708.608;3090.295166;2808.832520;3379.288086;965.799438;894.798340;1259.354614;415.579071;373.749573;454.948944;9278.416016;
01;08;2021;16:10:00.000;7833.280273;7929.824707;7975.399902;13703.510;3125.842529;2847.215088;3384.289307;979.209717;898.617371;1269.521973;420.502716;378.632263;456.008636;9357.346680;
01;08;2021;16:20:00.000;7838.982910;7938.494141;7984.941895;13717.329;3125.160645;2829.968506;3377.378174;987.192261;894.464661;1265.787598;420.378906;375.991547;454.446198;9332.507813;
01;08;2021;16:30:00.000;7842.373535;7933.440918;7984.617676;13716.246;3110.499023;2815.478760;3310.650879;974.992188;909.869385;1269.897583;417.874817;374.980103;446.779846;9236.627930;
01;08;2021;16:40:00.000;7806.896484;7889.898926;7948.930664;13650.012;3085.947266;2769.877441;3311.404785;952.254578;878.001404;1232.515869;415.863281;370.279877;447.185577;9167.229492;
01;08;2021;16:50:00.000;7825.350098;7911.012207;7966.117188;13682.846;3072.228760;2771.271484;3277.897461;964.431396;897.330872;1231.595703;413.628998;370.136597;442.187897;9121.397461;
01;08;2021;17:00:00.000;7843.293457;7935.561035;7981.455566;13716.297;3088.281250;2755.601318;3280.259277;984.209290;884.468201;1256.994629;415.269440;366.559998;442.607666;9124.142578;
01;08;2021;17:10:00.000;7853.296875;7944.004395;7991.536621;13732.833;3102.454590;2793.385498;3264.981934;992.484070;900.103638;1282.463013;416.673401;371.240601;441.325806;9160.822266;
01;08;2021;17:20:00.000;7894.104492;7985.873535;8019.501465;13796.824;3012.906006;2771.763672;3190.870605;978.718994;900.162659;1271.056885;403.221619;366.625366;430.599854;8975.540039;
01;08;2021;17:30:00.000;7900.918945;8000.537109;8029.889160;13815.260;3016.589844;2710.686768;3202.321289;1010.330322;897.607666;1282.720337;404.419006;358.562897;431.780334;8929.598633;
01;08;2021;17:40:00.000;7921.382324;8020.680664;8046.931641;13848.623;3016.022705;2703.390869;3166.388428;1018.733337;922.187561;1297.333130;403.559052;357.671173;427.306152;8885.801758;
01;08;2021;17:50:00.000;7926.291016;8027.485840;8057.393066;13861.495;3007.802490;2681.903320;3163.306396;1024.064941;920.032043;1285.367920;402.439331;354.651367;425.693756;8853.012695;
01;08;2021;18:00:00.000;7950.941895;8052.447266;8077.934570;13902.076;2952.482422;2640.844238;3150.433350;1027.805786;927.758911;1299.198242;394.695984;348.946838;423.623322;8743.759766;
01;08;2021;18:10:00.000;7944.727051;8043.662109;8070.341797;13889.100;2911.805908;2605.667480;3092.730957;1013.506104;917.868774;1291.546753;389.508911;344.754456;416.966583;8610.204102;
01;08;2021;18:20:00.000;7968.416992;8073.189941;8102.126465;13938.239;2929.836914;2579.844727;3068.816650;1049.838379;935.506470;1322.992676;391.857971;341.076813;413.976532;8578.499023;
01;08;2021;18:30:00.000;7822.376953;7912.651855;7950.596680;13673.822;2834.095215;2509.876465;2945.855713;952.209473;873.727112;1219.933716;383.453888;336.994110;402.485199;8289.827148;
01;08;2021;18:40:00.000;7845.659180;7936.851563;7971.855957;13713.590;2749.121338;2488.844238;2940.416260;950.407471;856.538879;1231.203003;371.943665;332.691010;401.175201;8178.381836;
01;08;2021;18:50:00.000;7844.251953;7926.405762;7965.375977;13703.078;2761.399902;2496.326416;2903.187988;949.850830;880.528381;1232.030396;373.341614;334.906830;397.159088;8160.914063;
01;08;2021;19:00:00.000;7839.964844;7928.929199;7969.654297;13704.559570;2691.829346;2400.219238;2826.069092;947.162415;858.680481;1210.492065;365.019562;322.425018;386.938629;7918.117676;
01;08;2021;19:10:00.000;7860.781738;7949.262207;7987.718750;13738.802;2648.162354;2370.893311;2771.411133;942.818970;866.422974;1230.797974;358.547607;318.391327;380.736267;7790.467285;
01;08;2021;19:20:00.000;7871.425293;7959.567871;7998.042480;13756.900;2625.832520;2315.155762;2745.130127;958.529968;877.476013;1213.873291;356.018982;311.871552;376.300720;7686.118164;
01;08;2021;19:30:00.000;7871.760742;7960.989746;7998.740234;13758.353;2581.414795;2283.286621;2731.499756;948.554932;857.058533;1210.438232;350.216278;307.115753;374.449982;7596.201172;
01;08;2021;19:40:00.000;7869.397949;7955.267578;7995.190918;13751.677;2550.655762;2277.687744;2695.586914;958.610718;883.524048;1233.374878;347.054413;307.785309;371.631226;7523.930176;
01;08;2021;19:50:00.000;7883.860352;7970.148438;8008.722656;13776.465;2518.155518;2232.027344;2618.654297;954.551147;876.144165;1228.163086;342.325745;301.532806;361.996429;7368.836914;
01;08;2021;20:00:00.000;7884.575195;7970.198730;8007.145996;13776.025;2484.475098;2193.366699;2583.773438;953.108887;866.359924;1216.300293;338.206604;296.546814;357.460938;7261.615723;
01;08;2021;20:10:00.000;7881.093750;7964.151367;8003.765137;13768.598;2455.654053;2192.245361;2590.177246;950.414429;866.709045;1225.005615;334.784576;296.596741;358.726715;7238.076172;
01;08;2021;20:20:00.000;7896.613770;7977.823730;8015.458008;13792.229;2424.342285;2162.150391;2536.383789;935.053040;874.105286;1222.460327;329.693939;292.908081;351.993469;7122.876953;
01;08;2021;20:30:00.000;7910.079102;7992.686035;8030.900391;13817.529;2424.095459;2169.622559;2504.733154;949.520752;873.513000;1230.698364;329.741730;293.175598;348.194153;7098.451660;
01;08;2021;20:40:00.000;7912.498047;7994.631348;8029.932129;13819.502930;2386.150391;2147.863281;2510.142334;945.715576;875.452515;1236.985474;324.997009;290.654236;349.129883;7044.155762;
01;08;2021;20:50:00.000;7913.228516;7995.192383;8031.300781;13821.057;2338.531006;2121.413574;2465.987061;941.424500;857.635498;1214.929565;319.164276;286.731049;342.919861;6925.931641;
01;08;2021;21:00:00.000;7927.324707;8007.771973;8042.771973;13843.083;2304.748535;2084.982422;2440.382080;929.362427;869.152039;1214.419678;314.090820;282.605499;339.540070;6830.112793;
01;08;2021;21:10:00.000;7880.698242;7966.540527;8007.550781;13772.038;2326.955566;2091.134033;2422.821289;943.730225;857.290344;1182.580811;319.217804;284.195648;337.320587;6840.910645;
01;08;2021;21:20:00.000;7900.310059;7987.076172;8022.087891;13803.598;2308.444336;2048.688232;2424.831055;935.174255;859.988098;1205.117798;315.833374;278.674316;338.151611;6781.963867;
01;08;2021;21:30:00.000;7910.142578;7994.555664;8035.213379;13821.179;2292.916992;2034.393066;2394.064209;921.989380;858.085815;1186.169922;312.983582;276.676727;333.125305;6721.374023;
01;08;2021;21:40:00.000;7909.884277;7995.485840;8034.676758;13821.271;2262.295410;2005.671143;2365.943115;932.645569;868.224670;1190.099731;309.900238;273.814240;330.224426;6633.909668;
01;08;2021;21:50:00.000;7909.205566;7994.027832;8029.490723;13817.039;2249.665283;2006.840942;2377.751221;925.416077;853.066895;1207.566528;308.108002;273.246857;332.720398;6634.256836;
01;08;2021;22:00:00.000;7909.768066;7994.130859;8027.308105;13816.165;2224.089355;1982.739380;2351.474854;922.601379;854.676086;1208.163086;304.959930;270.559326;329.917023;6558.303223;
01;08;2021;22:10:00.000;7915.730957;8000.933105;8038.372559;13829.925;2260.895752;1983.352905;2365.710693;934.150208;862.900757;1203.790649;309.547699;270.783051;330.774261;6609.959473;
01;08;2021;22:20:00.000;7912.849609;7999.028809;8034.865234;13825.144;2230.501709;1955.338867;2335.455811;940.250732;843.146240;1204.548950;306.410889;266.674347;327.601074;6521.296387;
01;08;2021;22:30:00.000;7924.195801;8007.094727;8043.978516;13841.614;2202.546875;1954.428711;2324.093262;927.908691;853.440186;1206.031982;302.128845;266.803345;326.053101;6481.068848;
01;08;2021;22:40:00.000;7922.029785;8005.166992;8043.648926;13839.059570;2206.036377;1945.072510;2309.631104;921.657288;844.821655;1199.161621;302.305023;265.363159;324.078705;6460.739746;
01;08;2021;22:50:00.000;7924.550781;8010.646973;8045.302734;13844.640;2203.333740;1937.474731;2303.591553;927.849182;835.573181;1199.818970;302.191315;263.832703;323.377502;6444.399902;
01;08;2021;23:00:00.000;7930.507324;8014.136719;8050.196777;13852.932;2172.822998;1935.205566;2309.910889;922.857178;839.485596;1199.788696;298.178375;263.642151;323.868042;6417.938965;
01;08;2021;23:10:00.000;7935.827148;8020.201660;8057.032227;13863.456;2203.749512;1943.290649;2299.028076;940.913879;859.312561;1200.888428;302.443695;265.355225;322.456421;6446.068359;
01;08;2021;23:20:00.000;7939.446777;8022.188477;8057.956543;13867.227;2162.911377;1936.215942;2282.214111;921.043030;857.970764;1202.041626;296.618500;264.420593;320.634827;6381.341309;
01;08;2021;23:30:00.000;7938.003906;8017.234863;8055.182617;13861.951;2139.687988;1936.217651;2256.748779;910.472961;854.679688;1186.349365;293.448547;264.398132;317.037659;6332.654297;
01;08;2021;23:40:00.000;7937.447754;8023.439453;8054.800293;13864.989;2140.768311;1943.128540;2269.933594;933.564941;861.386353;1207.678223;294.749969;265.324738;319.740997;6353.830566;
01;08;2021;23:50:00.000;7940.434570;8023.301270;8055.922852;13867.285;2125.586670;1943.374634;2244.192383;911.717712;856.838562;1191.140747;291.799347;265.128540;315.925507;6313.153320;
02;08;2021;00:00:00.000;7937.910645;8018.225586;8050.862305;13859.980;2114.104492;1938.530518;2229.149170;909.746521;845.251282;1185.593750;290.475128;264.170990;314.145355;6281.783691;
02;08;2021;00:10:00.000;7929.030273;8009.756836;8043.637695;13845.778320;2127.646973;1914.023804;2229.257324;909.831421;832.820679;1181.218384;292.375977;261.027374;314.202484;6270.928223;
02;08;2021;00:20:00.000;7915.353516;7998.777832;8030.667480;13824.054;2115.738281;1916.323486;2237.886475;914.466675;835.498779;1175.993042;291.729370;261.789764;315.354034;6269.948242;
02;08;2021;00:30:00.000;7922.537598;8008.560059;8034.046387;13835.769;2109.273438;1887.800781;2261.292236;896.399780;819.869690;1182.137695;289.834442;257.451080;318.159943;6258.366211;
