dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
01;05;2019;00:00:00.000;7949.212402;8026.063965;8105.967285;13903.048;2359.499512;2311.607910;2264.846924;732.690125;765.865417;711.168335;311.288086;303.848694;293.379608;6935.954590
01;05;2019;00:10:00.000;7959.708984;8038.741699;8106.720703;13916.873;2338.416992;2318.836670;2270.405273;732.860657;759.102844;703.857605;308.380890;303.969574;293.726379;6927.659180
01;05;2019;00:20:00.000;7944.357422;8027.755859;8086.115234;13889.751;2363.779053;2298.842285;2260.949463;730.692810;737.034851;724.456726;311.939941;301.188446;294.118011;6923.570801
01;05;2019;00:30:00.000;7954.247559;8038.232422;8103.966309;13911.825;2352.568359;2329.781006;2285.109375;737.370911;750.264465;704.617859;310.453735;304.957275;295.601898;6967.458984
01;05;2019;00:40:00.000;7954.309082;8039.021484;8097.274414;13908.451;2346.200195;2319.513672;2235.908447;718.082458;741.499268;685.822754;309.003876;303.384674;289.376953;6901.622070
01;05;2019;00:50:00.000;7966.827637;8051.341797;8107.409180;13928.616;2367.196777;2306.295898;2269.150635;728.513855;752.646667;716.643066;311.452454;301.817657;294.066223;6942.643066
01;05;2019;01:00:00.000;7966.885742;8045.203613;8107.856445;13925.340;2301.336182;2272.003662;2229.928467;723.364075;745.639893;680.247314;303.423828;297.762726;288.172058;6803.268066
01;05;2019;01:10:00.000;7996.468262;8076.277832;8130.994141;13973.648;2221.529785;2195.584229;2169.577148;695.777893;694.300964;641.390442;291.860687;285.736481;278.965729;6586.691406
01;05;2019;01:20:00.000;8007.774414;8081.511230;8136.595703;13986.391;2181.434082;2136.689209;2085.559326;673.907593;690.092041;597.145691;285.915009;278.537628;267.410492;6403.682617
01;05;2019;01:30:00.000;8005.085938;8075.014648;8136.105957;13980.761;2139.093262;2108.225342;2069.603027;638.832947;688.180603;568.399536;279.750275;275.401886;264.680176;6316.921387
01;05;2019;01:40:00.000;8033.501465;8099.789551;8159.322266;14024.860;2167.778320;2170.707275;2113.080811;647.460632;699.612366;589.796997;282.524506;282.345947;269.815704;6451.566406
01;05;2019;01:50:00.000;8007.208496;8064.005371;8127.612305;13970.665;2193.977295;2185.064453;2152.436279;628.991150;691.842102;583.449768;285.991425;285.052979;275.325195;6531.477539
01;05;2019;02:00:00.000;8006.149902;8069.542969;8131.819824;13975.674;2231.965332;2204.780762;2192.010254;645.093689;689.287537;569.740601;291.148224;287.157074;279.531769;6628.756348
01;05;2019;02:10:00.000;7973.277344;8038.713379;8100.127930;13920.549;2294.687500;2240.020752;2248.345459;653.216736;686.515198;588.298584;300.215240;292.333710;287.949463;6783.053711
01;05;2019;02:20:00.000;7963.893555;8030.808594;8086.609863;13902.759;2346.589111;2320.932373;2285.382324;661.180359;693.306946;582.115540;307.117828;302.528717;292.707794;6952.903809
01;05;2019;02:30:00.000;7972.388672;8037.137207;8096.555176;13917.054;2384.688721;2380.668213;2344.419678;662.680481;725.935425;623.145996;311.492371;310.605408;300.682465;7109.776855
01;05;2019;02:40:00.000;7925.503418;7992.436035;8045.980469;13834.944;2387.805664;2388.273438;2363.796631;644.310181;684.748413;591.501160;313.170288;311.897552;303.998016;7139.875488
01;05;2019;02:50:00.000;7920.992188;7983.479980;8044.164063;13826.086;2413.140625;2399.801025;2433.362305;644.436951;707.193054;607.085693;316.424438;314.402161;312.951019;7246.304199
01;05;2019;03:00:00.000;7869.537598;7936.151855;7997.259766;13741.973;2443.783447;2468.983643;2442.902588;639.810425;711.859131;600.391296;322.103790;324.808044;315.774719;7355.669922
01;05;2019;03:10:00.000;7899.667969;7966.864746;8023.906250;13792.468;2558.724609;2573.403320;2559.453125;673.678345;758.277832;660.577271;336.068451;337.755737;330.653687;7691.581055
01;05;2019;03:20:00.000;7889.040039;7959.270508;8013.280762;13775.800;2629.930420;2674.921875;2682.253662;693.886108;747.174927;679.572083;345.875305;349.940552;346.521332;7987.105469
01;05;2019;03:30:00.000;7867.363770;7933.625000;7997.152344;13739.156250;2790.769531;2754.404785;2751.744141;718.265930;741.473755;685.548279;367.343689;360.560150;355.831573;8296.917969
01;05;2019;03:40:00.000;7836.874512;7898.078125;7972.388672;13686.718750;2840.820068;2820.846191;2767.573242;719.162842;750.652405;694.536377;375.050415;370.592560;359.123840;8429.240234
01;05;2019;03:50:00.000;7791.716309;7846.870605;7929.919922;13606.527;2950.334717;2881.096924;2873.414307;709.848694;743.925659;685.079590;390.586914;380.238434;373.728943;8704.846680
01;05;2019;04:00:00.000;7654.939941;7711.395020;7788.223145;13367.499;2991.752197;2919.348145;2880.242676;677.346313;707.274414;657.559204;401.879395;390.576233;380.582336;8791.342773
01;05;2019;04:10:00.000;7785.211426;7842.708984;7924.751953;13597.315430;3100.153320;2988.308350;2965.497559;721.396484;761.818909;686.581177;410.046631;394.299530;385.410370;9053.958984
01;05;2019;04:20:00.000;7752.499023;7796.893066;7891.091797;13532.512;3182.478760;3054.120361;2965.637207;721.456726;764.338623;709.085938;422.156616;404.885376;387.685791;9202.235352
01;05;2019;04:30:00.000;7714.333984;7768.430664;7854.518555;13472.889;3298.245117;3096.745850;3073.461670;742.254944;765.049316;715.338745;439.458649;411.715912;403.048553;9468.453125
01;05;2019;04:40:00.000;7866.312012;7924.837402;8006.538574;13738.680;3377.903076;3230.561768;3182.813965;822.842285;833.399475;818.022888;443.179657;422.073395;411.793091;9791.279297
01;05;2019;04:50:00.000;7845.688477;7900.190918;7989.932129;13702.933;3432.859131;3297.089111;3198.988037;818.417542;854.987793;812.169678;451.069702;432.239136;414.447693;9928.936523
01;05;2019;05:00:00.000;7832.342285;7890.134766;7977.049316;13681.963;3538.641602;3359.085693;3301.934082;820.673645;872.964783;820.034485;465.032288;440.971008;427.849426;10199.661
