dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
01;05;2020;00:00:00.000;7847.504395;7944.266602;7931.856934;13696.285;2460.047607;2299.471680;2710.679688;942.505737;898.133240;1265.517090;336.135681;311.102081;377.606964;7470.198730
01;05;2020;00:10:00.000;7840.613770;7936.523926;7924.120117;13683.380;2449.257568;2308.572998;2676.906250;932.206177;893.876770;1242.686401;334.690979;312.286041;372.921356;7434.736816
01;05;2020;00:20:00.000;7826.790527;7923.716309;7909.088379;13659.321;2444.304199;2280.790771;2653.877930;930.807007;882.031555;1237.655762;334.629150;308.995270;370.718658;7378.972656
01;05;2020;00:30:00.000;7827.466797;7925.310059;7909.738770;13660.980;2432.209717;2270.338867;2686.781982;916.902466;881.720520;1247.902222;332.540649;307.691406;375.009857;7389.330566
01;05;2020;00:40:00.000;7828.292969;7928.052734;7914.303223;13665.675;2447.213135;2266.469727;2689.104004;930.170654;873.303528;1224.638306;334.898987;306.755463;373.854950;7402.786621
01;05;2020;00:50:00.000;7818.949219;7921.234375;7904.963867;13650.943;2456.781494;2268.349609;2693.914551;923.259338;864.527893;1218.117065;336.137024;306.854645;374.515686;7419.045410
01;05;2020;01:00:00.000;7834.704590;7931.554199;7923.243164;13676.540;2439.692139;2285.178223;2687.588135;923.370422;875.455688;1209.502686;333.453339;308.932892;372.503967;7412.458496
01;05;2020;01:10:00.000;7864.310547;7959.182617;7947.747070;13723.733;2393.247803;2238.018066;2632.921143;909.712830;851.667419;1203.590698;326.102997;301.299072;364.813721;7264.187012
01;05;2020;01:20:00.000;7940.002930;8023.068848;8012.129395;13841.510;2278.916504;2145.061523;2488.069580;855.935669;817.876526;1123.877930;307.235504;286.639343;341.403381;6912.047852
01;05;2020;01:30:00.000;7963.975098;8047.482422;8028.610352;13878.946;2217.912598;2117.045654;2460.845703;831.238892;804.730286;1119.591675;298.114410;282.056427;337.487305;6795.803711
01;05;2020;01:40:00.000;7962.584473;8044.249512;8030.375000;13877.277;2289.930176;2132.622559;2481.800293;842.801819;826.288574;1130.061035;307.162079;284.926117;340.343964;6904.353027
01;05;2020;01:50:00.000;7960.715332;8041.821777;8023.850586;13870.985;2291.512451;2145.867920;2537.195557;825.553406;820.585510;1150.809448;306.718201;286.345520;348.021393;6974.576172
01;05;2020;02:00:00.000;7936.880371;8017.803223;8002.560059;13831.051;2329.158936;2158.853027;2542.512207;843.323364;837.675598;1142.239746;312.879150;289.517120;349.129028;7030.524414
01;05;2020;02:10:00.000;7912.837402;7992.711426;7974.191895;13786.283;2322.206055;2194.613770;2581.799316;822.618713;823.316650;1132.678955;312.161346;294.001678;354.453766;7098.618652
01;05;2020;02:20:00.000;7893.615234;7973.356934;7956.050293;13753.525;2388.753906;2278.870605;2626.073730;824.611084;830.584229;1127.792969;320.995941;304.966187;360.165253;7293.698730
01;05;2020;02:30:00.000;7890.267090;7971.956543;7952.748535;13748.829;2402.357178;2279.767822;2683.218262;814.369324;813.099121;1120.524414;322.434143;304.424500;366.646515;7365.343262
01;05;2020;02:40:00.000;7862.665527;7943.430176;7927.076660;13701.584;2481.845459;2322.719727;2704.743652;814.938904;802.859924;1124.759644;333.188263;310.212097;370.564606;7509.309082
01;05;2020;02:50:00.000;7844.979004;7923.842285;7903.470703;13666.401;2501.575195;2375.015869;2762.482666;795.278259;809.020203;1150.744385;335.594482;317.506012;379.706665;7639.073730
01;05;2020;03:00:00.000;7850.854980;7934.493164;7909.282227;13679.271;2541.868896;2389.107910;2801.551025;816.996765;808.940735;1160.508179;341.069214;318.739258;384.509613;7732.527832
01;05;2020;03:10:00.000;7821.556641;7907.939941;7883.504883;13632.095;2622.825684;2432.809570;2860.942139;813.600037;805.352478;1159.859619;352.096741;324.971161;392.745728;7916.577637
