dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
01;04;2021;00:00:00.000;7829.832520;7927.551270;7936.754883;13679.359;2236.631592;2057.744873;2399.581543;906.137024;854.452576;1178.817139;308.678925;281.462830;337.360962;6693.958008
01;04;2021;00:10:00.000;7827.996094;7926.093750;7934.664551;13676.243;2241.147705;2042.979614;2388.002441;907.518494;846.714783;1180.091797;309.369812;279.426666;336.225891;6672.129395
01;04;2021;00:20:00.000;7841.392090;7936.527344;7944.227051;13695.536;2230.556152;2058.348145;2369.172119;896.752380;859.149658;1175.996216;307.090088;281.437592;333.478210;6658.076172
01;04;2021;00:30:00.000;7829.113281;7922.876465;7930.214844;13672.468750;2222.982178;2051.777100;2378.051025;897.862854;866.133423;1174.757568;306.735901;281.516663;335.005798;6652.810059
01;04;2021;00:40:00.000;7835.464844;7931.552246;7938.643066;13686.013;2209.150391;2048.739990;2343.258301;896.902405;865.826477;1165.749390;304.816162;280.856567;330.243225;6601.148438
01;04;2021;00:50:00.000;7806.073242;7901.209473;7910.822754;13635.443;2219.804688;2038.412598;2360.886230;898.558655;856.304443;1158.866699;307.317078;280.273865;333.011322;6619.103516
01;04;2021;01:00:00.000;7813.267090;7913.004395;7920.227539;13651.819;2244.480713;2046.663086;2397.212646;914.245239;849.215759;1169.231689;310.737061;280.482269;337.327362;6688.356445
01;04;2021;01:10:00.000;7843.808594;7944.419434;7946.109863;13702.522;2248.464844;2070.235107;2413.603516;900.198425;865.472595;1181.088623;309.383362;282.924042;338.753754;6732.303711
01;04;2021;01:20:00.000;7858.742188;7964.792480;7963.771484;13733.110;2275.357178;2073.117676;2389.717773;914.874268;865.497925;1163.406372;312.680542;282.562225;334.396423;6738.192871
01;04;2021;01:30:00.000;7914.719238;8012.634766;8009.871094;13819.658;2162.840088;2011.486816;2329.685303;884.554688;834.427307;1137.599609;295.970123;272.376434;324.429230;6504.012207
01;04;2021;01:40:00.000;7959.805176;8044.884277;8045.666504;13884.995;2073.539795;1932.660278;2222.679688;808.355896;776.287476;1067.496948;280.431915;259.572693;307.335876;6228.879395
01;04;2021;01:50:00.000;7956.446777;8047.009277;8044.123535;13883.375000;2081.340088;1931.316162;2252.710449;822.094238;763.112854;1067.662231;282.107208;258.808868;310.826294;6265.366699
01;04;2021;02:00:00.000;7943.583496;8027.165039;8022.135742;13851.773;2084.640869;1984.403931;2279.763672;789.116516;767.361572;1075.207275;281.501160;265.830627;315.206543;6348.808594
01;04;2021;02:10:00.000;7935.834961;8016.688477;8014.904297;13837.053;2157.545166;2076.465088;2372.847412;810.711365;795.995300;1093.622314;291.337128;278.198303;326.997009;6606.857910
01;04;2021;02:20:00.000;7891.825195;7981.834961;7978.559570;13770.502;2241.832764;2100.275391;2412.768555;796.665466;771.890564;1061.512817;302.368591;281.165039;331.469299;6754.876465
01;04;2021;02:30:00.000;7896.446289;7976.113770;7979.565918;13770.443;2291.747314;2179.121582;2487.650879;816.878357;794.817261;1066.534668;309.009277;291.675079;340.262848;6958.519531
01;04;2021;02:40:00.000;7899.251953;7985.158691;7983.487793;13779.506;2292.281982;2236.503662;2533.257324;812.452942;798.666992;1082.420166;308.882721;298.310425;346.267700;7062.042969
01;04;2021;02:50:00.000;7890.678711;7968.326660;7967.244141;13755.439;2350.584229;2277.946045;2619.620850;818.804932;816.554382;1106.069458;316.446472;304.608612;358.047913;7248.150879
01;04;2021;03:00:00.000;7872.135254;7947.854492;7949.991699;13722.909180;2488.117920;2350.680664;2694.702881;811.678284;835.334045;1109.660645;333.477051;314.798523;367.774048;7533.501465
01;04;2021;03:10:00.000;7811.075684;7891.854980;7890.924316;13621.150;2589.372314;2413.078125;2802.463623;815.474487;823.596375;1122.568848;348.630341;324.033752;383.840576;7804.914063
01;04;2021;03:20:00.000;7813.611328;7901.110840;7897.836914;13631.943;2694.908447;2490.259766;2909.032959;873.516479;830.447388;1138.536011;363.600464;333.222107;396.771576;8094.201172
01;04;2021;03:30:00.000;7811.620117;7888.504883;7902.692383;13626.286;2794.630859;2567.018799;2914.805908;848.583313;831.264221;1130.522705;374.972198;343.032654;396.897949;8276.455078
01;04;2021;03:40:00.000;7765.115723;7844.541504;7856.804199;13547.491;2955.166504;2629.540039;3018.909912;839.935425;842.620178;1135.388916;396.735382;352.986389;411.839172;8603.616211
01;04;2021;03:50:00.000;7786.614258;7867.374512;7879.155273;13585.883;3047.202637;2648.357178;3068.311523;858.982605;842.026001;1150.354736;407.788544;354.260071;417.288147;8763.872070
01;04;2021;04:00:00.000;7763.979004;7841.838379;7857.809570;13545.688;3127.290283;2707.235596;3158.915039;860.004944;867.204346;1165.354614;418.994904;363.558289;429.930573;8993.440430
01;04;2021;04:10:00.000;7769.932129;7849.956543;7861.165039;13555.730;3230.093994;2797.423340;3209.779053;852.821960;849.877197;1164.454834;431.269135;373.511139;435.788239;9237.296875
01;04;2021;04:20:00.000;7751.897949;7835.054199;7842.758789;13526.055;3254.874756;2842.271729;3312.203125;892.823853;861.036621;1193.828735;436.691833;380.155457;450.408630;9409.349609
01;04;2021;04:30:00.000;7749.125977;7823.923828;7844.961426;13519.272;3274.200684;2925.753906;3312.513672;864.152588;882.807251;1173.721436;438.406281;391.667236;449.581696;9512.467773
01;04;2021;04:40:00.000;7721.638184;7808.523438;7819.281738;13479.627930;3338.618652;2934.113770;3376.475098;862.560974;847.211792;1177.841431;448.019196;392.264069;458.884735;9649.208008
01;04;2021;04:50:00.000;7755.515625;7836.101563;7844.486816;13529.675;3339.265625;2962.723877;3420.811035;898.874878;867.492920;1209.752930;447.354523;395.114380;464.118561;9722.799805
01;04;2021;05:00:00.000;7737.950195;7819.326660;7829.429199;13501.093;3460.379150;2956.239258;3382.778320;881.887390;853.842590;1212.671875;462.973999;394.684418;460.554749;9799.397461
01;04;2021;05:10:00.000;7719.591797;7799.107910;7818.623047;13472.562;3489.940186;2989.388184;3431.871338;913.751953;871.783020;1194.262817;468.777374;400.452454;466.389984;9911.199219
01;04;2021;05:20:00.000;7701.827148;7783.926270;7809.299316;13448.135;3533.859863;3049.468750;3498.597412;917.787415;852.884338;1207.809448;475.499786;407.961639;475.543579;10081.926
01;04;2021;05:30:00.000;7695.108887;7771.961426;7790.690918;13426.610;3497.936523;3053.663818;3501.818848;883.363770;841.319946;1203.932251;470.288910;408.742889;476.917297;10053.419
01;04;2021;05:40:00.000;7700.056641;7774.989746;7798.376953;13435.644;3558.629639;3139.196289;3589.754639;887.373535;873.556274;1228.162231;477.749512;420.256317;488.095764;10287.581
01;04;2021;05:50:00.000;7663.497070;7746.810059;7766.416016;13379.752930;3583.422852;3088.470215;3604.462646;867.931824;855.263000;1194.429321;482.546265;414.895264;490.555847;10276.355
01;04;2021;06:00:00.000;7824.946289;7917.655273;7931.644043;13666.965820;3752.958740;3171.584717;3729.301758;981.650146;930.108276;1328.157349;497.131592;418.666656;500.659668;10653.845
01;04;2021;06:10:00.000;7807.816895;7892.551270;7919.760254;13635.687;3852.966309;3230.199463;3776.605713;998.640503;944.670593;1352.967896;511.114471;427.606873;508.087982;10859.771
01;04;2021;06:20:00.000;7816.479980;7896.903320;7924.018555;13645.687500;3927.693848;3346.433838;3915.946777;1025.722656;994.918213;1386.073608;520.643860;443.258911;525.695374;11190.074
01;04;2021;06:30:00.000;7792.587891;7870.209473;7899.978516;13602.581;3974.552246;3373.962891;3930.917969;988.552246;992.268005;1366.169556;526.828430;447.979095;528.273132;11279.433
01;04;2021;06:40:00.000;7795.872070;7871.361816;7899.910645;13605.106;3987.535645;3404.429443;3949.046631;982.657654;978.946838;1377.786499;528.081116;451.144135;530.895081;11341.012
01;04;2021;06:50:00.000;7763.579102;7840.280762;7870.430176;13551.523;4058.733398;3492.080078;3989.155029;991.903748;977.333557;1371.697754;539.410400;463.628479;537.396301;11539.968750
