dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
01;02;2018;00:00:00.000;7974.259766;8030.990723;8070.904297;13900.006836;2006.350342;1742.569092;1681.150024;847.829468;754.947388;620.381226;273.714813;236.788177;222.578369;5430.069336
01;02;2018;00:10:00.000;7959.758301;8017.379395;8052.372559;13873.069336;1990.158936;1761.219360;1685.925781;834.931152;761.767090;608.262756;271.745270;239.665894;223.138199;5437.304199
01;02;2018;00:20:00.000;7968.762695;8027.922363;8059.743164;13888.582031;2017.999268;1746.175171;1719.634155;820.904114;747.977600;617.030518;274.023895;237.000259;227.250748;5483.808594
01;02;2018;00:30:00.000;7961.782227;8020.663086;8052.477539;13876.160156;2050.968262;1761.023071;1712.857422;824.831238;749.640198;598.305054;278.319366;239.000290;225.938141;5524.848633
01;02;2018;00:40:00.000;7957.101074;8018.599121;8050.746582;13871.250977;2073.154785;1773.798828;1735.612915;830.979187;752.016357;603.594788;281.384186;240.675430;228.901093;5582.566895
01;02;2018;00:50:00.000;7953.530273;8011.944824;8046.323242;13862.763672;2113.007324;1800.278564;1771.916260;830.123596;742.822021;612.247375;286.194031;243.515137;233.695465;5685.202148
01;02;2018;01:00:00.000;7954.504395;8008.714844;8049.157715;13863.052734;2141.542236;1827.744751;1772.522339;814.869263;747.389465;605.454895;288.918884;247.052444;233.506042;5741.809082
01;02;2018;01:10:00.000;7953.288574;8005.127930;8046.826660;13858.898438;2181.533691;1866.451050;1835.876587;804.875732;734.805420;594.666992;293.334320;251.132019;240.702438;5883.861328
01;02;2018;01:20:00.000;7953.347656;8002.447266;8046.282227;13857.018555;2240.582520;1924.751099;1870.648193;793.439880;722.932129;597.174866;299.943451;257.592621;245.031616;6035.981934
01;02;2018;01:30:00.000;7959.855469;8005.983887;8054.581055;13867.583008;2248.614990;1968.991943;1904.747559;794.821045;733.372620;595.550964;300.801758;263.183044;248.882568;6122.354492
01;02;2018;01:40:00.000;7967.493164;8022.943848;8057.821777;13883.635742;2271.937988;2004.646118;1939.292847;808.232971;714.976807;621.455322;303.900909;266.077728;253.880341;6215.876953
01;02;2018;01:50:00.000;7987.725586;8035.728027;8070.026855;13909.776367;2177.947998;1971.230103;1906.621338;792.547607;724.926758;602.932739;291.441132;262.156921;248.909424;6055.799316
01;02;2018;02:00:00.000;7997.627930;8045.152832;8087.124512;13930.843750;2159.149658;1932.865845;1809.561768;785.675049;726.576538;544.809937;288.470428;257.390900;234.831848;5901.577637
01;02;2018;02:10:00.000;7996.580078;8047.268555;8082.674316;13928.888672;2215.315674;1957.465454;1907.494995;812.413391;726.891235;588.228699;296.231293;260.190765;248.025543;6080.276367
01;02;2018;02:20:00.000;7980.112305;8026.747070;8064.658691;13897.128906;2271.022705;1989.007813;1927.703613;808.885315;729.474487;589.386230;303.237549;264.623657;250.991455;6187.734375
01;02;2018;02:30:00.000;7982.551758;8030.626465;8065.079590;13901.011719;2300.527100;2040.146851;1987.242920;807.626587;729.066101;591.757751;306.608032;270.523346;258.125092;6327.916504
01;02;2018;02:40:00.000;7976.504883;8025.060059;8060.845703;13891.848633;2322.774658;2063.236084;2048.626465;821.125305;744.966125;612.024902;310.043671;274.081787;266.297119;6434.637207
01;02;2018;02:50:00.000;7968.856445;8009.209473;8051.249023;13872.734375;2387.410889;2146.802002;2084.310059;815.354309;756.753479;623.210815;317.731964;284.923065;271.230804;6618.522949
01;02;2018;03:00:00.000;7969.340820;8010.181152;8048.547852;13872.001953;2474.786865;2205.692627;2137.174316;825.960144;777.018799;653.329590;328.516541;292.679535;278.685852;6817.653809
01;02;2018;03:10:00.000;7938.333496;7978.072754;8020.118164;13819.143555;2606.976807;2347.328125;2273.863525;865.275757;796.377625;669.702087;347.117126;311.399475;296.501801;7228.167969
01;02;2018;03:20:00.000;7936.001465;7969.729004;8013.221191;13808.983398;2672.540039;2447.499268;2319.483887;857.211609;813.337280;701.147827;354.760681;324.323486;303.327484;7439.523438
01;02;2018;03:30:00.000;7919.155762;7955.998047;7998.750000;13782.960938;2730.166748;2446.681152;2421.239502;881.037170;790.875061;713.165466;363.351318;323.937439;316.472473;7598.086914
01;02;2018;03:40:00.000;7916.159668;7951.422363;7997.548828;13777.879883;2858.192139;2548.341797;2487.261719;891.195435;823.973633;737.683777;379.301819;337.528778;325.311920;7893.795410
01;02;2018;03:50:00.000;7901.030762;7950.925293;7990.635254;13764.854492;2973.163330;2582.401123;2569.746826;969.316284;824.851746;780.000549;396.851166;341.665222;336.976837;8125.311523
01;02;2018;04:00:00.000;7893.647949;7942.199707;7982.736328;13750.969727;3037.504150;2612.458008;2589.768799;977.876770;820.982361;773.237549;405.347412;345.510468;339.485443;8239.730469
01;02;2018;04:10:00.000;7924.411621;7975.312500;8019.859863;13809.268555;3109.536377;2654.068604;2625.327148;1009.814392;857.081360;783.950134;413.732605;350.436615;342.601379;8388.932617
01;02;2018;04:20:00.000;7919.877441;7962.200195;8008.178711;13792.275391;3198.612061;2836.410645;2701.575439;1005.954712;891.760803;811.157898;424.570923;374.246948;353.249817;8736.597656
01;02;2018;04:30:00.000;7906.648438;7945.717285;7990.453613;13764.878906;3239.364746;2912.677002;2769.151855;1027.085449;900.084290;825.908508;430.989532;384.518768;362.645355;8921.193359
01;02;2018;04:40:00.000;7895.154785;7940.856934;7985.494629;13752.533203;3352.544922;2955.385742;2851.727783;1070.867920;925.562439;853.953979;446.952606;390.870300;373.837250;9159.658203
01;02;2018;04:50:00.000;7893.455566;7934.451660;7988.961914;13749.843750;3405.292480;3026.643066;2890.426025;1079.182251;937.576355;860.838440;453.735077;400.198364;378.577271;9322.361328
01;02;2018;05:00:00.000;7893.651855;7928.417969;7982.262695;13742.579102;3451.815430;3071.355957;2867.908691;1044.419800;944.905273;873.499512;458.058380;406.154663;376.660675;9391.080078
01;02;2018;05:10:00.000;7879.812012;7920.171387;7975.161621;13725.671875;3530.739746;3080.308838;2889.692383;1094.378052;949.333374;855.477783;470.309540;407.903839;379.070007;9500.741211
01;02;2018;05:20:00.000;7874.330078;7911.031738;7963.408691;13710.465820;3536.730713;3198.064697;2974.125000;1082.087402;983.359070;901.477783;470.931671;423.835388;391.380493;9708.919922
01;02;2018;05:30:00.000;7862.391602;7895.905273;7952.048340;13688.224609;3573.818359;3147.374268;3018.508057;1068.870972;954.288635;899.678650;475.699219;417.494568;397.234741;9739.701172
01;02;2018;05:40:00.000;7877.542969;7912.484375;7967.782227;13715.617188;3593.056885;3168.905518;2994.270264;1062.104370;932.659607;909.431030;476.904968;418.424957;393.879120;9756.233398
01;02;2018;05:50:00.000;7863.062500;7899.031738;7955.075684;13692.117188;3612.570557;3209.032227;2977.469238;1079.270630;930.625427;888.928955;480.826843;423.975922;391.812500;9799.072266
01;02;2018;06:00:00.000;7861.278320;7902.470703;7955.265137;13693.154297;3624.861328;3193.637451;3076.167236;1071.059326;928.615051;887.662415;482.176331;421.911560;403.668732;9894.665039
01;02;2018;06:10:00.000;7858.095215;7894.226563;7949.629883;13683.318359;3642.727539;3259.396240;3070.857178;1081.018555;953.901489;905.333252;484.891144;431.217651;403.974304;9972.980469
01;02;2018;06:20:00.000;7858.579102;7896.000488;7950.780273;13685.248047;3658.265625;3241.977051;3072.815186;1078.684814;926.690063;899.986450;486.725647;428.057251;403.982086;9973.058594
01;02;2018;06:30:00.000;7861.802734;7895.064453;7957.837891;13690.644531;3671.218994;3276.944824;3098.037109;1083.641113;957.100586;897.470459;488.299896;433.426392;406.567474;10046.201172
01;02;2018;06:40:00.000;7853.086914;7887.009277;7943.911621;13672.918945;3625.001465;3300.564453;3084.468506;1071.544312;919.131470;897.295532;482.779022;435.434998;405.648834;10010.034180
01;02;2018;06:50:00.000;7844.687988;7881.301758;7939.386719;13662.141602;3681.648193;3267.725830;3078.039795;1105.509644;947.981934;912.412415;491.440552;432.743988;405.646454;10027.413086
01;02;2018;07:00:00.000;7850.563965;7880.507813;7943.662598;13667.546875;3676.608154;3315.387451;3089.978760;1094.520264;981.734619;906.414246;490.078583;439.807495;406.676819;10081.974609
01;02;2018;07:10:00.000;7869.949219;7905.890625;7967.718750;13707.300781;3636.563477;3261.293945;3027.097412;1100.018188;975.618896;887.293457;484.200958;431.612885;397.201691;9924.955078
01;02;2018;07:20:00.000;7871.742676;7902.100586;7955.669922;13699.156250;3625.124023;3215.859619;3054.389893;1069.455688;960.145935;920.935608;481.647552;425.786224;402.305237;9895.373047
01;02;2018;07:30:00.000;7868.712891;7903.060547;7962.455566;13701.896484;3625.099609;3228.162598;3003.918945;1088.009277;961.123596;908.971863;482.439697;427.270935;395.414642;9857.180664
01;02;2018;07:40:00.000;7865.771484;7898.017090;7962.203125;13697.141602;3644.731689;3287.329346;2982.081787;1105.455078;993.669678;921.731201;485.632141;435.897461;393.301514;9914.142578
01;02;2018;07:50:00.000;7869.356445;7906.887207;7963.918945;13705.289063;3579.357910;3174.276367;2991.000732;1089.405396;943.139587;910.572266;476.910736;419.967682;393.945923;9744.635742
01;02;2018;08:00:00.000;7877.604980;7910.302734;7972.671875;13717.074219;3572.467773;3170.197021;2988.712646;1068.641724;956.119629;897.232605;474.837799;419.767700;392.746338;9731.377930
01;02;2018;08:10:00.000;7872.862793;7908.930176;7963.934082;13708.500977;3501.795410;3145.735352;2940.832520;1054.548584;935.034058;880.041443;466.022430;416.145935;386.866974;9588.363281
01;02;2018;08:20:00.000;7875.245605;7907.345215;7965.781738;13710.020508;3485.385498;3144.243164;2938.426025;1048.220703;926.043640;860.276794;463.700928;415.722015;385.813904;9568.054688
01;02;2018;08:30:00.000;7863.503906;7897.344727;7960.788086;13694.586914;3517.078125;3111.565674;2928.744629;1074.662109;923.809570;870.606079;469.157532;412.188843;385.227631;9557.388672
01;02;2018;08:40:00.000;7864.547852;7895.874023;7958.706543;13693.126953;3561.583252;3130.291748;2925.811768;1076.904297;933.182312;876.416870;474.594299;414.870300;385.199707;9617.686523
01;02;2018;08:50:00.000;7863.527344;7898.259766;7956.522949;13692.679688;3486.540527;3078.763916;2923.148193;1094.489136;935.804749;876.909729;466.211304;408.617981;384.989899;9488.452148
01;02;2018;09:00:00.000;7869.175293;7893.656738;7957.978027;13694.111328;3501.910889;3104.335449;2929.208740;1062.163330;953.591309;893.062317;466.505554;412.599335;386.235931;9535.455078
01;02;2018;09:10:00.000;7860.819336;7885.718262;7946.347168;13678.029297;3488.377930;3133.396973;2953.247803;1065.518433;953.572754;886.792175;465.456329;416.512207;389.396332;9575.022461
01;02;2018;09:20:00.000;7867.667969;7887.015137;7950.493652;13685.139648;3399.552246;3134.060059;2910.609863;1039.236572;954.803406;886.007935;453.345306;416.579193;384.019135;9444.222656
01;02;2018;09:30:00.000;7866.402344;7898.225586;7962.005371;13697.533203;3459.497314;3084.535645;2913.293701;1099.522217;963.914185;869.195068;462.900360;410.318451;383.204620;9457.326172
01;02;2018;09:40:00.000;7874.641602;7907.702148;7965.446289;13709.726563;3500.081787;3081.454590;2943.571289;1099.976440;950.156860;896.145752;467.352570;408.975067;387.643188;9525.107422
01;02;2018;09:50:00.000;7878.295898;7908.825195;7972.878418;13716.779297;3526.802734;3097.863281;2929.070313;1096.697754;983.316223;881.038696;470.233002;412.125702;385.022980;9553.736328
01;02;2018;10:00:00.000;7875.725586;7911.599609;7967.989746;13714.100586;3529.813721;3160.013428;2951.995361;1109.416382;966.964844;896.698120;471.177582;418.827759;388.573120;9641.823242
01;02;2018;10:10:00.000;7872.852051;7905.423340;7958.362305;13703.306641;3509.472412;3162.465820;2958.701660;1092.393677;970.248596;917.226257;468.316132;419.595612;390.611237;9630.639648
01;02;2018;10:20:00.000;7871.170410;7898.861328;7960.631836;13699.852539;3518.059814;3187.001221;2932.711426;1091.776855;1017.300720;901.820190;469.482391;424.672668;386.830505;9637.772461
01;02;2018;10:30:00.000;7876.645508;7907.617188;7963.865723;13709.916992;3520.192383;3167.530273;2926.379395;1089.820923;972.424438;898.957764;469.333618;420.185669;385.827698;9614.101563
01;02;2018;10:40:00.000;7865.550293;7903.089355;7955.000000;13695.770508;3575.112305;3193.811279;2973.070801;1123.511963;983.263794;926.310974;477.878143;424.036957;392.868469;9741.994141
01;02;2018;10:50:00.000;7866.049805;7895.865234;7952.738281;13690.606445;3567.499268;3228.636719;2943.379883;1108.099487;1005.314758;909.490845;476.339478;429.380157;388.730713;9739.515625
01;02;2018;11:00:00.000;7884.954590;7915.298340;7969.886719;13722.621094;3540.450684;3203.611084;2956.617432;1071.213257;970.691772;904.492310;470.620056;424.066589;389.336487;9700.678711
01;02;2018;11:10:00.000;7870.226074;7911.197266;7957.552246;13704.596680;3552.990967;3166.695068;2976.028076;1106.760864;952.694519;912.368591;474.372589;419.223877;392.570435;9695.713867
01;02;2018;11:20:00.000;7882.949219;7922.500977;7971.121582;13726.315430;3506.909180;3154.025146;2959.295410;1100.759399;967.718628;905.969421;467.840668;417.643066;389.665375;9620.229492
01;02;2018;11:30:00.000;7892.804199;7927.288086;7978.387695;13738.946289;3525.045654;3178.369385;2955.655029;1085.614746;974.343689;910.718506;468.887177;420.586548;389.027618;9659.070313
01;02;2018;11:40:00.000;7899.100586;7927.855957;7980.582520;13744.184570;3458.876465;3205.078369;2906.136230;1059.173828;976.401855;894.273132;459.552948;423.827576;382.440857;9570.090820
01;02;2018;11:50:00.000;7894.282227;7932.045898;7982.822754;13745.120117;3507.762207;3165.252686;2973.963623;1098.363403;980.252014;895.512573;467.181702;418.946594;390.456757;9646.978516
01;02;2018;12:00:00.000;7908.808105;7942.795898;7992.242188;13765.088867;3424.803223;3142.519287;2942.309814;1053.810913;950.398499;890.438232;454.812347;414.684662;386.144470;9509.632813
01;02;2018;12:10:00.000;7908.854004;7949.203125;7997.109863;13771.627930;3406.991211;3087.414063;2927.316895;1065.679932;932.014526;869.479248;453.078461;407.015442;383.384674;9421.721680
01;02;2018;12:20:00.000;7904.342285;7941.438965;7996.256836;13764.036133;3380.202148;3122.600342;2948.737305;1052.202637;949.855835;843.581421;449.700714;412.320038;385.119110;9451.540039
01;02;2018;12:30:00.000;7911.531250;7953.272461;8007.466797;13781.446289;3394.129639;3070.912842;2926.159912;1070.420532;911.598816;834.333862;451.718597;404.155396;381.573212;9391.202148
01;02;2018;12:40:00.000;7918.444824;7961.886719;8012.644531;13793.373047;3378.203369;3044.635498;2887.546875;1048.406616;890.327393;820.539551;448.642548;399.830078;376.232971;9310.385742
01;02;2018;12:50:00.000;7916.898926;7957.435547;8010.998535;13788.920898;3389.984863;3049.133301;2869.005615;1048.584229;903.785828;813.574341;450.193634;401.122986;373.945557;9308.124023
01;02;2018;13:00:00.000;7925.043457;7965.011719;8018.851074;13802.510742;3402.664063;3056.841309;2884.761230;1028.282227;889.275635;801.127319;450.522675;401.170227;375.070374;9344.266602
01;02;2018;13:10:00.000;7920.548340;7960.873047;8014.868652;13795.129883;3405.692139;3037.465088;2900.598633;1013.407959;890.106995;776.589844;450.779999;399.214386;376.537231;9343.755859
01;02;2018;13:20:00.000;7900.576660;7943.633301;8002.963379;13766.675781;3459.738037;3078.024414;2959.756348;1035.551636;879.991272;797.321533;459.399750;404.724884;385.019379;9497.518555
01;02;2018;13:30:00.000;7852.071289;7900.888672;7961.248535;13689.771484;3549.707031;3155.451416;3036.300537;1075.554077;876.568726;814.911499;474.815979;416.348389;397.000305;9741.458984
01;02;2018;13:40:00.000;7829.718262;7872.935547;7939.989258;13648.294922;3620.089355;3196.197754;3104.944092;1063.682129;867.325684;822.017029;484.551819;422.668274;406.791016;9921.231445
01;02;2018;13:50:00.000;7803.626465;7851.212402;7921.082520;13609.630859;3702.860352;3203.795654;3146.818359;1046.048706;841.213501;796.381836;495.879547;424.037933;412.261536;10053.474609
01;02;2018;14:00:00.000;7806.218750;7842.170410;7919.638184;13604.949219;3726.147705;3242.299072;3150.748291;995.446411;845.212830;778.140503;497.129120;429.481506;412.471436;10119.195313
01;02;2018;14:10:00.000;7801.526367;7842.858887;7915.330566;13600.075195;3650.120850;3204.263184;3120.594727;974.601624;805.582764;742.634338;487.462128;423.713165;408.086914;9974.978516
01;02;2018;14:20:00.000;7801.479492;7842.653320;7917.128906;13600.953125;3647.894287;3217.660156;3133.132324;982.660645;813.869812;735.634033;487.481567;425.625793;409.435974;9998.686523
01;02;2018;14:30:00.000;7812.858398;7854.990723;7936.630859;13625.854492;3625.217041;3134.050537;3079.032959;977.920227;811.889465;713.118042;483.902252;414.677551;401.292358;9838.300781
01;02;2018;14:40:00.000;7815.427246;7854.903809;7932.136719;13624.743164;3563.152588;3174.920898;3050.533936;974.481262;803.941528;727.699463;475.943939;419.420258;398.383026;9788.607422
01;02;2018;14:50:00.000;7812.950684;7852.673340;7935.453125;13623.916016;3574.786621;3129.494629;2987.243652;969.752441;809.294189;699.351563;477.359863;414.111450;389.742950;9691.525391
01;02;2018;15:00:00.000;7823.359375;7860.967773;7937.528809;13635.855469;3530.557373;3151.319580;3043.002930;960.667847;801.450073;708.368652;471.158936;416.267731;396.775604;9724.879883
01;02;2018;15:10:00.000;7832.129883;7871.636230;7949.393555;13654.000000;3474.360596;3081.019287;2990.282959;940.927734;798.434021;695.970764;462.981079;406.884827;389.329590;9545.663086
01;02;2018;15:20:00.000;7831.435059;7869.953613;7949.694824;13652.804688;3496.514160;3079.438965;2970.170166;952.048035;808.485168;694.632080;466.059143;407.113586;386.841339;9546.124023
01;02;2018;15:30:00.000;7833.981934;7872.532715;7953.898926;13658.207031;3445.185059;3042.945313;2945.637939;950.183777;796.705994;691.787170;459.552917;402.141479;383.549866;9433.768555
01;02;2018;15:40:00.000;7840.178711;7878.775879;7960.094727;13668.989258;3389.138184;3002.750977;2892.315186;923.218811;781.589417;649.950073;451.357635;396.410156;375.627686;9284.205078
01;02;2018;15:50:00.000;7844.561523;7881.752441;7960.604004;13673.513672;3362.075195;3009.219482;2872.306396;928.465942;789.341370;685.833679;448.017334;397.361359;374.235657;9243.601563
01;02;2018;16:00:00.000;7860.916992;7896.805664;7979.782227;13702.791992;3333.085205;3019.884277;2834.833252;927.317871;788.049316;661.758179;443.439606;397.756775;367.979065;9187.803711
01;02;2018;16:10:00.000;7852.539551;7889.795410;7972.786621;13689.908203;3280.592285;2962.338867;2800.931885;927.362305;776.326416;639.405273;437.382843;390.696472;363.484497;9043.863281
01;02;2018;16:20:00.000;7865.754395;7899.984375;7983.383789;13709.603516;3245.431641;2940.929199;2779.869629;923.255737;787.596313;660.791382;432.132965;387.814575;360.954193;8966.230469
01;02;2018;16:30:00.000;7863.373047;7901.802734;7982.055176;13708.539063;3238.871826;2885.699951;2752.108398;925.724976;777.164368;656.503967;431.408905;380.654572;357.468018;8876.679688
01;02;2018;16:40:00.000;7874.463867;7918.243652;7995.987793;13732.550781;3186.851074;2873.189697;2744.984131;939.520325;780.565247;653.587219;424.919983;378.410522;355.753326;8805.025391
