dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
01;03;2019;00:00:00.000;7986.834961;8065.683105;8117.446289;13954.282;2465.648926;2345.943359;2302.027344;764.156860;750.381165;703.103638;323.711121;305.796143;297.046600;7113.620117
01;03;2019;00:10:00.000;7988.163574;8066.599609;8115.819336;13954.645;2445.044922;2391.297363;2304.527344;741.757690;778.635681;691.343567;320.386475;312.196808;296.994232;7140.869629
01;03;2019;00:20:00.000;7970.838867;8055.251465;8095.249512;13926.207;2463.635742;2373.327148;2298.660889;756.102966;775.709167;696.298950;323.833405;310.420654;297.248322;7135.623535
01;03;2019;00:30:00.000;7977.385254;8063.645020;8108.119629;13942.251;2446.244385;2371.205566;2295.748779;754.206726;768.400574;690.721008;321.439362;309.581970;296.276276;7113.198730
01;03;2019;00:40:00.000;7951.860840;8022.508301;8080.038086;13887.542;2435.965576;2357.671387;2283.427734;738.906921;740.273376;661.472229;320.692749;308.489014;294.831879;7077.064453
01;03;2019;00:50:00.000;7942.591309;8034.223145;8069.764648;13883.012;2451.477295;2370.518799;2312.655273;733.669250;752.817078;685.937439;322.774414;310.055542;299.539185;7134.651367
01;03;2019;01:00:00.000;7949.416992;8024.349609;8076.295898;13885.018;2458.616943;2389.463379;2318.888672;728.606079;725.650208;673.124023;323.210938;311.685394;299.599609;7166.969238
01;03;2019;01:10:00.000;7931.706055;8005.745117;8053.870605;13851.072;2498.113281;2408.062500;2330.839600;724.434021;741.506714;655.929077;328.622040;315.256104;301.315094;7237.015137
01;03;2019;01:20:00.000;7930.073730;8007.862305;8055.090820;13852.008;2526.457275;2407.304443;2342.229248;702.545532;720.221191;647.326782;331.417297;314.376556;302.436523;7275.991211
01;03;2019;01:30:00.000;8010.585938;8089.913574;8127.268066;13987.399;2418.145996;2299.455078;2260.807861;683.764282;705.451172;622.228882;314.611603;298.039856;289.459625;6978.408691
01;03;2019;01:40:00.000;8039.311523;8114.633789;8144.906250;14028.357;2385.153320;2303.916504;2237.550293;691.852905;735.184570;610.866577;309.965881;298.837616;285.838837;6926.620117
01;03;2019;01:50:00.000;7875.854004;7953.838379;7985.735352;13749.235;2352.126709;2262.824951;2220.872070;633.154541;651.619080;530.871399;310.371338;296.961700;287.066986;6835.823730
01;03;2019;02:00:00.000;7881.733887;7963.153809;7987.988281;13759.281250;2379.409912;2311.603760;2250.510742;617.554321;645.869324;531.209595;313.039948;302.346924;290.670105;6941.524414
01;03;2019;02:10:00.000;7853.291992;7933.110840;7958.101074;13708.241;2481.049316;2395.079834;2353.655762;623.648071;661.546814;565.303223;326.862183;314.159424;305.350311;7229.784668
01;03;2019;02:20:00.000;7831.183594;7916.392090;7936.750488;13673.480;2565.218994;2463.738281;2412.225342;648.638977;663.861755;558.192810;338.992859;323.297638;313.166046;7441.182129
01;03;2019;02:30:00.000;7812.015625;7894.169434;7915.223633;13637.135;2623.880371;2506.490234;2485.871338;632.651245;642.119751;560.348755;346.635193;328.749756;323.165802;7616.241699
01;03;2019;02:40:00.000;7809.082031;7894.988770;7916.528320;13636.652;2688.175293;2596.496094;2558.317139;663.372620;674.366882;590.090088;355.672119;340.791779;332.875427;7842.988770
01;03;2019;02:50:00.000;7806.987305;7887.358398;7906.692383;13625.352;2736.303223;2695.343262;2644.680908;697.541687;708.839355;639.094971;362.801239;354.340790;345.291534;8076.327148
01;03;2019;03:00:00.000;7773.340820;7850.621582;7868.518066;13562.640;2882.022705;2793.065674;2750.881592;690.814514;742.958069;621.781067;382.373108;369.133026;359.618805;8425.970703
01;03;2019;03:10:00.000;7786.890137;7854.616211;7883.731445;13581.544;2973.818359;2945.607178;2884.826416;700.647888;771.231262;680.209961;393.433990;388.609406;377.071808;8804.250977
01;03;2019;03:20:00.000;7743.528320;7817.102051;7841.616211;13510.497070;3098.875000;3042.163086;2975.092285;725.095154;771.005981;709.045715;412.084259;402.479095;391.174408;9116.130859
01;03;2019;03:30:00.000;7688.763672;7768.009277;7791.033203;13421.303;3244.529053;3072.699463;3069.830322;742.455505;767.678772;693.742798;433.981506;408.729675;405.099792;9387.058594
01;03;2019;03:40:00.000;7689.520508;7763.397949;7798.166016;13423.194;3370.687500;3218.976807;3208.072754;760.271973;801.430420;736.371704;450.415497;428.262238;423.193573;9797.737305
01;03;2019;03:50:00.000;7682.281738;7752.813965;7787.524902;13406.729;3465.275879;3291.790283;3322.273438;758.301392;809.748718;756.207458;462.861298;438.214996;438.655731;10079.340
01;03;2019;04:00:00.000;7655.966309;7721.718750;7762.387207;13359.020;3606.347656;3391.410645;3415.137207;767.482300;832.699646;784.638916;482.725281;453.227722;452.572632;10412.895
01;03;2019;04:10:00.000;7630.297852;7709.924805;7739.617676;13324.218;3677.556641;3468.693115;3459.047363;792.292358;835.328308;786.878235;494.212708;463.773865;459.530212;10605.297
01;03;2019;04:20:00.000;7780.714844;7855.839355;7892.876465;13583.807;3781.681152;3581.369385;3527.396240;900.976624;912.268250;875.169128;500.807922;471.411621;461.646667;10890.447
01;03;2019;04:30:00.000;7759.837402;7836.308105;7880.894531;13553.529;3920.396484;3604.514648;3617.554443;928.816772;923.178528;872.363098;520.362244;475.751709;473.382294;11142.465
01;03;2019;04:40:00.000;7736.958496;7807.615723;7847.823242;13504.645;3957.666748;3650.963135;3650.841064;914.286316;937.948914;861.230286;526.181030;483.769867;479.149231;11259.471
01;03;2019;04:50:00.000;7782.044434;7856.360840;7905.744141;13592.218750;4024.937256;3681.883545;3708.642822;934.403381;940.696716;894.780396;532.154419;484.673126;483.749146;11415.464
01;03;2019;05:00:00.000;7762.330078;7823.609375;7882.851563;13548.689;4027.703857;3734.315674;3710.924072;926.941040;952.734680;886.369751;533.663635;493.590363;485.231445;11472.943
01;03;2019;05:10:00.000;7763.541016;7828.527344;7897.412598;13560.593750;4059.512939;3714.928711;3674.557861;945.212463;925.562317;884.502441;538.138794;490.057648;479.835815;11449.000000
01;03;2019;05:20:00.000;7746.666504;7810.471680;7868.692871;13523.812;4042.936279;3707.454102;3740.607666;943.506287;909.728577;880.147339;537.206482;489.844940;489.661835;11490.998
01;03;2019;05:30:00.000;7739.937988;7807.711426;7861.412109;13514.113;3970.833984;3647.322754;3652.445068;900.827576;866.445068;860.836487;527.418335;481.280884;478.661987;11270.602
01;03;2019;05:40:00.000;7712.520020;7779.124023;7832.332520;13464.952;3959.389404;3617.557373;3718.716553;872.573364;834.733948;863.346863;527.079285;478.388672;488.738464;11295.663
01;03;2019;05:50:00.000;7717.135254;7771.996582;7843.416016;13469.901;3970.444580;3695.964600;3671.902344;865.741760;864.274841;842.174194;528.017700;489.476349;481.697205;11338.312
01;03;2019;06:00:00.000;7679.448242;7732.796387;7808.365723;13405.251;4014.288330;3722.467041;3757.457031;851.270874;845.521423;842.232605;535.761353;494.769958;494.540588;11494.212
01;03;2019;06:10:00.000;7660.821777;7717.109863;7788.509277;13373.978;4035.397461;3751.496094;3768.953369;853.571289;850.158569;826.824707;539.810059;499.577759;496.832367;11555.846680
01;03;2019;06:20:00.000;7654.525879;7713.884277;7782.655762;13365.062500;4176.793945;3809.142822;3855.759766;872.419861;855.957825;870.005554;558.805908;507.232086;509.251495;11841.696
