dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
01;06;2021;00:10:00.000;7883.259766;7973.244629;7980.959961;13762.117;2147.784912;1949.536987;2291.469971;901.397583;849.837646;1167.723389;295.979431;267.130280;322.756317;6388.791992
01;06;2021;00:20:00.000;7908.396973;7995.820801;8004.367188;13803.192;2172.611816;1986.150269;2301.923340;906.169189;859.111877;1174.339844;298.162872;271.025574;323.354248;6460.685547
01;06;2021;00:30:00.000;7884.481934;7973.264648;7977.526367;13760.854;2162.205078;1985.829834;2302.524170;908.265686;850.670166;1181.149658;297.964203;271.369843;324.909637;6450.559082
01;06;2021;00:40:00.000;7884.669434;7973.496094;7979.314453;13762.106;2154.849854;1977.415283;2290.095947;899.826294;855.827026;1186.136475;296.712097;270.665283;323.764160;6422.361328
01;06;2021;00:50:00.000;7879.410156;7970.946777;7974.243164;13754.672;2139.072754;1972.339722;2281.903564;886.431335;841.300598;1160.224731;294.425964;269.458649;321.580444;6393.315918
01;06;2021;01:00:00.000;7891.383789;7981.966309;7987.528809;13775.595;2156.194336;1971.651367;2302.509521;896.934875;841.122498;1162.762207;296.518982;269.037598;323.518677;6430.354980
01;06;2021;01:10:00.000;7950.591797;8036.229980;8038.317383;13870.438;2102.123535;1917.049927;2264.995850;893.003784;823.780640;1155.073975;287.939911;260.178375;316.955017;6284.168945
01;06;2021;01:20:00.000;7999.546387;8072.077148;8077.282227;13941.880;2016.997070;1828.923462;2159.716064;820.402161;766.413147;1081.246826;272.967468;246.295105;299.786865;6005.636719
01;06;2021;01:30:00.000;8018.811523;8095.641113;8097.399902;13978.184570;2010.461670;1860.458496;2216.016113;812.293945;767.962891;1089.249146;271.283905;249.348877;305.837402;6086.936035
01;06;2021;01:40:00.000;8021.865234;8098.302734;8100.924316;13983.510;2031.749390;1875.870117;2191.642090;827.507935;762.757019;1078.218140;274.425201;250.846619;302.507843;6099.261719
01;06;2021;01:50:00.000;7990.584961;8070.587402;8064.052246;13928.122070;2052.732666;1912.138062;2283.764648;796.180603;756.691040;1070.915894;276.520233;255.642761;313.831207;6248.635742
01;06;2021;02:00:00.000;7966.657227;8041.832031;8037.755371;13882.497070;2103.100098;1966.636230;2314.157227;796.688049;747.152527;1070.951782;283.335815;262.484741;318.334412;6383.893555
01;06;2021;02:10:00.000;7937.363281;8010.367188;8009.247070;13830.903320;2170.553955;2021.887207;2388.754639;786.357483;765.402649;1076.634644;291.949921;270.829010;328.315674;6581.195801
01;06;2021;02:20:00.000;7926.879883;7992.944824;7993.557617;13805.747070;2253.701660;2140.209961;2417.720459;782.897156;790.555420;1067.282593;302.090881;286.363647;331.827637;6811.631836
01;06;2021;02:30:00.000;7902.236328;7970.134766;7970.566406;13765.018;2317.115967;2185.667725;2537.356445;806.310791;785.672852;1083.496704;311.605560;292.375305;347.412659;7040.140137
01;06;2021;02:40:00.000;7879.353516;7951.277344;7951.126465;13729.649;2395.267334;2232.212646;2583.540771;798.427368;769.699585;1084.062134;321.627991;297.992310;353.680023;7211.020508
01;06;2021;02:50:00.000;7877.105957;7945.177734;7950.221191;13724.278320;2498.942627;2283.308350;2665.794678;820.871216;782.054688;1110.432861;335.088867;304.784882;364.583099;7448.045410
01;06;2021;03:00:00.000;7866.113281;7940.995117;7947.310059;13713.795;2641.946289;2369.293945;2773.249512;839.161682;808.970703;1112.613159;353.570129;316.300629;377.365631;7784.489746
01;06;2021;03:10:00.000;7842.919922;7916.889160;7922.115234;13671.897;2845.497314;2528.097168;2933.159668;852.028625;840.693726;1165.483276;379.862701;337.488495;399.655212;8306.753906
01;06;2021;03:20:00.000;7819.641113;7900.914063;7903.374512;13638.355;2964.710449;2652.884521;3081.738525;852.506653;838.751160;1176.363770;395.649445;353.157104;418.631134;8699.333008
01;06;2021;03:30:00.000;7782.025879;7856.467285;7860.385254;13566.113;3044.199463;2719.888184;3156.535156;843.255981;816.665100;1161.885498;407.138092;362.504303;429.184448;8920.623047
01;06;2021;03:40:00.000;7746.978516;7823.979492;7831.793457;13510.575;3163.144531;2818.017822;3234.110107;865.852478;820.142578;1177.136841;424.536255;376.149048;440.770294;9215.272461
01;06;2021;03:50:00.000;7770.906250;7855.358887;7858.980957;13558.132;3270.547852;2821.029053;3336.500488;886.968933;828.781128;1203.004639;437.320007;375.335846;452.631470;9428.077148
01;06;2021;04:00:00.000;7745.051270;7820.745605;7840.204590;13512.328;3413.608398;2938.613037;3316.974609;881.998352;851.179138;1207.036499;456.505402;392.283203;451.609253;9669.196289
01;06;2021;04:10:00.000;7751.021973;7827.914063;7841.876465;13520.816;3532.623047;2968.892090;3426.929199;889.333740;871.291626;1249.480225;471.293182;396.326477;466.475159;9928.444336
01;06;2021;04:20:00.000;7750.245605;7827.118164;7842.305176;13520.161;3518.141602;3011.749268;3435.044189;893.610840;882.488525;1250.146118;469.668274;402.044373;467.500549;9964.934570
01;06;2021;04:30:00.000;7729.765625;7811.569824;7826.378906;13490.127;3591.726318;3039.859375;3452.814941;910.487366;870.665222;1247.746826;480.678864;405.906128;470.527283;10084.400
01;06;2021;04:40:00.000;7733.137695;7811.268555;7820.563477;13488.557;3595.362305;3087.067139;3491.155762;901.595581;879.722046;1267.584473;480.676636;412.027405;476.332458;10173.585
01;06;2021;04:50:00.000;7715.582031;7799.056641;7810.144531;13465.306;3679.822998;3093.270996;3545.865723;917.950684;893.640076;1270.038696;492.865509;413.937775;483.665894;10318.960
01;06;2021;05:00:00.000;7720.684570;7801.786133;7809.682617;13469.536;3746.151367;3129.687012;3590.335693;910.795227;885.217773;1276.794434;500.681580;417.993958;489.347290;10466.174
01;06;2021;05:10:00.000;7701.983398;7786.863770;7803.131836;13446.331;3780.388184;3179.159912;3632.488037;954.009399;888.811707;1273.088501;507.564056;425.029236;494.700287;10592.036
01;06;2021;05:20:00.000;7699.153320;7783.343262;7793.061035;13436.843750;3729.170166;3149.715332;3707.878418;951.838989;898.056641;1295.136719;501.218079;421.892181;505.366791;10586.764
01;06;2021;05:30:00.000;7684.106445;7766.475586;7782.208008;13412.130;3813.346680;3202.670654;3684.713379;957.344238;913.320862;1286.952026;512.977356;429.916107;502.985474;10700.731
01;06;2021;05:40:00.000;7651.449219;7735.723145;7750.767090;13357.317;3853.935791;3232.311523;3721.492432;926.810547;886.391663;1295.253784;519.388794;434.370880;509.843262;10807.740
01;06;2021;05:50:00.000;7660.519043;7747.043945;7758.729004;13373.706;3862.944580;3279.302979;3775.236572;934.228760;872.513794;1301.739868;520.126282;439.158081;516.099976;10917.484
01;06;2021;06:00:00.000;7644.638672;7731.073242;7741.607910;13345.386;3919.694824;3302.535156;3838.073242;927.229187;870.320618;1299.858154;528.229492;442.895264;524.869324;11060.303
01;06;2021;06:10:00.000;7808.948242;7900.610352;7901.863770;13630.720;3945.349121;3380.246094;3900.756592;1011.583618;960.955200;1406.641357;522.936890;445.951172;526.134338;11226.352
01;06;2021;06:20:00.000;7791.133789;7885.748047;7889.320313;13604.605;3975.012451;3405.944092;3899.234863;1010.723633;952.943115;1392.528564;527.746948;449.647552;526.213806;11280.191
01;06;2021;06:30:00.000;7782.959961;7881.370605;7879.106445;13591.433;3997.757080;3443.091797;3978.903320;1000.166626;944.998169;1387.233521;530.836731;454.181854;536.219543;11419.752
01;06;2021;06:40:00.000;7765.187012;7855.439453;7859.543945;13554.896;3995.024414;3439.830566;3982.554199;973.624023;950.524963;1391.290649;530.869202;455.453278;538.149475;11417.409180
01;06;2021;06:50:00.000;7759.943848;7856.912109;7854.844238;13550.001;4054.101563;3506.305420;4058.155762;1005.339539;958.780334;1410.930054;539.572876;463.800110;548.382080;11618.563
01;06;2021;07:00:00.000;7795.160645;7887.923828;7887.680664;13607.195;4060.989746;3528.355225;4090.310791;1003.811279;984.651245;1447.531738;537.959045;465.534637;551.479675;11679.656250
01;06;2021;07:10:00.000;7809.729492;7907.565430;7902.434570;13635.458;4042.606445;3511.955566;4131.575684;1020.304382;981.175171;1437.287598;535.233459;462.281891;554.927124;11686.138
01;06;2021;07:20:00.000;7804.126465;7898.215820;7900.012207;13625.424;4068.023926;3514.929932;4057.748779;1029.848999;983.216675;1433.391602;539.080200;463.271332;546.166321;11640.703
01;06;2021;07:30:00.000;7817.823730;7908.665527;7910.994629;13645.670;4071.932373;3495.985352;4076.842041;1013.714966;995.080139;1440.650391;538.163452;460.752716;548.013062;11644.760
01;06;2021;07:40:00.000;7821.191406;7912.299316;7921.013184;13655.520;4082.165283;3528.375488;4043.407471;1025.230835;1021.407227;1440.332397;539.515991;465.403717;543.352356;11653.948
01;06;2021;07:50:00.000;7820.555664;7907.888184;7916.132813;13649.765;4108.978516;3560.435791;4078.756592;1007.377380;1013.918457;1451.759033;542.369568;469.318573;548.343567;11748.171
01;06;2021;08:00:00.000;7847.638184;7939.359863;7938.994629;13696.794;4152.876465;3622.555420;4152.838379;1052.778687;1032.738037;1504.934937;547.309326;475.623047;557.791504;11928.271
01;06;2021;08:10:00.000;7836.690918;7924.963379;7927.078125;13675.282;4140.543457;3624.431641;4167.122559;1049.606567;1024.409058;1487.357666;546.433899;476.429047;559.586365;11932.098
01;06;2021;08:20:00.000;7818.873047;7903.552246;7911.616211;13643.730;4157.722168;3658.105713;4145.840820;1047.384644;1032.039673;1464.478027;549.716309;482.050110;557.179443;11961.668
01;06;2021;08:30:00.000;7818.639648;7907.458984;7916.270996;13648.548;4156.592773;3656.137695;4141.283203;1070.215820;1035.380981;1459.504761;550.281372;481.684326;556.123474;11954.014
01;06;2021;08:40:00.000;7813.069336;7897.529297;7903.789551;13632.408;4180.505371;3719.585938;4196.125488;1063.960938;1059.395142;1495.934204;553.462402;490.807465;565.022583;12096.218
01;06;2021;08:50:00.000;7815.866211;7900.845703;7907.932129;13638.359;4142.726074;3715.665039;4137.063477;1068.579346;1045.087524;1505.471924;548.684998;489.656342;558.125244;11995.454
01;06;2021;09:00:00.000;7825.646484;7906.657715;7918.108398;13653.242;4159.481445;3687.722656;4136.749023;1081.983643;1066.764526;1496.989990;550.484863;486.641632;556.978516;11983.953
01;06;2021;09:10:00.000;7819.301758;7903.128906;7913.194824;13644.678;4219.909668;3665.822510;4128.985840;1088.694336;1075.262573;1516.211060;558.594238;484.474915;557.241272;12014.718
01;06;2021;09:20:00.000;7818.006348;7903.312012;7917.384277;13646.459;4237.188477;3650.175293;4116.577148;1094.724731;1074.660645;1497.124268;560.998230;482.520203;554.636902;12003.941
01;06;2021;09:30:00.000;7816.380859;7903.309082;7914.173340;13643.668;4239.696777;3638.659180;4106.249023;1087.476196;1070.770752;1492.806519;561.186401;480.995972;553.434021;11984.605
01;06;2021;09:40:00.000;7819.581543;7914.863770;7919.156738;13655.059570;4262.831055;3630.909424;4123.854980;1105.818970;1061.007935;1505.138794;564.399597;479.014374;555.696838;12017.596
01;06;2021;09:50:00.000;7820.396973;7909.924805;7912.022949;13648.593;4231.441406;3675.976074;4178.229004;1103.417358;1069.239136;1515.286743;560.369080;485.060516;563.070862;12085.646
01;06;2021;10:00:00.000;7835.775879;7928.396973;7928.694336;13677.783;4233.708984;3676.654053;4146.194824;1108.612915;1087.209351;1513.251221;559.714417;484.671661;557.993469;12056.558
01;06;2021;10:10:00.000;7823.229492;7918.124512;7916.095215;13657.359;4187.136719;3640.062012;4160.964355;1107.816895;1067.471191;1527.231689;554.764771;480.126740;561.189880;11988.163
01;06;2021;10:20:00.000;7835.622559;7925.981445;7923.251953;13673.184570;4209.982422;3655.145020;4170.702148;1093.025635;1079.218384;1540.961914;556.270325;481.863953;562.384766;12035.830
01;06;2021;10:30:00.000;7851.368652;7944.335449;7939.945801;13702.475;4202.957520;3595.372314;4170.827637;1102.327881;1087.447632;1551.549561;554.581055;473.873566;561.698181;11969.158
01;06;2021;10:40:00.000;7836.802734;7933.125000;7930.602539;13682.236;4169.968262;3597.041748;4120.461426;1101.162842;1076.042480;1526.794800;551.504089;474.317261;555.337952;11887.471
01;06;2021;10:50:00.000;7851.599121;7945.852539;7939.768555;13703.432;4117.764648;3569.834473;4093.437012;1094.849487;1067.764404;1542.049683;543.861511;469.960815;552.163208;11781.036
01;06;2021;11:00:00.000;7858.116699;7954.746582;7946.768555;13716.350;4111.817871;3556.460449;4101.525391;1098.231812;1064.113525;1541.448730;542.795532;467.743195;552.613586;11769.804
01;06;2021;11:10:00.000;7857.972656;7955.430664;7951.254395;13719.246;4129.087402;3555.087158;4048.494141;1104.972900;1056.585449;1542.721924;545.164673;467.247070;546.167969;11732.669
01;06;2021;11:20:00.000;7866.278320;7965.822754;7953.800781;13731.506;4084.705566;3492.750732;4062.029785;1096.858887;1060.780396;1534.122803;538.889771;459.300293;547.197571;11639.486
01;06;2021;11:30:00.000;7846.228516;7937.629395;7934.719238;13692.616;3998.446289;3424.533447;3982.343750;1077.253784;1037.857056;1509.490356;529.040588;451.908936;538.087036;11405.323
01;06;2021;11:40:00.000;7845.454102;7934.962891;7935.361816;13691.037;3941.473389;3406.413330;3914.825439;1055.833008;1024.411865;1477.570557;521.375488;449.364777;528.636108;11262.712
01;06;2021;11:50:00.000;7865.241211;7954.456055;7953.366211;13724.081;3986.811279;3418.597900;3968.560547;1074.863037;1051.906006;1515.049316;526.227356;450.737396;535.465759;11373.970
01;06;2021;12:00:00.000;7862.430176;7949.082520;7951.159668;13718.081;3974.314941;3344.979980;3880.955566;1078.023804;1040.232788;1489.003052;524.999573;441.792053;524.150146;11200.251
01;06;2021;12:10:00.000;7900.575684;7995.955566;7992.133789;13790.821;3899.726318;3264.318359;3840.150635;1076.130981;1010.361572;1475.185791;513.324341;428.517975;516.096497;11004.195
01;06;2021;12:20:00.000;7892.739258;7981.017090;7979.012207;13770.114;3802.137451;3221.522705;3778.195068;1064.377686;1005.627991;1471.325073;501.562103;424.007996;509.548645;10801.855
01;06;2021;12:30:00.000;7918.474121;8012.185059;8010.210938;13820.971;3793.680420;3183.016602;3728.435059;1074.014893;1010.404968;1459.474976;499.266022;417.980988;501.273987;10705.132
01;06;2021;12:40:00.000;7907.031250;7996.930176;7997.102051;13797.968;3653.797607;3139.780273;3723.902344;1052.360229;1002.123047;1461.571289;482.323212;413.335602;501.708252;10517.480
01;06;2021;12:50:00.000;7913.797363;8015.729004;8013.875000;13822.379;3612.309326;3073.529297;3689.456787;1071.267700;961.386292;1407.532104;477.641846;403.009521;494.296631;10375.295
01;06;2021;13:00:00.000;7926.518555;8024.185059;8022.475098;13839.540;3569.254150;3080.803711;3658.715820;1058.582520;966.989075;1413.352783;471.313965;403.711060;490.554474;10308.773
01;06;2021;13:10:00.000;7921.361816;8020.239258;8018.581055;13831.940430;3480.659424;2988.746338;3549.194824;1012.921021;931.241882;1365.731689;459.492767;391.797485;476.063904;10018.601
01;06;2021;13:20:00.000;7830.919434;7940.621094;7937.030762;13686.509;3503.514160;3050.472900;3577.534180;1046.041504;965.016907;1388.044922;469.003845;404.533417;485.520752;10131.521
01;06;2021;13:30:00.000;7733.553711;7859.839355;7859.383789;13538.528320;3605.529541;3135.816895;3761.918457;1069.062744;994.436584;1430.219482;488.546173;420.322601;514.325745;10503.265
01;06;2021;13:40:00.000;7726.746582;7859.538086;7852.864746;13530.508;3669.429688;3158.063965;3833.435303;1058.171631;952.263123;1389.158936;496.689148;421.631378;521.662048;10660.929
01;06;2021;13:50:00.000;7707.131348;7838.244141;7841.145020;13500.057;3665.529785;3225.147705;3825.826416;1055.822144;943.732178;1366.792236;497.521606;430.732086;520.741150;10716.504
01;06;2021;14:00:00.000;7724.986328;7848.280273;7856.597656;13525.062;3562.468018;3204.980469;3776.198486;1013.743042;935.758545;1349.093750;482.158081;427.495117;513.136719;10543.647
01;06;2021;14:10:00.000;7743.696777;7863.586426;7874.785645;13555.156250;3552.410645;3199.599365;3763.697266;1013.914673;938.547058;1336.077515;479.841797;426.219727;510.013397;10515.707
01;06;2021;14:20:00.000;7733.919922;7855.170410;7867.702148;13540.574;3507.464355;3187.282471;3726.018066;1025.629639;935.540039;1320.647949;475.324097;425.082336;505.366760;10420.765
01;06;2021;14:30:00.000;7745.799316;7866.816406;7878.453613;13560.315430;3485.280273;3133.048096;3733.745361;1019.888489;927.674255;1332.062866;471.707092;417.630859;506.069763;10352.073
01;06;2021;14:40:00.000;7760.888672;7885.093262;7892.365723;13587.578;3516.587646;3093.782471;3727.053711;1009.667358;922.371948;1323.304565;474.256897;411.755005;504.090912;10337.424
01;06;2021;14:50:00.000;7771.041504;7892.147949;7902.564941;13603.477;3485.424805;3083.913330;3685.342529;1025.635742;938.625000;1303.397339;470.265137;410.748901;497.641235;10254.681
01;06;2021;15:00:00.000;7779.886230;7903.259277;7909.916504;13619.225;3420.746094;3049.282959;3689.145020;1023.187561;914.820068;1314.418091;461.739136;405.191681;498.072632;10159.175
01;06;2021;15:10:00.000;7794.213379;7917.516113;7924.656738;13644.290;3408.293701;3029.556152;3658.857178;1032.023560;913.408752;1308.428223;459.533661;402.035217;493.336823;10096.706
01;06;2021;15:20:00.000;7792.927246;7915.229980;7923.974121;13641.840;3380.305908;3023.232910;3623.194580;1025.999878;904.500366;1288.177002;455.967255;401.107483;488.350708;10026.732
01;06;2021;15:30:00.000;7806.322266;7923.929199;7933.486328;13660.116;3323.729248;3029.067139;3655.299072;1018.752502;928.390259;1303.088867;447.958801;402.209778;492.118561;10008.095
01;06;2021;15:40:00.000;7818.000000;7932.197754;7943.537598;13677.484;3291.233643;3049.766846;3596.791748;999.683472;929.334900;1295.751831;442.606201;404.294952;484.272522;9937.792969
01;06;2021;15:50:00.000;7836.541504;7951.488281;7961.258789;13709.585;3351.761963;3053.399658;3587.824951;1012.794617;921.836060;1310.335327;449.362823;403.462158;482.742737;9992.986328
01;06;2021;16:00:00.000;7841.467773;7964.372559;7971.400879;13725.708;3315.689209;3008.268555;3602.896240;1012.170349;903.211731;1311.532837;444.652771;396.744354;483.914398;9926.853516
01;06;2021;16:10:00.000;7845.402344;7968.241211;7979.648438;13734.970;3321.257324;2992.929199;3574.927246;1005.574097;921.015259;1301.928101;444.854279;395.347168;479.764709;9889.113281
01;06;2021;16:20:00.000;7833.769043;7952.948242;7969.103027;13713.373;3283.372803;2948.460938;3521.918457;998.404114;915.462830;1274.566772;440.566650;390.521149;472.960510;9753.751953
01;06;2021;16:30:00.000;7845.441895;7959.607910;7973.450195;13726.455;3288.792480;2968.356934;3588.719727;1001.079834;917.662659;1300.648315;440.685760;392.641724;481.591248;9845.868164
01;06;2021;16:40:00.000;7867.563965;7983.385254;7989.994629;13762.600;3236.543701;2959.740479;3588.666504;1009.958557;912.648376;1318.150024;433.327087;390.211578;481.229095;9784.951172
01;06;2021;16:50:00.000;7849.461914;7967.039551;7977.562500;13735.602;3237.441650;2967.709473;3516.714844;1003.615662;913.995300;1280.790405;434.123596;391.936401;471.872314;9721.866211
01;06;2021;17:00:00.000;7854.981934;7962.136230;7979.702148;13737.254;3208.729736;2951.475830;3510.260010;993.036682;918.813232;1278.126221;429.872620;390.308899;470.751434;9670.464844
01;06;2021;17:10:00.000;7861.908691;7974.950684;7994.326172;13757.169;3224.776611;2917.579346;3490.460693;1001.747070;916.711060;1293.195435;431.606598;385.450897;468.030365;9632.816406
01;06;2021;17:20:00.000;7863.366699;7968.831055;7987.790039;13750.771;3186.712402;2898.429443;3460.382080;994.754456;937.974548;1277.656982;426.553131;384.181152;464.125336;9545.523438
01;06;2021;17:30:00.000;7889.685547;7993.878418;8014.371094;13795.873;3160.980225;2880.518066;3437.266113;1006.176514;941.825806;1284.039551;422.361328;380.882568;460.053894;9478.763672
01;06;2021;17:40:00.000;7891.861816;7998.109863;8017.680664;13801.578;3137.143311;2875.003418;3374.813232;1001.636108;950.484131;1294.028442;419.048248;380.264343;452.881958;9386.959961
01;06;2021;17:50:00.000;7883.274902;7987.182129;8003.394043;13782.180;3045.362549;2837.059326;3329.743408;999.209656;935.054321;1284.917114;408.255615;375.530365;447.855469;9212.165039
01;06;2021;18:00:00.000;7877.791992;7979.944824;7999.333984;13772.526;3069.683105;2822.389648;3303.141602;985.104187;945.778931;1302.891968;410.846802;374.443604;445.740265;9195.213867
01;06;2021;18:10:00.000;7899.784180;8004.269043;8023.208008;13813.161;3008.692139;2782.452881;3256.179443;1007.911560;937.387695;1303.321777;403.145691;368.142822;438.842743;9047.324219
01;06;2021;18:20:00.000;7742.966797;7840.332520;7862.402344;13535.171;2936.372559;2651.954834;3145.781738;926.542175;851.731689;1193.941772;399.053680;356.560028;429.637787;8734.109375
01;06;2021;18:30:00.000;7745.719238;7839.700684;7862.102539;13536.313;2880.821045;2609.559814;3062.248291;912.809448;859.350464;1189.859985;391.458435;351.653259;419.432434;8552.629883
01;06;2021;18:40:00.000;7749.289551;7842.774414;7868.452637;13543.888;2862.764648;2563.157471;3028.053467;925.656799;855.264038;1183.973877;389.440125;345.638672;414.651367;8453.975586
01;06;2021;18:50:00.000;7748.818848;7844.245605;7862.308594;13540.968750;2805.649658;2524.239990;3005.483887;920.661865;835.981018;1197.533081;382.203278;340.022461;412.839417;8335.373047
01;06;2021;19:00:00.000;7754.448242;7845.888672;7875.845215;13553.043;2773.519775;2472.277832;2936.001221;910.527466;845.460754;1176.958984;377.486969;333.996857;402.873413;8181.798340
01;06;2021;19:10:00.000;7778.037598;7869.868652;7895.597168;13591.976;2740.614502;2422.309082;2876.053711;921.906555;862.928162;1179.558960;372.727020;327.645020;394.873352;8038.977051
01;06;2021;19:20:00.000;7776.053223;7869.828125;7888.581543;13586.805;2681.238525;2388.629883;2849.832520;916.864380;848.922058;1189.926880;365.332245;322.974426;392.539917;7919.701172
01;06;2021;19:30:00.000;7787.011230;7876.610352;7897.750977;13602.409180;2620.935547;2362.637451;2796.315186;918.391602;858.281189;1180.072632;357.494934;319.934174;385.294952;7779.888184
01;06;2021;19:40:00.000;7808.934570;7903.207520;7920.871094;13643.798;2635.850830;2307.862793;2741.282959;942.374878;865.919006;1198.011475;359.250824;312.647308;378.623260;7684.996582
01;06;2021;19:50:00.000;7812.111328;7906.862305;7928.162109;13651.995;2601.067627;2298.011475;2718.623047;939.713928;867.603394;1192.528809;354.737152;311.351379;375.303711;7617.702148
01;06;2021;20:00:00.000;7824.242188;7915.663086;7937.183105;13669.324;2560.989746;2251.824707;2642.076660;934.892822;867.185181;1185.109253;349.132751;305.508301;365.659546;7454.891113
01;06;2021;20:10:00.000;7835.540527;7926.751465;7947.711914;13688.355;2519.578613;2229.444824;2632.616699;943.269165;881.972168;1186.697266;344.019836;303.086914;364.106750;7381.640137
01;06;2021;20:20:00.000;7847.055176;7938.263672;7960.070313;13708.821;2460.436035;2209.877197;2572.554199;936.875610;870.113525;1176.918579;336.166138;299.781891;356.142761;7242.867188
01;06;2021;20:30:00.000;7837.747559;7932.958008;7952.416504;13695.970;2457.649902;2189.835938;2583.522461;952.696533;855.258362;1192.015747;336.928467;296.929749;358.478760;7231.007813
01;06;2021;20:40:00.000;7849.000488;7938.102539;7957.409180;13708.349;2391.749268;2156.148438;2538.752197;935.837402;861.056458;1183.788818;327.828339;293.033875;352.692200;7086.649902
01;06;2021;20:50:00.000;7851.897949;7940.526367;7961.144531;13713.602;2356.982666;2145.376221;2503.116943;934.071777;879.191711;1183.769043;323.488892;292.515686;348.445190;7005.475586
01;06;2021;21:00:00.000;7858.988281;7950.288086;7967.408691;13726.946;2359.443359;2129.640869;2509.953857;943.115845;880.021912;1185.249023;323.900208;290.360565;349.014008;6999.038086
01;06;2021;21:10:00.000;7852.081055;7939.376465;7961.833984;13713.452;2346.552002;2099.396973;2467.112305;936.508850;866.108398;1177.502075;322.313751;286.538666;343.958679;6913.061035
01;06;2021;21:20:00.000;7867.165039;7957.459473;7973.398438;13739.298;2338.998535;2122.157227;2459.913818;922.736938;870.956543;1187.176514;320.156067;288.738464;343.136902;6921.069336
01;06;2021;21:30:00.000;7867.554688;7955.044922;7970.412598;13736.404;2324.511719;2109.918945;2456.555664;918.458984;883.129639;1209.906738;318.200806;287.988922;344.125427;6890.986328
01;06;2021;21:40:00.000;7871.267578;7959.205566;7975.768066;13744.043;2301.764404;2083.214355;2450.644287;908.002747;875.234985;1187.569214;314.872131;284.360260;341.984070;6835.623047
01;06;2021;21:50:00.000;7881.870117;7971.549316;7987.298340;13763.974;2295.118408;2076.009033;2427.031250;930.598389;885.554932;1191.388428;314.711853;283.573364;339.032837;6798.158203
01;06;2021;22:00:00.000;7881.819824;7973.096680;7986.320801;13764.272;2263.532959;2051.590820;2416.049072;933.528564;856.267273;1184.090576;311.163147;279.271698;337.433838;6731.172852
01;06;2021;22:10:00.000;7877.652832;7969.688965;7984.433594;13758.797;2280.980713;2039.424194;2414.552002;925.079590;869.056152;1184.300293;312.962402;278.588959;337.350006;6734.957031
01;06;2021;22:20:00.000;7890.291504;7979.603027;7993.290039;13776.951;2237.183350;2026.625977;2397.052002;916.715881;843.164307;1182.688965;306.917053;275.502106;334.906189;6660.861328
01;06;2021;22:30:00.000;7874.470215;7961.275879;7980.120117;13749.647;2216.666992;2035.333618;2360.434326;917.269165;864.740173;1176.656738;305.143433;278.193237;331.005432;6612.435059
01;06;2021;22:40:00.000;7866.648926;7952.944824;7972.972168;13736.197;2217.297363;2006.756836;2348.106201;917.127930;853.492371;1169.990723;305.501160;274.613190;329.533539;6572.160156
01;06;2021;22:50:00.000;7878.489746;7969.492188;7982.683594;13758.188;2203.522705;2006.616577;2375.830811;926.747864;852.529785;1189.745117;303.905090;273.982819;333.358063;6585.969727
01;06;2021;23:00:00.000;7863.586914;7953.805664;7970.487305;13733.496;2177.492676;1996.366333;2330.417236;909.961365;837.102722;1159.179199;300.607361;272.569641;327.053955;6504.276367
01;06;2021;23:10:00.000;7861.833496;7953.497070;7966.155762;13729.801;2169.887207;1974.431030;2352.026123;909.677002;832.294128;1163.609131;299.754120;269.802368;329.900696;6496.344238
