dia;mes;ano;Time;Vlna;Vlnb;Vlnc;Vllavg;kWa;kWb;kWc;kVARa;kVARb;kVARc;Ia;Ib;Ic;kWtot
1;9;2021;5:20:00.000;7746.904297;7812.113770;7835.986816;13505.751;3501.186523;2996.190674;3447.527588;908.633484;857.712097;1262.202393;468.484558;400.221161;470.058289;9944.904297;
1;9;2021;5:30:00.000;7735.508301;7805.419922;7831.821777;13492.864;3523.534668;3008.784180;3425.869873;897.227722;838.192627;1236.962036;471.662079;401.479553;466.649261;9958.188477;
1;9;2021;5:40:00.000;7737.121582;7805.960449;7828.207520;13492.036;3542.441406;3074.218262;3497.208496;911.202759;866.358398;1262.804321;474.383636;410.477539;476.540405;10113.868;
1;9;2021;5:50:00.000;7715.151367;7781.637207;7805.666992;13452.263;3576.279053;3104.862061;3524.901367;890.782715;862.423645;1269.146729;479.368591;415.398651;481.531433;10206.043;
1;9;2021;6:00:00.000;7686.705566;7751.014160;7782.387695;13404.726;3569.195068;3135.260498;3543.850586;880.776245;851.438538;1229.926392;479.870453;420.477173;483.610565;10248.306;
1;9;2021;6:10:00.000;7692.256348;7754.487305;7786.405762;13412.262;3592.529541;3168.346924;3545.835938;898.287598;849.822144;1265.843018;483.015411;424.332886;485.081299;10306.713;
1;9;2021;6:20:00.000;7678.594238;7736.497559;7773.029785;13386.252;3649.665527;3236.173828;3587.391602;884.337402;850.899414;1243.875977;490.649170;433.849152;490.017059;10473.230;
1;9;2021;6:30:00.000;7684.969238;7742.543457;7775.812500;13394.997070;3719.646729;3249.302246;3633.161865;871.495178;871.144531;1278.420044;498.682373;435.815063;496.814178;10602.111;
1;9;2021;6:40:00.000;7692.238770;7749.241699;7781.004395;13406.107;3682.975342;3264.040039;3628.543945;890.816650;877.112427;1272.183105;494.141571;437.445557;495.685486;10575.559;
1;9;2021;6:50:00.000;7686.542480;7748.232422;7775.615234;13399.096680;3777.709473;3312.842041;3710.237793;908.343262;878.701294;1300.422729;507.018005;443.626770;507.103729;10800.789;
1;9;2021;7:00:00.000;7678.643066;7741.403320;7765.283691;13384.604;3836.316162;3348.934326;3788.562500;907.608215;880.510437;1308.553101;514.900574;448.576416;517.658813;10973.812500;
1;9;2021;7:10:00.000;7680.635254;7744.957520;7770.082520;13390.582;3858.296875;3356.050537;3783.508301;907.392517;884.711548;1310.222656;517.556335;449.372467;516.783630;10997.855;
1;9;2021;7:20:00.000;7677.666504;7740.684570;7771.233398;13387.073;3880.955566;3404.697998;3760.229980;928.834961;904.642639;1307.382813;521.277832;456.362976;513.789856;11045.884;
1;9;2021;7:30:00.000;7686.727051;7745.202637;7780.097656;13400.019;3826.890869;3369.330322;3747.439453;907.913330;901.584900;1288.844482;513.212769;451.614624;510.909515;10943.660;
1;9;2021;7:40:00.000;7702.527344;7758.562012;7794.095703;13424.946;3813.297363;3394.317383;3775.046143;909.935791;911.030945;1286.125854;510.525848;454.273163;513.243347;10982.661;
1;9;2021;7:50:00.000;7681.657227;7741.475586;7772.869141;13390.738;3879.175537;3396.397461;3789.178955;923.238647;889.035522;1313.384277;520.640320;454.789215;517.497559;11064.752;
1;9;2021;8:00:00.000;7672.769531;7737.970215;7769.281738;13381.492;3837.277588;3362.670410;3832.255859;936.081970;897.911682;1317.289063;516.361694;451.107147;523.106934;11032.204;
1;9;2021;8:10:00.000;7675.107910;7733.117188;7766.103516;13378.184;3811.955811;3364.580566;3817.269531;909.340332;887.639709;1296.339233;512.202393;451.317474;520.743713;10993.807;
1;9;2021;8:20:00.000;7682.360840;7741.721191;7776.934082;13393.607;3840.757324;3363.978027;3772.811279;917.023193;911.849792;1300.326904;515.551636;451.558899;514.732849;10977.546;
1;9;2021;8:30:00.000;7672.588867;7731.423828;7769.045410;13377.475;3885.893799;3429.762939;3836.400391;944.274170;938.898987;1325.017090;522.710388;461.274170;524.021606;11152.057;
1;9;2021;8:40:00.000;7677.303223;7735.764160;7771.808105;13384.304;3929.166992;3442.803223;3810.136475;951.379639;937.212585;1328.750122;528.062134;462.580933;520.795349;11182.107;
1;9;2021;8:50:00.000;7683.345215;7746.975098;7784.352539;13401.498;3917.135986;3398.273193;3812.099121;965.465454;927.461304;1308.683716;526.570557;456.046265;519.349487;11127.508;
1;9;2021;9:00:00.000;7710.811523;7767.933594;7804.185059;13440.944;3886.501465;3424.777100;3797.788330;968.198120;940.212280;1332.423218;520.943176;458.526581;517.294373;11109.067;
1;9;2021;9:10:00.000;7722.948242;7776.284668;7821.581055;13462.787;3851.337646;3387.736572;3800.169189;966.453918;944.643372;1337.908813;515.652161;453.619965;516.701294;11039.244;
1;9;2021;9:20:00.000;7717.563477;7776.459961;7809.550781;13452.830;3842.525879;3334.846191;3792.127686;959.176392;923.043579;1334.840454;514.650085;446.341705;516.359741;10969.500000;
1;9;2021;9:30:00.000;7716.388184;7773.236816;7808.561035;13449.738;3871.401123;3346.237061;3787.317139;962.874268;957.420105;1328.139404;518.483459;449.093750;515.547180;11004.955;
1;9;2021;9:40:00.000;7721.086914;7783.969727;7815.163574;13462.471;3882.737793;3368.041992;3839.103516;984.465698;946.505737;1326.048706;520.254028;450.783997;521.273621;11089.883;
1;9;2021;9:50:00.000;7697.936523;7756.954590;7791.776367;13419.983;3891.109131;3366.639404;3854.259277;973.249878;935.457092;1340.711548;522.467468;451.803589;525.289795;11112.008;
1;9;2021;10:00:00.000;7697.785156;7763.714355;7795.841309;13426.157;3905.886963;3380.901855;3838.862549;985.999207;948.774719;1355.095215;524.751160;453.597900;523.736450;11125.651;
1;9;2021;10:10:00.000;7707.248047;7769.345703;7799.792969;13437.194;3908.678223;3426.506104;3868.125488;973.692017;958.462097;1366.439941;524.057190;459.205872;527.466980;11203.311;
1;9;2021;10:20:00.000;7704.721680;7768.991211;7798.913574;13435.026;3905.893311;3389.963135;3815.749512;979.837524;958.708679;1363.037964;524.044434;454.722870;521.042847;11111.606;
1;9;2021;10:30:00.000;7682.266602;7745.129395;7776.521973;13395.343750;3908.256104;3374.330811;3821.849365;962.202026;948.102478;1329.644531;525.317261;453.837280;521.861694;11104.436;
1;9;2021;10:40:00.000;7716.745117;7781.792480;7811.168457;13456.454;3929.026123;3391.407715;3856.461426;988.570068;960.045471;1348.188599;526.391602;454.185638;524.454529;11176.896;
1;9;2021;10:50:00.000;7741.886719;7810.369629;7836.950684;13502.353;3946.218506;3408.778809;3851.275391;1003.957642;982.287354;1368.406006;527.327698;455.465851;522.993225;11206.272;
1;9;2021;11:00:00.000;7744.547852;7811.645508;7839.291016;13505.971680;3913.885986;3364.887695;3822.947998;999.726563;972.054932;1366.778320;522.976013;449.622467;519.371704;11101.721680;
1;9;2021;11:10:00.000;7742.589355;7810.965820;7835.745605;13502.419;3876.872803;3336.902100;3817.345459;998.757141;959.017456;1375.438721;518.442505;445.757202;519.261719;11031.120;
1;9;2021;11:20:00.000;7729.472656;7800.182617;7827.444824;13483.793;3846.633789;3288.805176;3767.305420;1001.547607;930.833801;1349.581299;515.679871;439.489105;512.740723;10902.745;
1;9;2021;11:30:00.000;7743.382813;7817.998535;7839.575684;13509.152;3829.711182;3277.976807;3754.845459;1015.373779;939.595703;1366.679810;513.071289;437.440155;511.148804;10862.533;
1;9;2021;11:40:00.000;7747.349609;7824.992188;7845.967285;13519.153320;3771.302002;3206.575195;3743.938232;1003.590942;939.674866;1365.389404;505.155151;428.274078;509.371887;10721.815430;
1;9;2021;11:50:00.000;7788.173340;7865.677246;7884.020020;13588.175;3745.769287;3180.197754;3724.479492;1017.133972;949.173279;1363.723389;499.850739;423.257019;504.575165;10650.446;
1;9;2021;12:00:00.000;7770.661621;7845.557617;7866.145996;13556.101;3667.552734;3072.609619;3645.812744;993.885742;933.564209;1354.902832;490.530212;410.661865;495.944305;10385.976;
1;9;2021;12:10:00.000;7783.977539;7867.420410;7876.960449;13582.660;3567.088135;3050.134766;3570.896729;963.125793;918.371887;1349.180786;476.306824;406.269135;486.221466;10188.120;
1;9;2021;12:20:00.000;7769.989746;7845.263184;7865.752441;13555.339;3532.148438;3053.500000;3476.531006;940.468262;897.796021;1302.325562;472.089233;407.087860;473.633057;10062.180;
1;9;2021;12:30:00.000;7765.706543;7845.015137;7864.241211;13551.780;3483.092773;2977.461670;3466.244629;926.622864;867.043701;1278.290649;465.915985;396.756134;471.544495;9926.798828;
1;9;2021;12:40:00.000;7779.562988;7858.298340;7870.063477;13570.784180;3436.304443;2971.064941;3463.266846;918.074280;858.632385;1302.253052;459.086182;395.094849;471.941010;9870.635742;
1;9;2021;12:50:00.000;7782.785645;7857.918945;7879.832031;13578.049;3422.154541;2942.639648;3371.391846;914.581909;857.833862;1260.159912;457.100708;391.661438;458.658386;9736.186523;
1;9;2021;13:00:00.000;7788.229004;7858.050781;7877.748535;13580.051;3388.420410;2950.054932;3374.284180;894.655090;860.919922;1260.648071;452.011322;392.694672;459.234589;9712.759766;
1;9;2021;13:10:00.000;7748.563965;7815.383301;7849.486328;13516.144;3326.350342;2926.513184;3270.009766;879.564209;823.471191;1182.169922;446.214264;390.693390;445.156219;9522.873047;
1;9;2021;13:20:00.000;7735.813477;7809.847168;7839.872559;13499.908;3266.120361;2895.171387;3339.167236;880.114868;801.543823;1209.011841;439.660065;386.517914;455.216217;9500.458984;
1;9;2021;13:30:00.000;7621.439453;7706.837891;7733.268555;13312.556;3426.139893;2978.031982;3447.064453;951.535889;859.944885;1274.518799;469.188416;404.224304;477.792023;9851.237305;
1;9;2021;13:40:00.000;7719.296875;7820.573242;7828.343262;13489.454;3545.408936;3148.057861;3640.112305;1021.169189;930.093506;1394.733887;480.841492;421.935303;500.621521;10333.579;
1;9;2021;13:50:00.000;7700.423340;7805.049805;7822.712402;13466.205;3519.514648;3144.734863;3716.185791;976.275269;908.862793;1355.446777;477.336060;421.666504;508.465515;10380.436;
1;9;2021;14:00:00.000;7708.636230;7811.442383;7832.037598;13479.949;3525.189209;3137.506592;3702.054199;972.062256;910.436035;1333.567627;477.455109;420.587067;505.417847;10364.750000;
1;9;2021;14:10:00.000;7711.851074;7828.173340;7843.480469;13498.033;3508.143311;3095.594482;3684.705566;986.464722;906.902954;1293.306519;475.676147;414.589020;501.075775;10288.443;
1;9;2021;14:20:00.000;7713.815430;7836.453125;7847.616699;13506.343;3461.475098;3098.826416;3659.759277;987.508423;905.092346;1298.890747;469.796692;414.519379;498.072174;10220.061;
1;9;2021;14:30:00.000;7702.313965;7823.871094;7839.778809;13487.913;3464.816406;3069.931396;3630.637207;968.189697;894.039368;1280.368530;470.142700;411.250519;494.339783;10165.385;
1;9;2021;14:40:00.000;7696.040527;7811.259766;7831.081543;13472.004;3451.114990;3074.289307;3651.016113;978.024231;876.038208;1280.171387;469.056274;411.812012;497.321045;10176.420;
1;9;2021;14:50:00.000;7701.789063;7816.162109;7837.030762;13481.590;3401.113037;3052.792480;3594.988525;969.583313;871.412903;1261.413086;462.233276;408.797272;489.488708;10048.894;
1;9;2021;15:00:00.000;7720.196289;7832.792969;7857.503418;13513.682;3356.185791;3034.980469;3546.138672;972.778748;882.045959;1250.726929;455.651581;406.111481;481.974915;9937.305664;
1;9;2021;15:10:00.000;7712.826660;7827.729492;7851.711914;13503.149;3367.831787;3006.204834;3569.583740;991.366821;862.539734;1248.412964;458.122864;402.178009;485.048462;9943.620117;
1;9;2021;15:20:00.000;7714.485840;7824.152832;7850.758789;13501.517;3347.976807;3026.263184;3558.412354;980.869690;865.613525;1233.107544;455.177277;404.921906;483.124695;9932.652344;
1;9;2021;15:30:00.000;7717.191406;7828.635742;7855.058594;13508.161;3343.931396;2972.228027;3496.331055;954.802673;851.587585;1214.551025;453.521820;397.613068;474.645874;9812.490234;
1;9;2021;15:40:00.000;7712.143555;7820.618652;7852.605957;13499.249;3353.701904;3026.827881;3489.627930;965.429382;863.664001;1214.769409;455.356293;405.057373;474.022614;9870.157227;
1;9;2021;15:50:00.000;7716.302246;7827.632324;7854.596191;13506.834;3355.197510;2994.394043;3509.039063;973.117859;863.241455;1221.632568;455.549835;400.736328;476.459320;9858.629883;
1;9;2021;16:00:00.000;7725.295898;7835.740723;7863.959961;13522.136;3333.175293;2968.605469;3518.699951;965.617126;851.249878;1207.629272;451.983124;396.737732;476.417450;9820.480469;
1;9;2021;16:10:00.000;7705.273438;7803.149902;7847.491211;13482.300;3282.294678;2950.911133;3447.005371;962.748108;858.940918;1187.563965;446.652557;396.347260;467.952240;9680.210938;
1;9;2021;16:20:00.000;7714.541504;7813.096191;7849.409180;13494.529;3237.800781;2925.302246;3419.070068;944.309387;848.290039;1214.331665;439.845947;392.300476;465.543732;9582.173828;
1;9;2021;16:30:00.000;7696.727051;7793.854980;7834.079590;13464.350;3193.550049;2877.910156;3393.062988;937.718262;828.778137;1173.667969;435.051270;386.694519;461.510406;9464.523438;
1;9;2021;16:40:00.000;7731.749023;7830.792969;7867.729004;13525.350;3191.479736;2850.277100;3386.861084;948.460144;828.954773;1197.622681;433.178925;381.500732;459.703613;9428.618164;
1;9;2021;16:50:00.000;7723.948242;7815.717773;7856.021973;13505.413;3223.272461;2909.550537;3397.613281;938.877930;846.574097;1199.200195;437.161926;390.061584;461.704407;9530.436523;
1;9;2021;17:00:00.000;7711.138672;7800.106934;7840.579590;13480.180;3162.458008;2877.960205;3337.471191;922.695251;823.040100;1182.546875;429.631409;386.056274;454.596130;9377.888672;
1;9;2021;17:10:00.000;7705.399414;7790.344727;7835.526855;13468.437500;3112.554932;2812.632324;3294.273438;927.882568;822.126526;1189.301880;423.744202;378.252258;449.718567;9219.460938;
1;9;2021;17:20:00.000;7724.359863;7806.266113;7855.218750;13500.038;3125.589844;2798.054199;3278.927002;933.791077;835.351257;1192.123413;424.390991;376.019714;446.755432;9202.571289;
1;9;2021;17:30:00.000;7733.691895;7818.624512;7867.598145;13519.803;3092.724365;2764.501221;3241.297607;924.366089;839.318176;1187.536133;419.333801;371.358948;441.175751;9098.522461;
1;9;2021;17:40:00.000;7765.619141;7850.517578;7898.693848;13574.731;3038.928223;2759.056885;3196.209961;940.849976;857.398560;1185.284180;411.499786;369.732727;433.876068;8994.195313;
1;9;2021;17:50:00.000;7751.563965;7832.849609;7883.900879;13547.923;3039.495605;2700.554199;3214.609619;931.565186;835.343567;1188.864746;411.849945;362.543701;436.799255;8954.659180;
1;9;2021;18:00:00.000;7754.513672;7837.686035;7885.883301;13553.670;2958.290039;2662.473145;3167.095947;930.210266;839.507141;1191.145630;401.520844;357.720581;431.034393;8787.859375;
1;9;2021;18:10:00.000;7764.318848;7846.645508;7895.987793;13570.465820;2934.736816;2676.903320;3142.416016;939.103455;846.511963;1191.643311;398.366089;359.154999;427.377197;8754.055664;
1;9;2021;18:20:00.000;7796.809082;7876.290527;7926.708496;13624.144;2930.238770;2626.035889;3092.547363;950.659668;869.562012;1206.890869;396.486786;352.493256;420.421448;8648.822266;
1;9;2021;18:30:00.000;7802.561035;7882.178711;7929.378418;13632.460;2867.480713;2555.372559;3041.009766;946.731018;855.492249;1212.355713;388.314911;343.107727;414.399048;8463.863281;
1;9;2021;18:40:00.000;7815.713379;7893.155762;7941.964844;13653.743;2833.052246;2559.015137;3029.021973;948.267090;867.334656;1207.874146;383.456787;343.433350;412.050354;8421.089844;
1;9;2021;18:50:00.000;7808.896484;7886.365234;7937.417480;13643.339;2822.874268;2496.090576;2922.735840;955.295410;866.464355;1209.303223;382.741882;336.044769;399.788177;8241.700195;
1;9;2021;19:00:00.000;7693.394531;7762.818359;7813.393555;13433.768;2706.844727;2409.403809;2828.976563;868.539917;788.791870;1113.059814;370.606232;327.592651;390.361725;7945.225586;
1;9;2021;19:10:00.000;7678.488281;7745.494141;7802.364258;13408.825;2693.269287;2376.939697;2769.374756;888.992920;800.904724;1125.643677;370.392395;324.771423;384.303040;7839.583984;
1;9;2021;19:20:00.000;7702.138184;7769.162109;7821.793457;13447.434;2625.143799;2323.823975;2725.117188;890.639465;808.393677;1127.957520;360.880096;317.545227;378.127441;7674.084961;
1;9;2021;19:30:00.000;7708.510254;7778.731934;7828.585449;13460.569;2602.754639;2299.671387;2744.647461;898.132385;806.960571;1153.870239;358.106506;314.119019;381.286865;7647.073730;
1;9;2021;19:40:00.000;7730.652344;7801.155273;7849.233887;13498.290;2553.531006;2288.277344;2674.312744;879.188599;805.955872;1147.593750;350.200012;311.744843;371.690735;7516.121094;
1;9;2021;19:50:00.000;7683.480957;7746.512695;7802.780273;13412.701;2500.138916;2229.090088;2663.033447;861.693054;798.527344;1126.006348;344.999573;306.347595;371.390961;7392.262207;
1;9;2021;20:00:00.000;7699.758301;7765.000000;7816.261230;13440.605;2474.926270;2211.177490;2616.929932;868.536865;791.161133;1131.721313;341.418579;303.096283;365.565552;7303.033691;
1;9;2021;20:10:00.000;7724.028320;7790.680176;7842.874023;13484.848;2455.960693;2189.891602;2579.830078;873.760986;806.020264;1135.156494;338.198303;300.152527;360.106384;7225.682129;
1;9;2021;20:20:00.000;7717.287109;7784.606934;7836.255859;13473.654;2436.837158;2177.569092;2563.137939;894.077454;804.730652;1145.545654;337.035095;298.805389;358.961853;7177.544434;
1;9;2021;20:30:00.000;7710.572266;7778.673340;7829.797852;13462.631;2438.852295;2137.337646;2517.764160;888.044556;790.313660;1139.303467;337.265564;293.522339;353.627594;7093.954590;
1;9;2021;20:40:00.000;7701.876953;7762.793945;7821.434570;13443.659180;2400.651367;2145.590088;2468.863525;866.744690;792.984131;1115.768311;332.005035;295.207336;347.038635;7015.105469;
1;9;2021;20:50:00.000;7693.295898;7756.590332;7811.547363;13429.428;2366.847168;2097.569580;2432.800049;856.436584;781.553467;1102.546753;327.754303;289.117920;342.544495;6897.216797;
1;9;2021;21:00:00.000;7723.711426;7786.298340;7837.554688;13479.191;2293.838867;2088.152100;2434.316650;865.120972;806.926941;1117.007813;317.998718;288.026154;342.326721;6816.307617;
1;9;2021;21:10:00.000;7739.318848;7802.096680;7854.681641;13507.221680;2295.944336;2052.829834;2419.560791;875.476379;803.177246;1113.608398;318.047516;283.018921;339.658264;6768.334961;
1;9;2021;21:20:00.000;7751.564941;7820.438965;7867.730957;13532.437;2283.552246;2043.165283;2399.681885;877.327393;806.907227;1112.084839;316.120026;281.354126;336.696808;6726.399414;
1;9;2021;21:30:00.000;7754.358398;7822.331055;7867.333008;13534.911;2305.188477;2041.571045;2411.221191;883.231323;810.568054;1126.430298;318.863800;281.247345;338.796661;6757.980957;
1;9;2021;21:40:00.000;7767.916992;7839.892578;7881.116699;13560.846680;2284.049805;2026.367310;2391.969482;891.691284;816.778015;1131.833984;316.159332;279.112000;336.277649;6702.387207;
1;9;2021;21:50:00.000;7756.086914;7823.632324;7869.132813;13537.712;2246.500244;2011.116577;2383.492432;866.154907;807.782166;1121.203979;310.936462;277.432434;335.226166;6641.109375;
1;9;2021;22:00:00.000;7756.814941;7823.578613;7867.847168;13537.374;2252.019043;2014.184692;2367.300537;868.424927;797.640747;1116.955078;311.653687;277.320984;333.170471;6633.504395;
1;9;2021;22:10:00.000;7769.215820;7837.196289;7878.087402;13558.304;2238.335449;1999.126465;2370.698242;868.034729;793.175659;1133.277832;309.487823;274.834503;334.013947;6608.160156;
1;9;2021;22:20:00.000;7737.262207;7809.832031;7852.687012;13509.366;2217.137451;1973.182373;2371.764160;869.271606;788.648071;1110.418579;308.297424;272.518372;333.998993;6562.083984;
1;9;2021;22:30:00.000;7752.484863;7829.576660;7865.586914;13537.006;2231.323975;1979.957886;2355.906738;864.899170;788.520813;1124.172485;309.199158;272.623383;332.385376;6567.188477;
1;9;2021;22:40:00.000;7767.133301;7839.946777;7873.195313;13555.877930;2198.699707;1975.478149;2330.732178;868.324646;795.634338;1114.263916;304.847534;272.063629;328.616394;6504.910156;
1;9;2021;22:50:00.000;7757.756836;7829.972656;7868.075195;13541.750000;2203.570068;1988.300903;2322.060303;863.078125;802.033386;1108.087769;305.555603;274.229187;327.492371;6513.931152;
1;9;2021;23:00:00.000;7777.854004;7851.743652;7887.201172;13576.973;2164.507568;1970.342773;2293.889160;869.317078;804.604797;1110.610107;300.410614;271.463959;323.641846;6428.739746;
1;9;2021;23:10:00.000;7772.779297;7848.308105;7883.488281;13569.904;2182.205811;1946.770874;2286.490967;872.367493;799.181396;1118.901367;302.846832;268.542023;323.391541;6415.467773;
1;9;2021;23:20:00.000;7787.739746;7864.073730;7897.040039;13595.479;2152.545410;1931.368408;2257.931396;876.530701;796.578857;1108.604614;298.950348;266.077515;319.034210;6341.845215;
1;9;2021;23:30:00.000;7761.113770;7842.716797;7876.246094;13555.768;2143.793945;1926.353027;2266.734131;873.770081;781.047363;1106.812500;298.768250;265.456177;320.771515;6336.881348;
1;9;2021;23:40:00.000;7759.895996;7832.635254;7868.069336;13544.517;2137.427734;1923.027344;2244.088623;847.223694;788.688843;1102.620605;296.796478;265.777740;318.295837;6304.543457;
1;9;2021;23:50:00.000;7777.749512;7849.602051;7886.049316;13575.020;2141.821777;1940.632935;2231.272217;862.832092;810.985352;1103.154663;297.379791;268.345551;316.131683;6313.727051;
2;9;2021;0:00:00.000;7764.244629;7836.067383;7875.979980;13553.584;2107.872314;1916.155762;2227.413330;854.677124;800.851807;1093.490112;293.478088;265.440338;315.574738;6251.441406;
2;9;2021;0:10:00.000;7767.101563;7843.120117;7872.203613;13557.115;2119.708740;1902.262573;2237.528564;844.018616;782.486755;1089.996582;294.277222;262.680939;316.701538;6259.499512;
2;9;2021;0:20:00.000;7757.757813;7834.555176;7868.453125;13544.601;2097.795654;1890.494629;2235.896729;850.888794;782.833740;1078.581665;292.356110;261.614014;316.051025;6224.187012;
2;9;2021;0:30:00.000;7757.650391;7832.761719;7863.606445;13540.697;2103.877441;1913.138428;2273.442139;841.893433;781.383972;1091.717163;292.668213;264.268066;321.267822;6290.458496;
